,oz6_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num
0,-0.987987,-0.98563565,0.058884182,0.24569786,-1.2073457,1.1359881
1,-0.55983007,-1.6883205,-1.2283675,0.33455854,1.0736577,0.40952554
2,-1.0354858,1.3275324,-1.391201,-0.4954574,-0.4416004,0.065807149
3,-0.76104878,1.272298,-1.1703036,-0.19211178,0.57813678,-1.3831245
4,0.14213217,-0.34787724,1.3156201,1.4948019,-1.0102393,-1.268105
5,-1.2865622,-1.3081093,-1.3874258,-0.97174859,-0.48382137,0.045139367
6,0.69129035,-0.00074870691,0.68476107,-0.09204974,0.095891572,1.3989486
7,0.016733317,0.1965803,0.61876425,1.4875395,-1.2980511,-0.23618252
8,0.96540094,1.6133017,0.54160748,-0.040264167,1.2934772,-0.080721951
9,0.59970081,0.9808049,-0.34946507,-1.076273,-0.027185178,-0.66868038
10,-1.1605759,-1.1277364,0.041576396,0.17586819,-0.15118133,-0.69282624
11,0.98848991,0.33121455,0.86962896,-1.4196434,0.29612247,-0.78262465
12,1.2080941,0.76623686,0.0066630402,-0.79052028,1.4378202,-1.6641273
13,0.073193298,-0.31951759,1.5707117,0.46987534,-0.52446138,-1.0871135
14,-1.4100427,-1.6060525,-0.41072554,1.204858,-0.52037939,-0.88216737
15,1.3735957,1.2150759,-1.1915307,1.5688403,1.6154092,0.83767001
16,-0.82210732,1.1701725,-0.90601221,-0.27986148,-0.78663092,-1.4270254
17,0.13040361,0.67872622,0.59749951,1.1343685,-1.6039693,-0.018723187
18,-0.24751371,0.47944521,-0.88656212,-1.0340713,0.49542905,-0.48209825
19,-0.7864734,0.45006256,-0.50701514,-1.5387128,-1.6596713,-0.39987089
20,-0.93654572,-0.73491452,-0.64044443,-0.3618439,0.15429614,-0.40373996
21,0.67065081,0.7198845,-0.89215942,1.6639848,0.65010671,-0.61414082
22,0.94417246,0.66564819,0.22571881,-1.6540133,-1.2640514,0.20835002
23,0.42914448,-0.57871173,1.4100673,0.83859155,0.41463027,-1.0859763
24,-1.3413341,-0.82415076,-0.45448351,0.86525835,-0.50490352,-0.8747333
25,0.35839761,0.96688819,-0.99393173,1.541031,0.48520986,-1.2088042
26,-1.3280339,-1.7357305,-1.5680561,-1.3738328,-1.2827711,-1.1879435
27,0.099402603,-0.526132,-0.50053991,1.7028326,-0.050620859,-1.2593778
28,1.2215154,1.2258704,0.34958435,-0.044958915,1.6594106,-0.57153879
29,0.24510653,0.056367948,-0.069658487,-0.14060413,0.55713174,0.0028550819
30,1.1065744,0.23719866,1.0456783,0.37374856,1.1459717,-0.61178059
31,-0.88438768,-1.0026368,0.27607079,-0.28686934,0.02407362,-1.2271161
32,-1.358236,-0.15002547,-1.1027592,-0.88878761,-1.1591733,-0.22961888
33,-0.31924655,-0.15435964,-0.47975197,-0.13646929,0.48017234,0.24654062
34,-1.312837,0.61850101,-0.88540582,-0.31558827,-1.5009353,-1.0433064
35,-0.13009355,0.11656246,1.5674084,-0.99859853,-1.6273007,0.095769704
36,-0.040487238,-0.2950761,0.82353466,-0.68413665,-1.3114382,0.09078446
37,1.5425771,0.73721493,0.69404737,1.7094545,-0.61159309,1.3304668
38,0.51258904,-0.1341332,-0.14392457,1.0165542,-0.44700976,1.2789263
39,0.026304353,1.3403549,1.5812618,-1.0595184,0.60566271,-1.1300846
40,-2.249816,-0.89289473,-1.2694222,0.58268913,-1.3332944,-0.97794429
41,-0.38072903,0.10605838,-1.1989356,1.5738226,-0.38823454,-0.37668566
42,-0.98682198,-1.500187,1.1164763,-0.18355245,-0.77504698,1.3083709
43,0.10651552,0.053741696,1.3599194,-1.2908443,-0.79942149,-1.5417929
44,-0.44122952,1.4027677,0.75520952,-0.028695711,-0.9130901,-1.4062517
45,-0.063631598,0.26753615,-0.89897382,-1.4804141,-0.98063532,1.2881434
46,-0.89830659,-1.4417117,0.60837351,-0.97379917,-1.3628778,1.4245555
47,-0.38839854,-1.1259748,-0.3990565,1.3036741,-0.15657978,0.81091555
48,1.5671878,0.60355418,0.96427466,1.5669854,-0.085623239,1.1461018
49,-2.0619932,-1.3283998,-1.3602272,0.28474773,-0.18602876,-1.2338129
50,-0.75007315,-1.718057,1.6127038,-0.24706134,0.30168315,0.84803219
51,1.5057688,-0.014216315,0.81700965,1.6550628,-0.27569518,0.88255245
