,oz26_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num,oz6_num,oz7_num,oz8_num,oz9_num,oz10_num,oz11_num,oz12_num,oz13_num,oz14_num,oz15_num,oz16_num,oz17_num,oz18_num,oz19_num,oz20_num,oz21_num,oz22_num,oz23_num,oz24_num,oz25_num
0,-0.47284632,-0.57096053,-1.455134,-0.90925502,-0.81699526,-0.60856602,-1.0612922,-1.3168141,-1.4330276,-0.77447922,0.57336802,-1.691561,0.52651743,-0.62242652,-0.21848608,-0.65364234,-0.21809928,-0.88222912,0.16345809,0.60598327,0.11833994,-0.81016893,-0.87759397,-0.30816316,-0.050829882,1.1057674
1,-0.43857165,-1.1017975,-1.3383849,-0.37373298,-0.49898685,-0.64436666,1.7399382,1.6356056,-1.1249794,-1.0360834,0.91902279,-0.37716017,-0.56155308,-0.30260121,-1.2213605,0.51478419,-0.15558834,0.10125739,1.113521,-0.91397399,-1.21269,-0.94734537,0.94718087,-1.0045187,0.54860205,-1.2627085
2,-0.24120939,-1.5882591,-0.97775781,-1.0783117,-1.6064395,-0.42688142,1.2941022,-0.062061152,1.3558229,-0.92868169,1.3553242,1.4000651,-1.3019051,1.644584,-0.76227121,-1.7138761,0.072003637,-0.95722198,0.90092124,-1.0410646,-0.18002773,-0.23551698,-1.0410251,-0.45237556,-0.95008617,0.88740741
3,1.2061898,-0.35991016,-0.24078789,0.47591811,1.4335232,-0.35101369,0.37799835,1.3588791,-1.6805396,-0.38145529,0.37360111,-1.0380302,0.01464991,-0.49505033,0.69996828,-0.60558347,-1.5888527,1.3087802,1.1442535,-0.4755976,0.23887063,0.65013697,-0.57026198,0.19616907,-0.022625368,0.19101998
4,0.71294661,0.0017405514,-0.41884597,0.2569047,0.031826864,-0.40282983,-1.4013865,-1.6418419,0.3834247,1.2016713,-0.26689379,0.62873526,1.2080222,0.33145749,-0.58491231,-0.91887594,0.10539165,-0.58707845,0.011113789,0.021809072,-0.65776007,0.033235913,-0.09116613,-0.23086712,-0.24550697,-0.40127315
5,1.1680583,-0.69844318,-0.59463775,0.276638,1.5290797,-0.26446045,-0.17451466,-0.62703238,-0.044736775,-0.70619821,0.46845324,1.2355199,1.2807432,0.78352352,-0.015765875,-0.52196607,-0.94054934,-1.6293145,-1.6435643,-0.45092545,0.54506653,-1.4170266,-1.306642,0.25821649,0.47389365,0.98690666
6,0.6142776,0.014005717,-0.18497271,-1.7008809,-1.654498,-1.1100011,-1.08292,-1.3942804,0.13611225,-0.84756747,-0.8365495,1.4036861,-0.59381957,-0.21660774,0.74083366,0.9661938,1.6836702,1.2633983,-0.80318481,-0.40788181,-0.46754278,1.1268837,-0.19811049,1.4263801,1.1685102,-0.55875932
7,-0.00084683913,1.2190458,1.3639435,0.5475798,-0.7967554,0.99137844,-1.1832272,0.047102258,-1.3959847,0.96740659,-1.4394699,1.4535079,-1.2791793,-1.309923,-1.1021218,-0.65913039,-1.0230641,0.30569787,0.056418121,-1.0075897,-1.0481871,0.15774616,-0.26719113,-1.2693402,-0.043422935,-0.16586516
8,0.15963211,-0.92946322,-1.1753901,-1.4598118,-0.82589199,-1.1967465,-1.7536764,-1.707312,-0.28340354,-1.3737383,-1.5797225,-0.048328499,0.28826444,0.96189171,-0.22076215,-1.2240543,1.3627864,1.6356727,1.1943983,0.0053187961,-1.2727077,0.21709684,-1.3730653,-0.10060395,0.069199604,0.83363016
9,-0.75579103,0.88311755,0.95183338,1.1832134,1.643029,1.0402445,-1.0974845,-1.1662696,0.025960826,-0.66184339,0.34445137,1.0898333,0.9269199,-0.75563163,0.19125522,0.28413553,-1.1112194,-1.7050306,-1.1042384,-0.1577233,-0.63550353,1.0236761,1.0832286,0.23123645,-1.014964,-0.48011718
10,0.3725438,0.57363969,0.012048163,0.97850397,0.88700764,0.81586901,0.40968414,0.019527389,1.5127076,1.1021908,0.42068278,0.36193893,0.79419147,-0.79863873,-0.32190555,0.75454387,-1.7537167,-0.61400891,-1.089413,1.64578,-0.22716386,-0.16696252,1.4173474,1.1348528,-0.73192413,-0.16366053
11,0.22753728,1.5612291,0.70044205,1.9166523,1.4160257,2.438271,-0.78104348,0.38355716,-1.3720561,-1.5468569,-1.6181764,-0.10484559,-0.29517934,1.2674733,-0.73244423,1.3992835,0.52180763,-0.3633399,0.11124126,0.42145921,1.3232343,-1.0751381,0.67795965,1.363787,-0.87894707,-0.31051426
12,-0.82058097,-1.9974327,-1.6748179,-1.2719349,-1.4856365,-0.73474439,-0.65569572,-0.61335327,-1.3287172,0.90595831,0.49240765,0.41803095,-0.53298094,1.5065363,0.84741671,-0.31327864,0.52442396,0.89274721,-1.2869623,-0.44392391,-1.2332617,0.47473279,-0.86040543,-1.2498563,1.1259872,-0.93422464
13,-1.8713446,0.064264784,1.0985584,0.83951311,-0.053386483,0.33565613,-0.21451681,1.3258605,-1.596848,-1.7142093,0.30639428,0.40606013,1.2377696,1.1082183,0.14156942,-0.61655301,1.4333941,-1.6325076,1.1672203,-0.77175488,-1.4000635,-1.1473051,-1.1824981,-1.5790678,-0.99908585,0.12716041
14,-1.0004012,1.2258312,1.0477269,-0.55776039,-0.68037335,-0.16818253,-1.6771854,-1.7656814,-0.75559101,0.33077937,0.96768652,1.2533369,-0.69985084,0.10170044,0.99611348,0.44070542,0.6499388,-0.075415308,-0.22669,0.90637614,0.52767494,1.3894502,1.3011723,1.0339439,-0.62263281,0.15897935
15,-0.06220704,0.11991045,0.10944313,-0.46781337,-0.25325862,-0.45521814,1.7935475,0.4231026,1.713028,-0.48374037,0.81990925,1.5027034,1.4138617,1.6424774,-0.43461519,0.21025474,-0.29710621,-1.1440476,-1.2585006,-0.69571946,-1.4555351,1.5760628,0.67150872,-0.61003815,1.4544555,-1.0673015
16,0.091806661,-0.84146052,-1.3985501,-1.0236823,0.65571175,-1.0069602,0.38564818,0.25471512,0.76891709,-0.80992437,-1.0213594,-0.54045312,-0.86766648,-0.43191171,1.0430871,1.0454597,0.019658918,-1.6469345,-0.044927627,1.6465398,0.64189935,0.85387238,-1.4912631,0.15380021,1.1456298,-1.2755249
17,-1.6806074,0.48906825,1.3852069,0.81721126,0.50226735,0.4096474,-0.098735404,-0.30995553,0.9123047,1.5029663,0.58215571,1.0792795,0.030531291,0.80326015,1.6129024,0.8137355,-1.7120619,0.62742273,1.402124,-1.0582083,-0.42265731,-0.033493561,1.2102117,-0.92008878,1.2029764,0.060236916
18,-1.5279276,0.40948319,0.45777939,-0.42319535,-1.7532259,-0.48345601,-0.82901853,-0.93106958,-1.4528868,0.86369015,-0.14770607,1.2034989,0.093657336,-1.5993785,-0.17978811,1.5979639,-0.54039403,-1.2942457,-1.5411792,0.21179336,0.82319119,1.3909287,0.96138414,1.4824045,0.59890108,1.2713924
19,-0.23290707,-1.5172124,-1.3986585,-0.75741551,0.37951668,-0.71933381,-0.96827185,-1.4533148,0.39191272,-0.58116897,0.75447691,0.913712,0.18000666,-0.26214412,-1.2389791,1.3596754,-0.8322513,0.0085768025,-1.6019291,1.1718521,-0.60568523,-0.46328334,-0.82605023,-0.28338685,-1.1932452,-1.7502883
20,0.70540532,0.18618112,-0.59798778,0.34651661,-0.24660448,0.21486365,0.58760598,0.82784805,1.4180698,0.6145353,-0.76475416,0.018128546,-0.63055697,-0.61047822,-0.003979653,-1.2563863,1.6498836,0.24326522,-1.2144505,-1.1226665,0.23493059,-0.66636399,0.25383275,-0.92309233,-0.18692248,0.46735677
21,-0.4064659,-0.62869441,-1.5014452,-1.0143701,-0.21037622,-1.1052352,0.16680319,0.56190883,1.5616843,1.2222056,0.14980691,-0.9552299,-0.21798903,0.34213954,0.494174,-1.3470474,-0.073323318,-1.3234242,-0.035475657,-1.3614418,1.0850348,-0.54916331,1.5063561,1.424511,-0.39417995,-0.76747609
22,2.0630542,1.7318931,1.516767,1.5882724,1.0843074,2.1193898,-0.3802348,-1.2026089,-1.4732324,-0.84194051,1.3271571,-1.7589561,-0.87070735,1.5925628,-0.013792179,1.138504,-0.58718607,1.0890629,0.28386887,-1.3555341,-1.5320387,1.2098345,0.25685369,-1.3894359,1.4072482,-0.15007564
23,0.46044317,0.19188631,-0.82222744,-0.71600045,-1.6487124,-0.31990785,-1.4056061,-0.56264362,-1.4933521,1.5467881,-1.3429474,0.40253702,1.7458683,-1.4820011,-1.0242789,1.1942178,0.5183645,-0.48256652,1.337,-1.5088867,0.72819202,-0.41086745,0.95481443,0.0053331962,-1.4251182,0.95702894
24,-1.3072024,1.4641066,0.8131507,-0.017655746,-0.56473011,0.44682176,1.229939,0.038049821,-0.048099613,-1.026863,1.4456893,0.3092059,-1.500554,-0.70378469,-0.56919077,0.84153497,0.53218633,0.88147332,1.1429402,-1.523092,0.18211872,0.97342886,-1.6962194,-0.54544675,0.53352182,-0.022901873
25,-1.6137605,0.6937546,1.0866598,1.0598706,0.49960722,1.0339914,1.1038782,-0.29583656,1.6476561,-1.0389944,1.2803433,-0.58692359,-1.3091136,-0.12235005,-0.18659015,-1.0543669,-0.22382119,-0.58723608,-1.0952989,-0.056325421,-0.66508691,-0.57248779,-0.057028723,0.1051007,-1.1802742,-1.7091297
26,0.2732941,-1.1834308,-1.1719443,-1.3076534,0.17917514,-0.98966257,1.3850664,0.59914158,0.94703283,0.53092813,1.2867689,0.3863846,1.5207926,1.6530285,-0.47456691,-1.3859365,-0.7298149,-0.64390087,-0.51513514,1.0672561,0.24977016,0.41541723,0.52754141,1.4046281,-0.86038179,-0.28350823
27,-0.86312478,0.45235627,1.229624,2.0275618,1.4709195,1.4077546,0.022516906,-0.0040657298,1.1253443,-1.5826691,-1.5763268,1.484955,-1.6264765,-0.99653273,-1.5472151,-0.82301896,0.25927057,0.43699285,-0.38464022,-0.69796167,-1.0213981,-1.0508666,-1.358915,0.10983264,-0.1342702,-0.32443742
28,-0.72586709,-1.3925535,-1.6770277,-0.83490058,-0.52621074,-0.84389445,0.60761075,0.66269635,-0.6922833,-1.3998139,-0.29098621,-1.6580045,1.2012851,0.57218356,0.6914672,0.45584282,-0.27887322,-1.3732225,-0.18638249,0.13218314,0.97290718,-0.099957245,-1.4693241,0.02305561,1.6233889,1.5345551
29,-0.25719338,0.61793226,0.27382523,0.81030247,1.4905741,0.57258066,-0.75610432,-1.5772423,1.6236962,-0.1995737,0.66343037,0.75459778,-0.79844658,-1.2273294,-0.013038308,1.5346948,-0.40964118,0.78369682,-1.2765073,-1.5714225,-1.6255267,0.33104999,0.16808358,1.2205387,0.080813665,0.05296025
30,0.14704182,-0.037241868,-0.95572126,-0.79670797,-1.2078282,-0.69502984,-0.17121897,0.96739006,-1.4956598,-0.449012,-0.56129626,-0.1114177,-0.80119228,0.25934601,-0.40882075,-0.35084358,-0.36537466,-0.43566341,1.4806508,-0.7978925,-1.4701147,0.69023982,-0.20482099,1.0876048,-0.58575983,-1.1804615
31,-2.0934328,0.85830138,0.50616348,-0.84355078,-1.2081797,-0.58645405,-1.2899609,-1.7538055,0.44664708,0.48371101,-0.5886133,-1.5215523,-0.59190378,0.12358604,1.3360406,-0.5738332,1.0193767,0.13247548,-0.88718526,-0.4874657,0.25648878,-1.5581375,1.1982389,-1.058249,0.10607036,0.54637603
32,0.15950272,-1.5328339,-1.3815486,0.086787554,1.1116081,-0.43460449,0.50228189,1.6019458,-0.8200727,-0.27109377,-0.16681828,0.17053041,0.38687475,0.28400812,-1.4637859,1.5775314,0.12583981,1.0785761,-0.95184052,1.3838227,-0.88472074,-1.1438945,1.4004707,-0.65106353,1.2593259,-0.81433811
