,oz11_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num,oz6_num,oz7_num,oz8_num,oz9_num,oz10_num
0,-1.7135114,0.70448294,1.1495495,0.6568615,-0.17607232,0.52106259,0.69810041,-1.1592889,-0.42288113,0.71994139,0.74572939
1,-0.58962808,0.39292386,-0.043664076,-0.31023577,-1.3133756,-0.47401249,-0.7484511,-0.53803728,-0.47937747,-1.456045,-0.073237701
2,0.25357232,-1.3841453,-0.94983864,-1.3645413,-1.3257093,-0.88772793,-1.4851361,0.29211194,0.083464487,-0.52254247,1.5177866
3,-0.19330962,0.8774903,1.6776471,0.69661589,0.19587375,0.70289241,1.5692066,1.5059876,0.98555671,-0.9920201,-0.14115454
4,0.51872647,-0.25914001,-0.90593453,-0.63609531,-0.33900534,-0.5417994,-0.041790758,-0.9010093,-1.5610749,0.29683002,-1.0842783
5,-0.72867127,-1.8380908,-1.7938463,-0.77166052,-0.55428123,-0.79408036,-0.052422257,-0.48153978,0.019817738,-1.5585785,-1.661936
6,0.30131802,-0.85577214,-0.38729583,-0.22036907,-0.58176424,-0.42806795,-0.15489981,-1.646843,1.6544851,-0.36738427,1.3823941
7,0.2289389,-0.35989066,0.37154068,-0.70393911,-0.66685594,-0.41504126,1.2775861,1.3663659,-1.1045863,-0.76660118,-0.53614125
8,1.8346494,1.4733382,1.5862507,1.7172014,0.77017229,2.0030419,-0.2483051,-0.49814834,-0.456419,1.5496406,-1.4684819
9,0.01802607,-1.8863403,-1.3746116,0.092466158,1.4410131,-0.7359244,1.2731167,-0.33830449,1.2267419,-0.86547527,-0.94625125
10,-0.18295186,-1.873142,-1.4334655,-0.59959413,0.42947339,-0.96032126,0.91605847,0.76585665,-0.74318821,-1.1005848,-0.46219581
11,0.24112993,-0.13420598,0.76114316,1.5824861,0.93798406,0.8937663,-0.49963946,-1.2485385,0.2541517,-1.3594284,-0.0573494
12,-1.3403953,0.3755817,0.99248187,0.70690629,1.0366911,0.54616838,0.84866616,-1.0084129,-0.77938667,0.13240135,1.4647629
13,1.1003416,1.7440107,1.2933391,0.5707833,0.34013412,0.90123869,0.83242337,-0.52000497,-0.50847562,-1.1837322,-1.4079164
14,0.0080528198,-1.3088024,-1.2070599,0.044814225,1.0889783,-0.79346163,1.6078904,-0.4089428,-1.2750283,1.1021921,0.71621454
15,0.68923244,-1.015448,-1.3185304,-0.74947752,1.5564665,-0.56082244,1.682487,-1.2720587,0.31645722,0.73110627,1.7066335
16,0.38324247,-1.023522,-0.44918815,-1.3102093,-1.275988,-1.0243337,1.1019624,-1.2343426,1.3628737,1.5792876,1.0573262
17,0.59785655,-0.31720894,-0.11335571,-0.57274687,-0.44186241,-0.60862298,1.1168257,0.082591081,-1.307751,1.0114784,1.0828239
18,3.407009,1.3187786,1.6683527,3.356646,1.6795096,3.6889632,0.72370578,-0.69214307,-1.170118,0.65942423,-0.94972547
19,-1.1088314,0.94750956,0.57908648,1.4523373,0.42004543,1.451464,-0.43220211,-0.16124772,0.099112052,-0.38047785,0.77731969
20,0.70484228,-0.13170123,-0.8166567,-0.77977356,0.050375875,-0.80462499,0.37629568,0.34021485,0.01272703,0.73578904,1.4036626
21,-0.16851977,-1.4666329,-0.84950473,-0.92579852,-0.77318771,-0.88390298,-1.7596527,-1.4861494,-0.012468193,0.6792512,1.2850285
22,-2.1768479,0.56966106,0.99384379,-0.042847393,-1.494303,0.030383887,-1.1201272,0.89628222,1.6020553,-0.71556742,0.43206932
23,0.9661591,-1.1937252,-0.48264978,0.67807239,1.6838728,-0.59194374,-1.178567,-0.98729816,-1.1455967,-1.4432467,0.91863913
24,-0.15157995,1.5404054,1.4768709,-0.57463163,-1.1102772,-0.56799047,1.0194558,0.21613744,0.99369821,0.74892124,-1.4389889
25,0.57899102,-0.52908084,-0.71257024,-0.46296435,-0.60891601,-0.63326935,-1.5934378,0.98507678,1.2641234,1.3368362,-1.5093778
26,1.2556157,-0.0038166968,-0.53792718,0.23279173,1.5535015,-0.009181965,-0.76909104,-1.0935668,0.4220767,0.46651978,-0.54326901
27,-0.39717837,1.3652144,1.178524,0.084241766,-0.98662572,0.60495786,0.32033764,-1.5283125,0.48420428,-0.5200105,0.694314
28,-1.087898,-1.7712477,-1.7620476,-0.92170452,-1.4920032,-0.91157947,-0.14029443,0.45082643,-0.58392103,1.4843976,-0.88677777
29,0.92636368,-0.72613993,-0.2778122,-1.2721966,-0.95351027,-0.82511991,-0.30191457,-1.2024213,1.6537652,0.73186397,0.4477062
30,-1.1177513,-1.4006848,-1.5847583,0.021453169,-1.2499343,-0.85637457,-0.54801752,0.1612606,-0.22557192,-0.23876674,1.2845546
31,-1.1051547,0.78458941,-0.060319546,-0.40280051,-1.384111,-0.43262605,-0.069801214,0.17993422,1.1869885,1.366924,0.0063817265
32,0.63431027,-0.20320137,-0.46484926,-0.084065016,-0.1835467,-0.17821877,-0.068248269,-0.57658038,-1.5363439,0.50730616,0.99521732
33,1.0334015,1.5058962,1.3666228,1.1462897,0.22288208,1.5375488,0.16413522,-1.8686106,0.67466192,-1.0239598,1.5026674
34,1.6489406,2.2644089,1.5189804,2.1269797,1.188484,3.1289656,-0.61363163,-0.87631326,1.473248,0.34271936,-0.51534654
35,0.51751946,-0.11077041,-0.31710315,-0.69140504,-0.87484756,-0.3283549,0.10987599,0.18425053,0.42676526,-1.2083511,1.2600049
36,0.63759275,-0.26888499,-0.024191905,-0.45855976,-0.49166997,-0.29381671,0.088235279,0.29909333,-1.2351484,1.6895751,1.3389171
37,0.11604035,-1.2351509,-0.91767331,-0.61744099,-0.058016876,-0.30817703,0.01964879,0.090186428,0.8070916,1.00715,1.2277739
38,-0.74473035,1.1436653,1.0929365,0.67600088,0.54403251,0.94425223,-1.5910745,0.72548563,-1.7820769,0.61226444,1.6041982
39,-0.54740862,-1.5878134,-1.6949313,-0.93202927,-0.47629671,-1.157293,-0.043326574,0.037279672,-0.67875999,-0.267183,1.2521275
40,0.71627025,-0.53177841,-1.1518567,-0.82917986,0.3370742,-0.7367359,0.38672961,-0.40939235,-0.92971667,0.9778467,-1.5454013
41,-0.0031753646,-2.0300369,-1.4401662,-0.85717238,0.66747056,-0.56614552,0.24771259,1.5118973,0.70743743,0.50864665,1.3687372
42,-1.7133892,0.94481263,0.36782006,0.19304232,-0.66321311,0.22859966,0.28649286,1.1679797,-0.83739528,-0.3764443,-0.23245573
43,1.5023158,1.7295065,1.6068233,1.5946214,0.3491162,2.3065642,0.62011532,1.1185022,0.53859671,0.77086412,1.1387968
44,-0.33624552,0.13634919,0.21345734,-1.4166931,-1.5231765,-0.92424816,-1.561869,-0.88254859,1.4195951,0.35046923,-1.5266676
45,0.48674334,-0.91507522,-1.2214022,-0.34677235,1.3322457,-0.54057036,-0.033077261,1.0420926,0.7664745,0.39639038,0.15736728
46,-2.2712258,0.3984916,1.2125895,-0.75424144,-1.5767136,-0.69452396,-1.9223253,-1.8463646,-1.1782509,1.3600517,0.77033553
47,-0.55483047,-1.0079896,-1.6956461,-0.55670006,-0.082261585,-0.39037656,-1.7703208,-0.42508252,1.3998445,1.2067533,0.73221258
48,-1.9981349,0.52285947,0.89906167,-1.1685116,-1.6526838,-1.0333237,-0.80772347,1.3702792,1.2759022,1.7047671,-0.96224293
49,-0.37575716,0.30993224,0.19513782,-1.2194536,-0.77049451,-1.0696703,-0.35295368,1.6480364,1.5644501,-1.1594643,-1.3240499
50,1.1574817,-0.26628353,-0.70318119,-0.1473593,1.009705,-0.29447929,0.83616295,1.4559802,1.5368214,1.679309,-1.2540486
51,-0.48766295,-1.2827046,-1.5228861,-0.81899637,-1.127786,-0.69253659,-0.4830935,0.99708168,-0.58581721,0.092125203,-0.06866146
52,-1.8065367,0.49099355,1.306504,0.54499554,-0.029912958,0.26168707,-1.0130028,0.30597911,-1.2297642,0.92895506,-1.6389377
53,0.73023759,-0.64105848,0.066228537,0.3253831,0.15536826,-0.015478003,-0.44882917,0.65232543,1.2544263,-1.5625477,0.93917104
54,-0.26238432,-1.3518054,-0.98116587,-0.49719681,-0.39497945,-0.73565095,1.5559523,-0.13582221,1.0160113,-1.4074099,0.20443342
55,-0.79532114,0.52257151,0.97571347,1.3124318,1.5086431,1.0765725,1.5277176,1.3579685,-1.176481,-1.6779357,1.2238065
56,-1.6638775,0.48319408,1.0196472,0.63724,0.81763944,0.53240198,1.4608112,-0.36706023,-1.2586429,-1.2887132,-0.96133936
57,0.50503591,-1.5830879,-1.0664034,-0.4718608,1.415661,-0.77325359,-0.38299497,0.91684261,-0.49012862,-1.4262129,0.57361653
58,0.81366655,-0.99059808,-0.34260216,0.24083054,0.76381887,-0.30080664,-0.69929372,-1.3163323,0.013161724,-1.6229141,-0.066059133
59,1.7543229,1.8237073,1.670291,1.7262253,0.73218855,2.3057612,-0.93107386,-1.768194,0.7337674,-0.9266399,-1.1276505
60,0.3551528,-0.17706071,0.0091414417,-1.0875264,-0.99053145,-1.1608077,0.73952357,-0.073985319,1.1411637,0.54424168,-0.98148981
61,-1.0491058,0.46205362,1.2233105,1.2673863,0.90169367,1.1264292,-1.9978855,1.5653649,0.71691523,-0.92725397,0.38078992
62,0.052355745,0.82793168,1.4429778,1.5613647,1.1131904,1.5582873,-0.14808482,0.14318904,0.68430005,9.5741131e-05,-0.663032
63,0.4011093,-0.96271221,-0.95596423,-0.66149789,0.71028733,-0.92433559,0.92819186,-0.77989596,-1.18777,-1.438829,0.47830497
64,0.44777697,0.22348068,0.13360487,0.27200152,1.2172162,0.43953564,0.12853427,1.6209668,1.5768547,-0.56774797,-0.7427975
65,-0.33228958,0.15455986,0.37644136,0.87699678,0.49322363,0.40176483,-0.30991262,0.15478994,0.993639,-0.25979606,0.18981853
66,0.77529725,-0.81848404,-0.98970748,-0.10112254,1.1102248,-0.28864896,1.2424353,0.089309111,0.1531107,0.85631542,-1.2827275
67,-1.5220988,1.0231601,0.94887148,0.31666106,-0.16766212,0.43874029,-1.6020363,-0.87144881,-1.510933,-0.28185401,0.69211252
68,-1.8433036,0.27390619,1.0292483,0.22014186,-0.2766563,0.014060686,0.25115498,-0.19975171,-0.024813711,-1.1786943,-0.85530975
69,0.52330283,-0.73748604,-0.36903662,-0.16451634,-0.615788,-0.51259572,0.92355105,-0.35126767,0.59214248,0.45127023,0.39940446
70,0.80753421,-0.56834627,-0.47192739,-1.9591322,-1.5993455,-1.4463292,-0.71587481,0.13435874,1.0498599,-0.68603141,0.86111969
71,-0.69143091,0.78656019,0.45399405,1.3954624,1.2972856,1.4577918,-0.92370069,0.67900007,0.24605371,0.14979927,-1.2277321
72,0.12234438,0.21115849,-0.097965098,-0.4508098,-0.66679825,-0.54041824,-1.206842,1.1143836,-1.7632382,-1.1564996,-0.31841506
73,-0.79461811,0.36182249,0.94428604,1.747408,1.2788975,1.2163052,1.7009148,-0.044197545,0.56823952,1.1505353,-1.3115142
74,-1.6074218,0.95559889,1.0537869,-0.0011373391,-0.31669368,-0.04066347,-1.1939003,-0.29004745,-1.5590166,0.45651987,-0.4168417
75,1.0705666,-0.30993958,0.47122183,2.0842314,1.4393828,0.95365015,-0.86970957,0.34080941,1.47154,-1.0463013,-0.76027674
76,-0.24922064,-0.78650914,-1.741719,-1.3076048,0.10150599,-0.97755483,0.71641845,-1.8328228,0.57121241,-1.0466467,-0.90153982
77,-1.1933597,1.3715348,1.0387047,-1.2660887,-1.7471628,-1.1975953,-0.60084094,-1.0796277,1.1249643,0.46964639,1.2069663
78,1.3182869,-0.1239381,-1.0357624,0.018117999,1.5475638,-0.25980062,0.84938726,1.0490039,-0.95263854,1.7170368,1.1238274
79,-0.93691614,1.5210064,0.82498769,0.85248534,0.055509814,0.94475063,0.32584057,0.22441578,1.5882394,-0.058911261,0.90011992
80,-1.563333,0.2725292,0.95707914,0.19901174,-0.0048330441,0.20748478,0.12448916,1.3204027,-1.7606804,-0.85053706,0.41071623
81,-0.96540314,-1.6458976,-1.473952,-0.64704541,-1.6751399,-0.91464654,0.96719783,1.3185999,1.3417645,1.3494974,-1.486829
82,1.1453249,1.6891141,1.3823261,1.0825239,-0.50499736,1.6407228,0.55719115,0.095663198,0.050698961,-0.72400369,0.20273182
83,-0.41450834,1.0284283,1.6831353,-0.91799646,-1.70827,-0.9162565,-0.50297112,-0.31599147,1.374417,-0.36863367,1.298894
84,1.463377,-0.23807171,-1.0596406,-2.1424655,-0.23422015,-1.2923035,1.0779357,-1.1915173,1.4090761,-1.3369694,-0.56659088
85,0.95085023,-0.13351363,-0.21780623,0.57274028,0.84361385,0.15257865,0.00097140045,-0.37858232,-1.5674164,1.2871391,0.16527598
86,0.52633878,-0.46178389,-0.77698059,-0.17017017,-0.035940595,-0.54169393,0.88180495,-0.24231404,-0.76058958,0.86856286,-1.1174182
87,-0.87979624,1.3835253,0.91381853,0.70065634,0.036221027,0.76648344,1.1857921,-0.79812537,0.95144997,-0.060896929,-1.0820614
88,1.1756464,-0.65423895,-0.96752451,-1.346591,1.4305249,-1.0681482,1.0825737,-0.52845353,1.566961,0.10197325,-0.12122536
89,0.57597228,-0.6660336,0.13798082,0.14910487,-0.022923296,-0.30837993,-1.8559847,0.13218261,-0.0017210546,-0.79716253,-0.78493263
90,1.1946531,-0.17219015,0.012413029,0.75591247,1.7593258,0.38420474,0.35696894,-0.59384583,-1.6735306,0.32170649,-1.5378761
91,0.056604689,-1.4615325,-1.0296415,-1.060607,-0.920985,-0.55698807,1.418728,0.56869483,-0.79645414,-1.2943176,-0.43353861
92,-0.67368475,0.27322541,0.24893939,0.48655942,-0.29500927,0.36213655,-0.14330871,1.0719047,-0.64792468,0.072177533,0.84877643
93,-0.16476331,-0.25263378,0.33757326,-1.0291035,-1.2037665,-1.3791603,0.41894417,-0.14461433,-0.49802794,0.4042335,0.62770885
94,-1.789056,0.19722519,0.89525012,-1.3111898,-1.7383559,-1.3475472,-0.40171228,-0.96062749,0.26740461,1.4159876,-0.34317378
95,0.86171174,-0.96630838,-0.35622242,-0.011565738,1.2129247,-0.35385767,1.2525371,1.4543419,0.19077428,-0.013434806,1.4465491
96,-2.009953,0.96457101,1.0221703,-0.72557178,-1.1490167,-0.38572014,0.69117388,0.78738013,1.4975626,-0.19996892,0.51776358
97,-1.1323078,0.83493348,1.035844,1.27119,0.77253365,1.1049076,-0.48880626,0.92962653,-1.3579322,0.01115692,-1.2850503
98,0.31372064,-0.48832259,0.12184906,-0.50134978,-0.41041467,-0.91679329,0.47072538,0.64890309,1.5307708,-1.6013208,-1.4771708
99,0.49697914,1.6638873,1.1707204,-0.17765047,-0.26203491,0.20124654,-0.79354418,-0.97054607,0.2546173,-0.75705317,1.424227
100,0.58598985,-0.43354026,-0.21281537,-0.83072952,-1.2650325,-0.51574537,0.025103768,1.1992816,-1.7339317,-0.49144937,-1.0589568
