,oz6_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num
0,-1.0512137,0.82761285,0.87405708,-0.26961191,1.0846588,0.80706987
1,1.2853751,-1.050347,-0.80902634,-1.1895561,0.95391135,0.77879686
2,-0.11297532,-0.089652777,0.12904661,-0.36010834,-1.1081253,0.066153827
3,0.03754378,-0.80489609,-0.64617232,0.03734984,-1.690904,0.41871564
4,0.47695799,-0.26135805,-0.58302686,0.24205949,-1.4556858,1.5975449
5,1.0801723,-0.63973473,-0.18648556,-1.2855165,0.32240824,-0.71758262
6,-0.72285192,1.2048641,1.0971915,1.1784505,0.95147072,-0.33441786
7,0.54444607,-1.324063,-1.4054586,-0.45063093,0.57176368,0.93705051
8,-0.30262985,-0.93333717,-1.4228995,1.1805825,-1.1843819,-1.4120296
9,1.1111247,-0.51625476,-0.40376751,0.33387342,-0.025089954,1.5105938
10,0.26816369,-0.16709822,0.32374291,-0.98684543,-0.28966886,-0.89976489
11,-0.39080893,0.15356911,0.20297021,0.22351476,-0.34501581,-1.6145782
12,-1.8692446,1.0629026,1.1201627,0.82085898,-1.4430067,-0.88513716
13,2.0594571,-0.71691267,-0.18393175,-1.1803798,1.2823247,1.6470714
14,0.58855351,-0.17680386,-1.1083933,1.5000515,-0.11856822,-0.78562756
15,-0.65806407,-0.67477749,-1.5522728,0.84349888,-1.3652809,-0.88742966
16,-1.8646349,0.42130417,1.04173,-1.4668934,-0.32069301,-1.0593346
17,-1.3067572,0.98659144,0.38896018,1.6650451,-0.3574939,1.2429664
18,1.2811544,-0.41940011,-0.1242696,-1.4247173,0.64590249,-1.1701611
19,-1.3632064,0.96231102,1.1069619,0.28841886,-0.50318828,-0.0088565758
20,1.3284523,-0.99178186,-0.90106017,-0.34544126,1.5957394,1.6882597
21,1.1582139,0.023497502,-0.64149319,1.104236,0.68952055,-0.75611413
22,-0.13861962,1.3362549,1.318336,-0.17760743,0.52197994,-0.53097627
23,-0.27012679,-1.1541483,-1.2911407,-0.27009926,-1.2756036,1.007258
24,0.52295978,-1.9206987,-1.0788501,-1.6868086,0.045932443,0.57648461
25,1.222646,-0.13302427,-1.0522886,1.5266008,1.0600078,-1.1590536
26,-0.55825324,0.68115543,0.21070107,1.668055,-0.081749669,0.99512378
