,oz6_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num
0,0.36747027,-1.3224819,-1.6024945,-0.94509407,1.5275516,-0.69472104
1,-0.0067176382,-0.63263041,-0.77788953,-0.70649992,-1.2638798,-1.7607397
2,0.99859485,-0.38978299,-0.65346816,-0.32148843,1.6046467,-1.7075792
3,0.28364624,-0.50290855,-1.0004683,-0.7736269,-0.69027768,-1.4404072
4,-1.2421276,1.179148,0.97342995,-1.160488,-1.340588,1.6018729
5,0.43140141,0.47075441,-0.35943538,-0.43589329,-1.6131256,1.6905363
6,0.2305563,0.13032939,0.13546108,0.42239389,-0.005617728,0.22494027
7,0.018245505,-1.3680716,-0.94752093,-0.42576422,-0.53055229,0.68688567
8,0.66209601,-1.3413187,-1.1046929,-1.1111843,0.10688978,0.91145923
9,0.75690175,-0.54937651,-0.057808423,-0.34944859,0.1769203,-1.3406799
10,0.44189602,-1.2897099,-1.3114022,-0.98242712,-0.62021019,1.0437655
11,0.34215779,0.32225707,-0.024458505,0.16980056,-0.15424874,0.78947749
12,-0.073768785,-1.1066649,-1.2231883,-1.0096449,-0.94540097,-0.10169286
13,-0.44259367,-1.4221386,-1.4265161,-0.60451131,-0.79520303,0.080476128
14,0.56295297,-0.79060863,-1.1479057,-1.0009176,-0.016237805,-1.1479584
15,0.7719319,-0.60027796,-1.1338894,-0.48846054,1.6288671,-0.69326293
16,0.7166581,-0.45318894,0.3153833,-1.1587925,-1.5426337,-0.1165665
17,-0.13084177,-1.2048186,-1.113212,-0.49419715,0.078528469,-1.186924
18,-0.013024264,-1.333058,-1.0476676,-0.00048537034,-0.6926916,1.6332062
19,0.41962771,0.25485164,0.089555879,0.82995262,0.84809649,-0.69423566
20,1.1907994,-0.55568011,-0.2249523,0.34816754,1.6272522,-0.73142155
21,-1.6708902,1.0357116,1.2172281,0.62637413,0.212302,-0.62611128
22,-1.1706325,0.7756589,0.50725591,0.98479552,1.0158364,0.084128042
23,-1.7308499,1.1757708,1.1743476,1.4506329,0.36382742,-1.3752302
24,1.0188981,-0.72367221,-0.46099049,-0.11840668,1.714895,-1.5749753
25,0.61721297,1.7096105,1.3230158,2.3076974,1.2233111,-0.32866768
26,0.95729062,-0.18565467,-0.62502275,-0.49075875,-0.52073714,0.92292096
27,0.41624773,-1.6060447,-0.98101935,-0.75592744,0.49599044,1.1985477
28,0.16489796,1.9289096,1.2375666,1.2629826,0.51002544,-1.1767286
29,-0.61222387,1.4483986,1.5493076,-0.37629772,-1.4090056,-0.93073914
30,-1.8063679,1.3143214,1.0726748,-0.5708303,-1.7581585,0.98293901
31,-1.794066,1.1383161,0.89476348,1.1918121,0.21991929,1.6443462
32,-1.767916,0.78375218,1.1079141,1.4738549,0.29033471,1.247229
33,-0.41674067,-0.14824575,0.49464713,-0.094004598,-0.65501136,-0.91381992
34,-0.10817051,1.1755237,1.7758045,1.5352452,0.31567364,0.19331427
35,-0.12775171,1.6279347,1.6906477,0.007953026,-1.1419051,-0.83596628
36,1.1276424,-0.25525595,-0.91435445,-0.41724564,0.73973399,0.0069452349
37,-0.0022811143,0.80608226,0.12472924,1.5438419,1.694597,-0.57446745
38,-0.17498654,-1.8408727,-1.3683499,-0.0056455703,0.43206334,0.083312316
39,0.27626072,-0.70679316,-1.5132181,-0.83114084,0.29081672,0.1232647
40,-1.9564007,1.0344288,1.2674075,0.16602327,-0.71118838,-0.65279378
41,-1.6022411,0.34551263,0.83811441,0.41745184,0.024216276,-1.7197785
42,0.021045568,1.6612939,1.438995,0.46646398,-0.4914247,-0.35242829
43,-0.22333197,1.1899231,1.4892741,2.09806,1.3417094,-0.21521855
44,-2.1764334,0.98925907,0.60574296,0.025003642,0.06249698,-0.10535662
45,1.1054406,-0.044802995,0.24479279,-1.7188371,-1.709792,1.4365144
46,0.093318585,-1.7161512,-1.1901069,-0.33386362,0.81216271,-0.20486755
47,0.072214725,-0.86726996,-0.69409476,-0.68354095,-0.81008686,-1.1011295
48,-2.0873878,0.55947182,1.317977,1.009336,0.91485985,-0.71645406
49,0.76858023,0.338527,0.22173264,1.6229215,1.0728251,1.6774915
50,0.22833336,-1.4996084,-1.0905925,-1.4384859,-1.5842848,0.56606036
51,-0.13923507,2.1345479,1.7402713,-0.52997223,-1.4071888,-0.67922151
52,-1.3210608,1.0508802,0.30504971,-0.62112402,-0.58146027,0.90526214
53,1.0386495,-0.04605733,-0.17039572,-1.1033279,-0.528,-0.065226001
54,-0.70301661,0.21328816,0.40398437,-0.22990581,-0.64426117,-0.54955283
55,1.0564295,0.18663146,-0.36686464,0.020250122,1.1987019,-1.5021044
56,1.2844114,-0.45418919,0.24459012,0.28909551,1.5929056,-0.21479587
57,-0.61569846,1.3368723,1.4608328,-0.75432927,-1.7104112,0.51979252
