,oz101_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num,oz6_num,oz7_num,oz8_num,oz9_num,oz10_num,oz11_num,oz12_num,oz13_num,oz14_num,oz15_num,oz16_num,oz17_num,oz18_num,oz19_num,oz20_num,oz21_num,oz22_num,oz23_num,oz24_num,oz25_num,oz26_num,oz27_num,oz28_num,oz29_num,oz30_num,oz31_num,oz32_num,oz33_num,oz34_num,oz35_num,oz36_num,oz37_num,oz38_num,oz39_num,oz40_num,oz41_num,oz42_num,oz43_num,oz44_num,oz45_num,oz46_num,oz47_num,oz48_num,oz49_num,oz50_num,oz51_num,oz52_num,oz53_num,oz54_num,oz55_num,oz56_num,oz57_num,oz58_num,oz59_num,oz60_num,oz61_num,oz62_num,oz63_num,oz64_num,oz65_num,oz66_num,oz67_num,oz68_num,oz69_num,oz70_num,oz71_num,oz72_num,oz73_num,oz74_num,oz75_num,oz76_num,oz77_num,oz78_num,oz79_num,oz80_num,oz81_num,oz82_num,oz83_num,oz84_num,oz85_num,oz86_num,oz87_num,oz88_num,oz89_num,oz90_num,oz91_num,oz92_num,oz93_num,oz94_num,oz95_num,oz96_num,oz97_num,oz98_num,oz99_num,oz100_num
0,-0.77558172,-1.6826092,-1.5962114,-0.55431625,-1.2988321,-0.63986364,0.41792436,0.51604929,0.85620975,-0.3941825,-1.736024,1.6095182,0.62820393,1.5441103,1.6156837,0.66047549,0.0045945682,1.3018382,1.0677264,-1.0803346,1.4364143,-0.11060229,0.60178828,0.67466011,0.7532015,0.43232064,0.82955788,0.65293315,-1.5042724,-0.0038939002,1.0626853,-1.3908623,-0.42400601,1.1551068,0.7223125,-1.2985033,1.5104171,0.89730141,0.21977965,1.3034161,-1.0289325,-1.1956929,-1.2301759,0.22104717,0.33567614,-1.1010666,-1.5522362,0.36008032,0.14717113,1.3239118,1.4428514,-1.4388822,1.6178942,1.4915729,-1.3879761,-0.4738043,1.1433073,-1.2044269,0.6167963,-0.077831828,-0.95953383,-1.6728366,1.2637539,1.4493043,-1.2840269,-1.4179785,-1.0384719,-0.1944288,1.0078858,-0.61588528,-1.0739632,1.2336109,1.6490646,1.6892988,1.0613437,0.3888158,0.87875704,-0.98554232,-0.30090803,1.4322508,1.2854857,-0.58898448,-1.4563584,1.2415095,0.3596048,1.1064798,-0.87696033,-0.84208987,1.5582947,0.53151122,-1.4881524,-0.84834383,-1.4535566,-0.98576705,-1.4595873,1.5198832,-1.679226,1.514543,0.14247602,-0.93944046,-0.079649613
1,0.70690605,-0.2218493,-1.0706217,0.21055739,1.4677254,-0.41737266,-0.049192538,-0.33195959,0.023423728,0.76790894,0.66716101,0.95122285,1.2895216,0.85239757,-0.22016866,-0.88343931,0.34602083,0.11990955,-0.37577026,0.021510104,1.185393,0.28681847,-0.18816123,-0.51348526,-1.516923,-1.2433899,0.65882945,0.86414084,1.0026693,-1.3916772,0.68741181,-0.87022443,-0.56700123,-1.5946372,0.18673414,0.7933057,-0.8379222,-1.5161632,-1.3002553,-0.01386448,-0.82968641,0.8492057,1.1020464,-0.14956018,0.19864479,0.29847781,1.4707912,0.39071845,-1.0546702,-0.34706911,0.4141161,-0.034482871,0.29456048,1.4810049,0.97473328,1.4260646,-0.33101142,1.5673857,0.28962374,1.3436226,-1.8001456,-0.28619169,0.28305759,-0.37755235,0.85907284,0.03714465,1.0595135,-0.13404286,1.3922004,0.88217307,0.6432119,-0.62615904,-0.53794197,-0.63841306,1.0866494,0.19582382,-0.33127292,0.82471427,-0.8042585,0.18487436,0.24547838,0.56835865,1.6291872,1.661799,-0.28586057,-1.3638925,0.24069785,-1.0585617,-1.5052715,-0.50364117,-0.42319658,0.16788529,1.4939006,0.17175348,-0.60982821,-1.6188773,0.87707088,0.06382314,0.099804355,0.33836599,-1.2037367
2,0.71199915,-0.13570176,0.27053555,0.49612067,0.44955024,0.09984504,1.7363463,0.48597234,0.68120932,0.4958176,1.180902,-0.36513115,-1.5377351,0.058860849,-0.60737958,1.7560011,1.3711552,0.68186866,0.59919941,-0.93301789,1.3459237,-1.1510612,-1.0224169,-1.0604807,-1.0326371,-1.4803091,1.6757433,-0.57233702,1.1035679,0.67387744,0.64260147,-0.23360854,0.29837897,0.91113206,-0.64057731,-0.34865212,1.5026731,-1.0878941,-1.0884088,1.6459975,-0.73431835,-1.4968683,-0.48361897,-0.89000617,-1.2176336,0.62865192,-0.60269406,1.3815818,-0.23631624,1.4378723,1.1214027,0.45059482,0.9468065,1.6192333,-1.4398582,-0.93531676,-1.6616399,-0.92186633,1.3304736,1.5347693,1.653863,-1.3390454,1.3963443,-0.99593459,0.15727249,-1.6117211,1.2410421,0.48442207,-1.2606607,-0.16474885,-1.5046431,-1.6327933,-0.65982026,1.3490275,-0.26656434,1.5699186,1.4211648,-0.23446747,-1.5401089,0.26365422,-1.2465698,-1.4908513,0.48358627,0.90608894,-0.68484538,1.4662796,-0.55243776,0.85437734,1.2642083,1.0930554,-1.1519209,0.32443856,-1.2572133,-1.5941663,0.078116222,1.4430721,0.40371198,-1.449894,1.413794,-0.48318021,-0.61933529
3,-0.012101407,-0.34317221,0.47083384,0.36567343,0.37237279,-0.20219935,-0.2553896,-0.2918238,-1.5706739,1.3290594,1.1274548,-0.26183378,-1.4244873,1.1638788,1.6834302,-0.98497784,-0.94552242,0.6677178,0.62186691,-1.4627789,-0.72166752,1.1978412,-0.34600181,1.2089055,1.0853674,0.23092469,0.70937841,1.1381995,1.4771292,1.741751,-1.5745368,-1.2685753,-0.81570597,-0.5855955,0.56019481,-0.38122355,-0.94991865,0.67440555,1.0551739,1.5448574,0.013268369,1.0630677,0.7741708,0.23445158,-0.052762766,-0.10114768,1.2973342,0.23166807,-0.028848429,1.3080442,1.0859562,1.168405,1.6482997,1.1863986,0.038938677,-1.3557114,0.34427978,1.5178939,-0.90114217,0.36731399,-1.2971203,-1.3054192,-1.7502884,-0.89332408,0.24085173,1.3184582,-0.72090349,-1.2290662,-0.58557976,1.1580762,0.08871312,1.44445,-1.7176969,1.7037766,-0.17498965,0.35492206,-0.33016219,1.7241634,-0.14243839,0.72583735,1.4219908,-1.44015,0.3156041,0.90244773,0.52851406,0.91766477,1.0109479,1.4446488,-0.73237499,0.21271154,-1.1680106,1.3156459,-1.5059661,-1.7195262,-1.1572742,-0.042153221,-0.71317234,0.061517111,-0.44685916,1.3698855,-0.59323117
4,-0.46676164,-2.0890612,-1.4702134,-1.1170188,-1.0655358,-0.6697989,-1.0500097,-1.143087,-0.59886515,1.6759704,1.4592506,1.666124,-1.6807179,1.5708824,-0.73380382,1.0929629,-1.2068661,-1.4037522,1.2551109,-0.38714654,-0.4926321,-1.3675789,1.6587579,-1.2482935,-0.71288484,-0.67618429,1.6686382,1.1867104,1.5250118,0.16405754,1.0316061,0.60781398,-1.6813069,-1.4966659,0.75836241,-0.9727603,1.2461667,0.49163881,0.65513432,1.6664795,0.18544162,-1.0695624,0.73922562,-1.4113531,-0.22298966,0.28368679,-1.4762517,-1.5331116,-0.13656615,-1.2700618,-0.86502874,1.1085962,-1.4405091,-0.051362121,0.77374796,0.87036981,-0.22507107,1.6554937,-1.1532544,0.87484561,-1.6004566,1.5242048,0.72602088,-0.90078347,-1.4413232,1.6396949,0.39499596,-0.43043602,-0.29580267,0.70090567,0.29866163,-0.20341845,0.88631639,0.33548997,-1.6406764,0.64917639,0.62514964,-0.83976268,1.4768907,-0.27497488,0.78426846,-0.3774063,0.75689039,1.1531187,0.4359799,-0.29851096,-0.74132671,1.2606879,-0.36411803,0.63069798,-0.051053665,1.0344583,0.50958224,1.3262845,0.693352,-1.5882946,1.0276415,-0.3916911,0.85644641,1.3155427,0.10017204
5,0.64527495,-0.2922587,-0.17353274,-1.3222839,-1.5381696,-1.0561347,-0.18791234,-0.84945078,0.93723609,1.498508,0.072185807,-1.7032747,-0.59881915,-0.097150608,-0.083848279,0.38307395,0.71349276,0.99316944,1.6253995,1.4927376,0.20284879,0.26785154,1.0404309,0.70040064,0.098558181,0.55660197,-0.9090411,-1.312314,-0.2765631,-0.6538859,1.3486493,-0.52411097,-0.37267265,1.2388888,0.76715246,-0.84698987,-0.24030453,-0.1767878,1.0740138,1.4697442,-0.60335266,0.46460265,1.7057404,-0.94030118,0.86854129,1.3086856,1.0871579,-0.78113328,0.88031809,1.4386419,1.1790762,0.56674373,0.41120602,0.72984341,-1.1760919,-0.91915216,-0.30365865,0.91569732,-0.8591139,1.687496,1.4942465,-1.0334494,-0.13684543,-1.1006989,-1.3995842,0.73770226,0.12244004,1.1817784,0.65264387,0.80317781,-0.17033631,0.81300427,-1.2299077,0.57880122,0.43297459,-1.62564,-0.051310941,1.1374788,1.4129878,0.71550704,0.42732186,0.70615305,-1.3505589,-0.93334658,0.63407835,-1.3991363,1.0594239,-0.23166156,0.29900205,1.7252119,-1.4970597,0.5529842,-1.4726698,-0.87718364,0.59735007,-0.74298304,-0.96068732,-1.4913292,0.86831031,-0.75936933,0.36775648
6,-1.7365342,1.0039793,0.38105768,0.21698449,-0.81419598,0.46708932,-0.27590143,-0.011830364,-1.6329165,1.2572725,-0.99154951,-0.83731907,0.85095121,0.86817333,-0.021804345,-0.63586239,0.30445554,0.48503864,-1.5310483,-1.1886182,0.93792107,-1.701478,-0.037569368,0.36248213,-0.49896162,-0.66486777,-1.3181452,-0.85539052,1.6802087,1.1627191,-1.5275236,-1.18414,-0.93659997,1.0733408,-0.43869788,0.25583498,-1.3580488,-0.18053902,-0.90238149,-0.39151008,1.2539717,0.79964884,1.5518779,-1.5741604,0.66345255,1.5207207,0.70935647,0.47563451,-1.4340878,1.4996689,0.91204509,0.76287012,-0.76719534,1.0216493,1.6307069,0.85244582,-1.1139727,-1.2646415,1.7009344,1.0218863,-1.1816736,-0.84629307,-0.48976107,0.14878038,-0.91052995,0.4456862,1.4256942,-0.47307949,1.2713232,0.6289403,0.34453353,0.027505337,-1.6724891,-0.26916357,-0.73819436,0.49360265,1.1718854,-1.0584105,0.35246507,0.094825596,0.26212921,-1.6461126,0.077750176,0.13803106,1.4007777,1.3636543,1.2817956,1.0297473,0.29965531,-0.2311469,0.92843399,-0.06078463,-1.1631498,0.035813289,-1.2278233,-0.58283187,-1.1461938,0.33371226,-0.89759186,0.94779375,0.1052645
7,1.2173155,-0.60220673,-0.22376509,0.86449779,1.5480933,-0.055629472,0.016571327,-0.78506126,1.0116944,0.68133272,1.2444027,-1.3951722,1.0968372,1.675731,-0.61042649,0.2278005,1.0330083,1.0088873,-0.59473779,-0.74974208,1.2440857,1.3971791,0.6845564,1.1687084,1.4298735,0.94775414,0.96185289,-0.76997184,1.6375704,-0.30751592,0.52010286,-0.091714504,1.1597278,-1.1199605,-0.22585122,-0.20012105,-1.2014317,-1.3579241,-0.8604316,1.09145,1.4990163,0.70584898,-1.530295,-1.6071412,0.448755,0.098768276,1.342712,-0.72442465,0.57563424,1.3499314,1.000213,-1.2663436,-0.33442357,-1.1345481,-0.94075573,0.24604254,1.5062321,-1.2174708,-0.72615131,-1.5274248,0.51904681,-0.82830443,-0.30239605,-0.46231421,-0.10463217,-1.247004,-1.188511,-0.98163856,-1.6615903,-1.0204656,-1.3132408,-0.73388082,1.0777375,-1.2631262,-1.4501538,-1.6672952,0.61620522,1.6023318,-1.3167517,0.3506214,0.67200072,0.10520375,-0.69879112,0.023595036,0.12220208,-0.90906638,0.338878,-0.58269778,-0.83256243,0.067742469,0.32844627,-1.5239976,1.4954264,-0.63379303,0.50378048,-1.6943449,-0.82425581,0.40482285,0.35612356,-0.28417446,1.0332919
8,0.48867949,0.087595767,0.46814161,1.8889219,1.3355585,1.1842759,2.8749902,1.5490115,1.3555046,-1.0567653,0.78106562,1.2268392,-1.4893269,-0.36079956,-0.66737332,-0.50473045,-0.69366356,0.31670212,-1.3739041,-0.1225965,0.67703426,0.50759526,-1.4872663,-0.043175872,0.054786774,0.61236078,-0.98741701,-1.6291408,-1.6921925,-1.1548565,1.1823266,-0.062113365,1.0263012,-1.38994,1.1296701,-1.5370502,-1.5211286,1.4875617,0.28762873,0.77862051,0.96017038,0.29657187,-0.10709937,1.7163405,-0.29110837,-1.0942872,0.26887624,-1.3871382,-0.045814435,0.037160963,0.096014412,1.6558186,0.21043505,1.4580231,-1.0165021,1.3464854,-1.2425698,0.7400795,1.3979479,0.99523672,-1.4638961,-0.015318905,1.0291975,-1.2679397,-0.69753406,-0.63902031,-1.7229748,-0.86089638,1.5954635,1.2280715,-1.4006909,1.4991395,-1.3046761,0.63591399,1.4032124,0.56429721,-1.5020932,0.21269798,-0.28905266,1.4417617,-0.29585633,-0.23401309,-0.63580071,0.82046216,0.087327319,0.87162906,-0.59165056,-0.10994299,-0.84151311,-1.2365325,0.38101226,1.64065,-0.99210467,-0.44042126,-0.90214489,-1.3568997,-1.4395888,-1.4567693,0.50895147,0.56936418,0.086563134
9,0.69525077,1.7157119,1.6898109,0.21996613,-0.71815155,0.87748019,-0.64468914,0.43948798,-0.84442765,-0.035869337,-1.51743,0.95703845,0.098435133,1.2479612,-0.70587123,0.80252132,-0.78081815,-0.74960263,-0.13955922,0.55086536,-0.1214157,1.2203971,1.2128193,-1.6990682,1.2722489,-0.61074053,1.0599675,-0.44212071,0.16288466,-0.79328786,-0.32521403,1.0519897,0.19808717,0.2412559,1.4100958,-0.75164727,0.12018338,0.91589565,1.1147674,-0.403925,-0.77372836,1.3349549,1.2396056,0.46800918,0.41570945,-1.1851144,-0.96561812,1.1534824,1.3962332,1.2044138,-0.91085049,0.0080337337,0.45112008,-1.571589,0.57375875,-0.059281024,-1.7735794,0.92371336,-0.32068815,1.125637,1.2871742,-1.2816317,-1.684248,-1.4247304,-0.61452562,1.1762876,1.4903022,-0.6169543,0.3641837,0.75555992,-1.4446802,1.2434052,1.2905265,-0.069547116,-0.46325315,-1.1739919,-1.0134251,-0.51788066,0.61302382,0.1583374,-0.67756829,0.36444196,0.69855805,-0.88327148,0.80442189,1.3264799,-0.50082317,0.43461165,-1.6879042,-0.83234422,0.78520917,-1.4224862,1.2478117,0.15257751,-0.82121917,-1.0322967,0.76502023,0.93884133,1.7092195,-1.2954129,0.33553174
