,oz51_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num,oz6_num,oz7_num,oz8_num,oz9_num,oz10_num,oz11_num,oz12_num,oz13_num,oz14_num,oz15_num,oz16_num,oz17_num,oz18_num,oz19_num,oz20_num,oz21_num,oz22_num,oz23_num,oz24_num,oz25_num,oz26_num,oz27_num,oz28_num,oz29_num,oz30_num,oz31_num,oz32_num,oz33_num,oz34_num,oz35_num,oz36_num,oz37_num,oz38_num,oz39_num,oz40_num,oz41_num,oz42_num,oz43_num,oz44_num,oz45_num,oz46_num,oz47_num,oz48_num,oz49_num,oz50_num
0,0.64082026,0.2527915,-0.066031337,-0.081808511,0.85759787,-0.028858216,-1.084127,-1.2213556,0.85450336,1.2681876,-0.87843327,0.76628251,0.47328134,0.090408454,0.054917128,-0.035375533,0.46395781,-0.038052454,-0.045226006,-0.65675107,-0.90471802,-0.30044393,-1.131355,1.1032989,1.4483412,-1.4252553,1.7274816,0.47743238,-0.69941086,-0.64858008,-1.7424518,-1.1600021,0.8241632,-1.1615656,1.0574368,-0.037039155,-0.5505894,0.21500881,-1.1790438,-0.5409347,-0.40686193,1.159631,1.5989638,-1.261406,-1.7833705,-0.87949649,-0.0548191,0.69591387,-0.45082386,-1.2001667,0.12439967
1,-1.347625,0.86175615,1.2530354,-0.96370963,-1.6663061,-0.63022916,-0.11256072,-0.57276328,-1.0408377,-1.5675126,-0.63370236,1.6810124,0.79453058,1.3034488,-0.48504511,-1.0482066,-0.22763941,0.1138359,1.0300205,-0.3395318,-1.3104888,1.7426461,0.47323286,1.578106,1.3835156,-1.5713867,0.72835739,0.15822332,1.1358566,1.3323208,-0.89208717,1.5227527,-0.40360264,-0.8296274,0.60823862,-0.85834057,1.321734,-0.45981687,-0.40545069,-1.2335258,-1.5902687,1.4171859,1.3331457,0.55872363,-1.4960507,0.33887014,-1.0180874,-0.88909646,0.22499875,0.038355283,0.90228771
2,0.97186482,1.3614278,1.3862059,1.5187046,0.49590814,1.8883957,0.072442141,-0.47278462,0.87632449,1.3094074,1.0434553,1.0081065,-1.7023914,-1.1782264,-0.71607465,1.1913828,-1.2852901,-1.5852279,-1.4324359,-1.017163,1.1170222,0.7816923,0.092030078,1.1271199,-1.0994122,0.32950113,1.4289861,-0.36805121,-1.8053633,-1.205465,1.6054138,0.73123113,0.11046198,0.17131429,1.271581,0.69110141,-0.54540311,1.2273815,1.0700204,-0.97765938,-0.87100814,-1.5159093,0.46552992,1.167626,-0.8014384,-1.2047408,1.0886533,-1.1963873,0.61146438,1.3371357,-1.1479169
3,-1.347254,0.41313741,0.52617978,0.3787065,-0.36586829,0.044452238,2.201839,1.2404738,0.70360602,-1.0594083,1.5813341,-1.0446365,-0.37751263,-0.14320302,0.8172329,-1.6765008,0.434125,-1.3941699,0.48747565,-1.5706278,0.83245115,-1.3175916,0.45235968,1.4261372,-0.82297575,0.23744925,1.5914867,0.33502018,-1.3722182,-0.7379733,0.43023534,-1.4519472,0.40853767,0.51709382,-1.1356105,-0.63967794,1.2822125,1.1833806,-1.4521613,-0.42447996,-0.88591069,-0.93758104,-1.185237,-1.1979188,0.5622157,-1.2699909,-1.1303907,1.4795093,-1.4186951,-1.2031179,-0.97105908
4,0.22072394,-1.3013043,-1.0190247,-0.84207026,0.0087895122,-0.98046557,0.7873746,0.50633652,1.4039343,0.09770168,-0.80224439,-1.4221991,-1.1331943,-1.5940385,1.1303888,-1.3562224,1.4530949,0.79390457,-0.63961843,-0.9858978,-0.92181453,0.72033972,-0.72514768,-0.054677263,-0.81439976,1.6276974,0.54090412,0.87524358,0.68395957,-0.38937339,-0.76334649,1.2734067,0.17331928,-1.1821876,0.055970741,-1.0662539,1.3763503,-1.1208397,-0.7149847,-1.1575097,-0.66159087,-1.3830385,-0.7042053,-0.87888852,0.52915617,0.83507149,0.05360304,0.94815283,-1.5331018,0.25486835,0.047374818
5,-0.35657955,-0.02886018,0.63916672,0.61276259,0.10155657,0.37978714,-0.66657775,-0.82022491,0.98745047,1.4402517,-0.28865619,-1.3231713,1.3296196,-0.7286252,0.531041,-0.40151068,0.60496208,0.078844277,0.53241062,0.07079307,-0.018305442,-0.48840778,-0.64135068,0.72137893,-0.95960433,1.1334171,0.67227978,-0.38838721,1.1902729,0.093709361,-1.3739806,0.93589942,1.3684019,-1.5954344,1.3614493,0.23602287,1.6316,1.12971,0.96010795,-1.775622,0.88110796,-0.65364872,-1.7433924,1.7502422,-0.44408746,-1.0264497,1.0766657,1.1151295,-0.34648064,1.3001627,1.2653912
6,1.973525,1.6368707,1.2546821,1.958901,0.77194546,2.6898883,-0.27810269,-1.6507131,0.36750478,1.3343448,1.6033959,0.70189793,0.90740522,1.6415558,0.63615699,0.15570862,0.79213042,-1.1507587,-0.11715626,1.0443849,1.0981446,-1.0000395,0.65630458,-0.59245651,-0.47307861,0.79743746,-1.7387911,-0.26489736,0.35936409,-1.4337723,1.2291716,-1.5665549,0.76506438,-0.25285992,-1.6321976,0.47629036,0.23707187,0.85565007,-1.1381558,1.0069065,-1.1937214,-0.9704173,1.6785417,0.43743512,-0.69698174,-1.5117336,1.4945756,1.0450095,0.56117126,-1.0140837,-0.82384571
7,0.24123081,1.4888132,1.0494328,1.1408965,1.4344854,1.4977807,0.093867766,0.5928155,-0.1917018,0.20539399,0.21090459,0.20588207,-0.23232401,0.17424254,-0.42167463,-1.395286,-0.081442847,0.20886786,-0.66992442,-0.85792628,-1.3839137,-0.04834262,0.33504798,-0.81285616,-1.0670675,0.20926613,-0.66390969,0.62616587,-0.37922155,-1.4290191,-0.1285091,-0.3895522,-1.0896553,1.3249587,-1.5581527,0.42390506,-0.83559092,1.3985176,0.38046811,0.41597808,-1.162865,0.93457961,0.67835063,-1.5795057,-1.528945,1.1887034,1.3309407,-1.2033168,-0.138752,-0.86136116,0.81022578
8,-0.17489012,2.2306964,1.6439249,-0.3596429,-0.85916203,0.07441483,1.8890091,1.5271743,-0.57292974,0.29732284,1.7774207,-0.050414483,0.69616775,-1.2531755,-0.86499115,-1.2167029,0.8832833,-1.1029509,0.49819429,-0.4215187,0.78483618,1.6055475,0.92737598,0.48021201,-0.54447406,-1.262597,1.3518913,0.28143977,-1.7590998,0.84162558,0.22519071,-0.88536616,-0.55953262,-1.2153723,0.93954266,-1.2195425,0.73689662,-0.86583681,-0.49504243,-0.64060791,1.5610377,-0.77206169,1.193863,-0.12178668,1.2944658,1.1018696,-0.18660021,1.0390622,0.0021386546,0.40836151,1.2018851
9,0.62868899,-0.9088237,-0.59891881,-0.8919475,-0.51572296,-0.91467775,0.1821813,-0.52505698,1.4120862,-0.36357109,0.74846266,-0.79052901,-0.20691176,-0.93989073,0.80889106,0.63740315,0.69587446,-0.92756223,-1.3328074,-0.13431907,0.12180364,-0.29334748,1.3241784,-0.45365324,-0.35091683,-0.32466045,-1.3146313,1.6566753,-0.36598592,1.2441996,0.41034465,1.1634757,0.15827832,0.71781992,1.6335078,-1.1536023,-1.1837348,-0.98517229,0.9376419,-1.0914667,-0.3140693,-0.15721525,0.24561254,0.088103822,0.60691432,-1.1487121,-0.259051,1.5087372,1.4327169,0.35384835,0.93946003
