,oz6_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num
0,-1.6948322,0.74902833,0.53608004,0.35090742,-0.57300671,0.5207978
1,-0.0043657828,-1.0441702,-0.8705085,-0.54458714,-1.5787762,-0.8482037
2,1.2633564,-0.54304757,-0.52730447,-0.94258632,-0.80396609,0.79096795
3,-0.27879614,2.1319715,1.5206476,-0.27913897,-0.15393817,0.84225538
4,0.50935263,1.2677227,1.4432386,-0.076673438,-0.48065523,-0.61315577
5,0.64687382,-1.6429461,-1.4945042,-0.48238814,1.6496852,1.1081265
6,0.53131811,-1.8647282,-1.680229,-1.1175622,1.5336463,-1.6927788
7,0.16391339,0.4894756,-0.08135218,0.28004221,1.1297599,1.6101041
8,-0.28800739,-1.9601104,-1.5643117,-1.0737449,-1.3514297,-0.92767514
9,0.91113689,-0.52883584,-0.085143922,-0.16271217,-0.15469911,-0.24170279
10,-0.090610086,-1.3796491,-1.6340234,-1.5198643,-1.4593922,-0.52352321
11,-1.270046,0.6328292,0.22657589,-0.32334299,-0.0047916763,-0.62772701
12,0.84515926,-0.62915993,-1.0611984,-1.2220104,-0.56080534,-0.31958495
13,0.64694064,-0.26544695,-0.10641816,-1.2647945,-1.7443544,0.6515711
14,0.62546741,1.8691844,1.2053187,1.0772195,0.60344537,-0.73105609
15,-0.53187164,1.489398,0.89230192,-0.064188588,-0.57810137,-1.4028349
16,0.96856383,-1.5477183,-1.5066541,-1.2645962,0.6686048,0.68594306
17,-1.6082125,0.48088306,0.32301094,0.32646558,0.028475516,-1.1491422
18,0.47031194,0.16932924,0.13674185,1.3171364,1.6690047,1.3545096
19,1.2459496,-0.73629313,-0.77117398,-0.91108068,0.45904528,0.96512966
20,1.0108537,-0.37746811,-0.1183085,-1.4289839,-1.6072038,1.2812358
21,1.1656445,1.6164243,1.3471567,1.6176462,0.88607844,-0.54151597
22,0.1753288,-0.49664944,-0.45923558,0.17866147,-0.65858722,-1.7068391
23,1.0392268,-0.52713757,-1.1863216,-0.73517183,-0.053950154,0.98694408
24,-1.4003969,0.88776806,0.45830407,1.1672928,1.0241501,0.31441691
25,0.49878742,-1.3418694,-1.4725366,-1.0988765,-0.52208768,0.55186968
26,-1.5745738,0.51851813,0.42299337,0.0029633052,-0.087242068,-0.019574381
27,-1.2097917,0.87670385,0.78127244,-1.3771087,-1.6003122,-0.029970489
28,-0.13383473,0.20382713,0.32671757,1.3575838,1.6608304,0.83429107
29,0.89202066,-0.27119389,-0.48426074,-0.59530136,-0.78721619,-0.43458428
30,-1.1660302,0.59132385,0.31853451,1.1999687,-0.090448328,1.5935089
31,-0.72461077,-0.15748535,0.62742391,1.2862637,0.1257904,0.88080676
32,-1.1140773,0.67356639,0.04258389,-0.30990883,-0.69765205,0.29152106
33,-0.9091037,0.9718822,1.1033914,-1.3529689,-1.7509975,-0.76455646
34,-0.79072803,0.85185602,0.9585906,1.8657277,1.5379295,-0.58463266
35,0.10853283,-0.94522389,-1.4905445,-0.72943421,-0.34051428,-0.22373556
36,0.15144585,1.1150445,1.3736212,-0.70433349,-1.1569402,-1.0686634
37,-0.56596398,-2.2806805,-1.7719667,-0.75999477,-1.0932681,-0.74751013
38,-0.88326826,-2.3402498,-1.6119798,-0.22024514,-1.3194718,0.1405978
39,1.271144,-0.52641412,-0.60890744,0.32579081,1.390359,0.1250328
40,-1.8683215,1.1050724,0.68443015,0.78969316,0.078241794,-1.389072
41,0.72228684,-0.81828363,-0.89547818,-0.55317759,0.68399163,-1.3190445
42,0.61208061,-1.666725,-1.2217725,-0.25532255,1.0579626,0.79547753
43,0.1786611,1.2827087,1.2755437,0.35319796,-0.98773575,0.71947149
44,0.47711775,-1.9669713,-1.5336298,-1.3602278,-0.44150798,1.654616
45,-0.575335,1.3821891,0.84601246,-0.040917098,-0.98141327,0.226814
46,1.1844972,-0.18414551,-0.41168622,-0.39011835,1.2288026,-0.66960757
47,1.0229879,-0.64972246,-0.96303581,-0.50589891,-1.068453,1.6305415
48,1.4377409,-1.0402567,-0.75199841,-1.259956,0.34789561,0.8206246
49,0.61146601,1.6355736,1.5030981,1.6352612,0.05763594,-0.60222599
50,-1.3821415,0.0014436852,0.73223365,1.1563378,0.63709312,-0.88980327
51,-1.2269702,0.97106562,0.71623311,1.2740618,1.2069726,-0.17434129
52,-0.39016163,-0.30445788,0.46297837,0.90120633,-0.071292638,0.045086377
53,1.3431763,-0.96216938,-0.73390092,-0.82144196,-0.2424051,1.5469211
54,1.4683372,-0.72270458,-0.11742271,1.680782,1.3158254,-0.099511495
55,1.8222216,1.5785033,1.5113762,2.1321759,1.5962429,1.0243697
