,oz6_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num
0,0.49324661,1.7465731,1.3905078,0.38671937,-0.19635725,-0.6518354
1,1.1339537,1.5208294,1.2738227,2.3417299,1.7750847,1.3589069
2,1.2672684,-0.5727343,-0.69450332,-1.6789816,-1.3423749,-0.71725386
3,0.56171134,-0.022982855,-0.91395227,0.24111565,0.5873952,-0.91197041
4,-0.7557673,0.55665304,0.084040813,0.27584516,-0.19415854,-0.42540649
5,0.14508751,-0.45736713,-1.0639313,-1.3701443,-1.6834407,-1.1622268
6,1.2077809,0.14439264,-0.2286902,0.28763429,0.86145935,1.2019372
7,0.63198354,-0.24996517,0.021767491,0.023214853,0.436348,-1.0920288
8,0.7431983,-1.177088,-1.3441684,-0.34862524,1.0669812,0.55975372
9,0.64484997,-1.2689108,-0.66496205,-0.9251838,-0.78524801,1.2448384
10,0.50092872,-0.7494609,-0.5869511,-0.94550285,-1.2976101,-1.5534172
11,-0.068847637,-1.1605671,-1.4594923,-1.1303801,-0.34113082,-1.2962694
12,-0.82064609,0.65658449,0.15480625,-0.078343105,0.017446166,0.11494628
13,0.59013113,-0.56425961,-1.2509543,-0.87486884,0.39743152,0.67145278
14,1.0367414,-0.19916256,-0.18595805,0.71227415,0.51941654,1.6715525
15,1.0210996,0.082808829,-0.71305097,0.37083226,-0.21113552,1.3739937
16,1.1980296,-0.61773997,-0.13378835,-0.16196948,-0.12030463,1.3905337
17,0.77307133,-0.86694832,-1.1516519,-1.5475392,-1.5488154,1.1975288
18,0.65685138,1.6910084,1.5447115,-0.25225939,-0.75405935,-0.18500815
19,0.19243186,0.35388713,-0.02978113,0.07260716,0.063017593,-0.59359135
20,0.27881701,-1.573973,-1.1874875,-0.30412144,0.93582486,-0.010784328
21,0.95697307,-0.57071947,-0.01274114,0.14130383,0.2762665,0.45595019
22,0.025345945,-1.1465479,-1.4941929,-0.40524728,0.4266365,0.87343119
23,-0.09319693,-1.3932329,-1.2434414,-1.3548033,-1.6970932,-1.1259639
24,-1.5724577,0.49061654,0.47548909,-0.23311864,-0.63806761,-1.3704036
25,-0.66141013,0.96745483,1.5011946,0.011216979,-0.70348821,1.6202568
26,0.1914292,-1.4243678,-0.99734232,-0.67366925,0.15368854,-0.41494763
27,-1.4708253,0.57168024,0.84659347,-1.4010981,-0.95547232,-1.0265847
28,1.2123479,-0.034572984,-0.13903108,-0.11069325,0.37150304,1.3919097
29,-1.7820313,0.65933896,0.79666719,1.3836216,0.60831333,-0.39124012
30,0.62683977,1.7975273,1.2295816,0.81121673,0.19238466,-0.39832898
31,-0.089321015,0.1506475,0.34268038,-0.37439484,-0.51828223,1.6281948
32,-2.1298307,0.53566298,1.174069,1.0990494,0.6317008,-1.3516145
33,0.99705973,-0.90587138,-1.4611373,-1.0709791,1.4571249,0.60776946
34,0.2801899,-0.90633722,-0.50422024,-0.36104877,-1.2146837,0.10583438
35,-0.30184235,-1.6325106,-1.4708412,-0.62527959,-0.13550463,-1.0561601
36,1.1384895,-0.050538401,-0.62164022,1.2944321,1.3252038,-0.94276327
37,1.080323,-0.32438465,-0.32193749,-0.59570103,-0.75734011,1.1843765
38,-0.055565908,-0.52937593,-1.584968,-1.4398599,-0.82736892,-0.47683397
39,-1.9734088,1.0453893,0.47989244,0.32551889,0.6346343,-0.72659348
40,0.19383666,-1.1552027,-1.1833446,-0.032413903,1.1697015,-1.1065457
41,1.4608863,-1.0585797,-0.55658325,-1.4338247,-0.92619317,1.5009321
42,-0.20713899,-1.0007047,-1.3689128,-0.44285807,-0.88064244,1.129056
43,0.1972043,-1.0207321,-0.87735426,-0.97910923,-1.302097,-0.58582867
44,1.2470539,1.4334296,1.7085207,2.2215379,1.0970605,-0.11464126
45,0.62721103,-0.91687789,-0.27056257,0.90454285,1.0685112,-1.0197692
46,-0.5742381,-1.589824,-1.3850973,-0.85078808,-0.61585255,-1.1906452
47,0.67061947,1.7112767,1.219181,1.48513,0.55705217,0.47295264
48,0.044563493,-1.1322565,-1.7154913,-1.0598299,-0.9368464,1.5157036
49,0.62445548,-0.01461936,-0.055468497,-0.065176264,0.92223007,-1.2554899
50,-1.8851397,0.75334523,1.1707759,0.98412743,-0.28248213,-0.86927662
51,-0.14007169,1.0662051,1.6550055,-0.66761857,-0.4494076,-0.64860265
52,0.75355897,-0.55198624,-0.37463722,0.36757115,0.86263997,-1.1565701
53,0.45465842,-1.0172128,-0.30382649,-0.10098394,-0.15771974,-0.90229788
54,-0.13218241,1.4463531,1.1115216,1.3704878,0.20034596,1.6062567
55,-1.9696199,0.92952506,0.57875211,-0.2635032,-0.69541558,-0.37695438
