,oz6_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num
0,-0.24748931,-0.49912105,-1.3484119,0.18868751,-0.59930759,-0.56935058
1,0.70556429,-1.2536696,-1.0460742,-1.2407151,0.53569802,-0.66491625
2,-0.17782847,1.2031564,1.3634447,0.0073047023,0.050503432,0.2750783
3,-0.74198837,0.97136721,1.4335269,0.44927582,-0.51279516,0.90117691
4,0.37160879,-1.3825593,-0.69011431,0.65083319,0.48281063,-0.05636407
5,1.0342744,-0.16178403,-0.90923932,-0.88064813,0.7664941,-1.0675613
6,0.80810379,-0.54555028,-0.14011034,0.36076672,0.30595689,-0.083759688
7,0.52487692,1.8479449,1.4698491,-0.51163977,-1.7036187,-0.17413841
8,0.18209918,-0.33608275,0.15036367,-1.0290574,-0.36252521,-0.86181707
9,-1.8022333,0.32727508,0.62780196,-0.25589663,-1.4033269,-0.45325456
10,-0.9236897,0.87152165,1.4214699,0.022397811,-0.42695197,0.43151763
11,1.2989532,-1.2514307,-0.58931778,-0.3948367,1.4492843,-0.44848959
12,-0.0021763067,-0.74269528,-1.1663518,-1.0786328,-1.4991832,-0.8282831
13,1.1190725,-0.010800936,-0.01002232,0.65600858,1.6309968,0.41449029
14,-0.4230531,1.2850414,0.46919243,2.1050648,1.2556582,2.5000269
15,-0.3346675,0.9419772,1.6274619,0.73473416,-0.73888212,0.8033802
16,0.51457259,-0.68377664,0.0020606082,-0.55999173,-0.27076072,-0.84359266
17,-2.3388483,0.31765329,1.1584921,-0.4588207,-1.0881906,-0.2845933
18,1.4832848,-0.6860668,-0.31573051,0.57523684,1.6618558,0.057502238
19,0.12969134,-0.47089486,-0.68115968,-0.36800461,-1.2931471,-0.42814352
20,0.54027549,-0.80509573,-0.061975024,-0.058207121,-0.11379277,-0.61385986
21,0.88016715,-0.49199049,-0.93023291,0.23667416,1.7895439,-0.2150096
22,-1.5265381,-0.097219423,0.83126332,-1.0406747,-1.5258934,-0.7586664
23,-0.30381704,-1.3980091,-1.0820281,-0.35784164,-0.6858952,-0.55037791
24,-1.2041781,1.0292691,1.1537423,0.83790398,-0.41894783,1.220383
25,-0.21939535,-1.8567026,-1.1310226,0.2866482,1.1845389,-0.42536491
26,-0.48758813,0.2606261,0.30489797,0.48890039,0.62635396,0.38108619
27,-1.9278982,1.0930186,1.0391512,0.06688794,-1.3258352,0.10679397
28,-0.43987757,0.085572909,1.0879982,2.0532601,1.7659593,1.0174334
29,-0.56073426,0.53910754,0.11496861,1.1847667,0.25460644,0.7089881
30,-0.47973255,1.4710508,1.285211,-0.49121037,-1.0996046,-0.44543455
31,0.74324278,2.1265289,1.6009042,0.56786592,-0.1633787,1.0878614
32,-0.25023929,0.95830101,1.3391054,1.9516356,0.62589836,1.7780657
33,0.037507141,0.44418272,-0.0035309099,0.7413494,0.57175733,0.64775564
34,-0.7651157,-1.6494256,-1.4112584,-0.4588913,-1.4065391,-0.20871924
35,0.94328906,-0.41386777,-0.57203388,0.23077275,0.67982946,-0.068689117
36,-1.1941513,1.0047327,1.3608812,-0.34572779,-1.2679671,-0.034657459
37,1.2541115,-0.040102476,-0.51858331,-0.9085376,0.5749163,-0.8724932
38,-0.53686165,1.2703054,1.3199176,-0.73226725,-1.4194804,-0.49306149
39,-1.9097439,0.58334339,0.62063176,-0.54749705,-1.4863148,-0.036702052
40,0.24775403,-0.21621017,-0.068529558,-1.0357142,-1.2173224,-0.86023256
41,0.38880782,-1.0484324,-0.66994841,-0.75192009,-0.94867826,-0.51999495
42,1.5150834,1.4381489,1.3958129,2.0321267,1.0066689,2.3719975
43,1.2834634,0.87888199,1.3043246,3.2096725,1.7600491,2.9902288
44,0.27781883,-1.6781577,-0.98963011,-0.47340408,1.4242974,-0.70506873
45,1.1108154,1.4800896,1.563663,0.57328547,-0.094659975,0.85144229
46,0.9463366,1.9940815,1.0512539,0.71964545,0.043185512,1.4444484
47,0.49505988,-0.71663009,-0.93973742,-0.78998342,-0.70799665,-0.8838331
48,0.39408367,1.5472709,1.1613142,0.89107175,0.36517314,1.2562791
49,0.32223483,0.41812653,0.37825978,2.4139176,1.2774932,2.0174166
50,0.17285115,-1.5683771,-0.62940533,0.18463748,0.23599354,-0.32327735
51,0.14439953,-1.8453099,-1.8596887,-0.97816433,1.1425536,-0.81574312
52,-0.39431955,0.043380667,0.34986183,0.58756761,-0.17037929,0.54696258
53,0.76799776,-0.22227641,-0.35868647,-0.081032089,-0.61293536,-0.21862408
54,-0.55430441,0.877381,1.1892037,1.4854548,1.2895249,1.3677287
55,-0.22770338,-0.93240739,-1.0848261,-0.81789364,-1.525866,-0.65885142
56,1.351185,-0.92873646,-0.93632774,-0.93789042,1.6759718,-0.97149345
57,-1.4731916,0.64072668,0.33100571,-0.40328913,-0.82390267,-0.1505809
58,-0.68068233,-1.7548883,-1.4611378,-0.47513345,-0.84680669,-0.61947449
59,0.38468179,1.4608101,1.0504881,1.7784907,1.080698,2.013213
60,0.92945108,0.46800846,0.0076284268,1.2982814,1.689946,1.1224187
61,0.89983172,-0.50766992,-0.23707222,-0.25841359,-0.37768188,-0.39652125
62,0.6196924,-0.75287058,0.0043056571,0.68483458,0.62976513,-0.29956095
63,0.88372087,-0.97499655,-1.4821027,-1.2247243,1.5071286,-0.70537015
64,0.97729887,-0.45523714,-0.5457275,0.45961159,0.57441964,-0.047895084
65,-1.6118115,0.32788347,0.68864594,-0.2629295,-0.61942947,-0.19680612
66,0.94440068,-0.14577103,-0.44793105,-1.2602689,-0.79026771,-1.0128655
67,0.64236085,0.17736518,-0.13908251,0.40849239,0.7069645,0.15412853
68,0.35979991,-1.4719354,-1.768731,-1.5706871,1.1471097,-1.0773278
69,1.6290767,-0.18069409,-0.94315749,-0.040065896,1.7162972,-0.044160349
70,0.60152232,-0.798413,-1.3863117,-0.74789316,1.1469015,-0.75852433
71,-1.6847422,0.2554653,0.4533728,-0.21095781,-1.6054796,-0.54346152
72,0.45272183,-0.8937128,-0.50384367,-0.51822295,-1.3516771,-0.49551815
73,0.080657904,-1.0657976,-0.91647046,0.27699406,0.64541021,-0.6604505
74,0.70421302,-1.0004813,-0.44057786,-1.2063925,-0.71098633,-1.0381441
75,0.40129024,-0.8154746,-0.73755189,-0.86838872,-1.6261216,-0.52450575
76,-1.1138097,0.40599171,0.12932588,-1.0405443,-1.4288453,-0.76249479
77,0.16463067,1.1671711,1.3356137,1.3956324,0.5885575,1.4663295
78,1.1202905,-0.96048629,-0.76113059,0.37574915,1.431313,-0.54409076
