,oz101_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num,oz6_num,oz7_num,oz8_num,oz9_num,oz10_num,oz11_num,oz12_num,oz13_num,oz14_num,oz15_num,oz16_num,oz17_num,oz18_num,oz19_num,oz20_num,oz21_num,oz22_num,oz23_num,oz24_num,oz25_num,oz26_num,oz27_num,oz28_num,oz29_num,oz30_num,oz31_num,oz32_num,oz33_num,oz34_num,oz35_num,oz36_num,oz37_num,oz38_num,oz39_num,oz40_num,oz41_num,oz42_num,oz43_num,oz44_num,oz45_num,oz46_num,oz47_num,oz48_num,oz49_num,oz50_num,oz51_num,oz52_num,oz53_num,oz54_num,oz55_num,oz56_num,oz57_num,oz58_num,oz59_num,oz60_num,oz61_num,oz62_num,oz63_num,oz64_num,oz65_num,oz66_num,oz67_num,oz68_num,oz69_num,oz70_num,oz71_num,oz72_num,oz73_num,oz74_num,oz75_num,oz76_num,oz77_num,oz78_num,oz79_num,oz80_num,oz81_num,oz82_num,oz83_num,oz84_num,oz85_num,oz86_num,oz87_num,oz88_num,oz89_num,oz90_num,oz91_num,oz92_num,oz93_num,oz94_num,oz95_num,oz96_num,oz97_num,oz98_num,oz99_num,oz100_num
0,-0.46197282,0.49881647,0.40391296,1.0979586,0.79431538,0.90369591,1.193695,1.4571252,-1.3672011,1.2150933,1.2985191,-0.48422317,-1.4169119,-0.82364486,0.32683047,-0.9664759,0.83778077,-1.3614541,1.756575,-1.1755012,1.0709037,-1.5787321,0.072560784,1.2797783,-0.21639572,1.0563482,0.51378468,-1.1773823,-0.15086429,-1.4251209,1.4575023,-0.37926673,1.4555192,0.92934295,-0.75517517,1.6398055,1.5630015,-1.3423933,-1.6642522,1.129428,0.69184652,0.080168766,0.78397377,-0.47890811,0.51684568,-0.65266267,-1.2403253,1.4884247,-1.5758004,-0.9538218,-1.2657361,1.1694626,-1.485096,-0.69896961,-0.46551938,-1.1445278,-1.3041098,-1.691914,-1.1716706,-1.4588452,-0.49172392,-1.2352067,-1.3955912,1.7655198,0.12628124,1.3981281,-0.12994512,-0.044262042,-1.4211596,-0.60846791,0.3983796,-1.2506236,-1.2838914,0.67708583,-0.82579689,0.11920358,-0.229118,1.0905262,0.11365234,-1.0051032,-0.46487915,1.3217651,-0.65428276,-1.0186199,-0.028485066,-1.6836772,1.1771998,-0.35832958,1.539271,0.35319714,1.3028239,0.31397136,-0.60445665,-0.44147201,-1.5854624,-0.4387778,0.69934135,-0.32994151,-0.57322561,1.370793,-0.36504634
1,0.84187527,-0.031530204,0.28591919,1.2528622,1.432762,0.7305338,0.60403376,0.88587499,-0.50570316,-1.4964055,-0.12170485,-0.016600647,0.71400441,-1.3616111,-0.2951027,-0.21035165,0.63299555,-0.63425442,1.7131912,-0.15069609,-1.4429426,1.5232668,1.2889264,-0.66937084,-0.034379331,-0.012293654,0.76741249,0.91076576,-1.5530685,1.2744888,-1.6251315,1.7209623,0.15960998,0.48520496,-0.83980203,1.4769739,1.0759181,-1.0640875,1.525435,0.74324948,-1.4759212,-0.88998963,1.3214645,0.77818535,0.87802736,-1.1282379,1.1636627,0.097330467,-0.33413156,-1.2836951,-0.92516455,0.42227102,-1.0844533,-0.92830297,-0.48689403,1.4399391,0.52488466,1.2590441,1.6711894,0.90208079,0.8137151,-1.2086517,1.2320511,-0.40998702,0.92018042,0.089318951,0.35355942,-0.80453701,1.4120873,-1.6117319,0.30439736,-1.4413577,1.4563542,0.44330787,-0.81610857,-1.4343306,-1.589872,-0.14918896,-0.78701223,-1.0860658,0.71613497,-1.2780689,-1.3819582,1.0766777,1.6517094,1.0083625,0.67914775,0.73239619,-0.77569184,0.54205054,0.96408709,1.6623522,0.56406547,-0.90329766,-0.36265366,-0.48689384,0.31301184,-0.38241486,0.34878626,-0.049996276,0.20406394
2,0.31548125,0.88597672,1.693052,1.747211,0.58583265,1.8661133,-0.84801774,0.27645581,-1.3632147,-0.074733176,-0.74107682,-1.3626073,-0.0027401095,-1.2768306,-0.87192901,1.3770898,0.44984678,0.9589783,-1.1138548,0.67282718,-1.2522429,0.06751708,1.4725055,1.1368799,0.1532529,0.5314119,0.79455528,-0.038340007,1.4058925,0.68313524,-1.1336072,0.51920276,0.45777656,-1.2365885,1.0326415,-0.75056445,-0.22968968,-1.0500148,0.1922188,0.26614183,-0.9041144,-0.001583092,-0.26431206,-0.19891529,1.2250009,1.3644364,-0.12455181,1.0375211,1.3536972,-0.11358049,-0.22040702,0.77213214,-0.11194125,0.40906831,0.65907337,0.28803131,1.2288056,1.0112939,-0.17863402,-0.10152445,-1.5976353,1.5525282,-1.757029,-0.064958191,1.2137454,0.14928375,0.75822672,-0.33531005,0.39170122,0.69400001,-0.89648988,0.3712964,1.4030491,-1.327936,0.85260945,-0.83436486,0.30145675,1.4132008,-1.5136173,1.2520289,1.5575742,-0.34272662,0.93582893,1.1851211,0.64031754,1.0766986,-0.69722358,1.6195278,0.64913623,-1.0422208,0.63977205,1.0313886,0.9217404,1.400614,0.17907376,-0.73706645,-1.1366046,1.6242182,0.36477472,0.6700684,1.2740758
3,0.084076052,-0.16545754,0.38167758,-0.2766111,-0.31425078,-0.29715826,0.87507426,0.5884309,1.3855762,0.96958301,-0.27230604,1.3325915,0.14515642,1.5343374,-0.62137081,1.3891366,-1.4787298,-0.10658304,0.068027336,1.6482149,1.5912431,0.035110643,1.6116342,0.59859737,0.5702635,0.8377931,-1.4375405,1.2257483,-1.089208,0.5647935,0.60933571,-0.32825714,-1.5635428,1.691238,-0.74245619,0.38685681,1.4781321,-1.4843641,0.50690529,1.5334614,-0.73857124,0.89169976,-0.19791695,0.12271831,-0.47678245,-1.1044825,1.3277246,-0.4122705,-0.62575144,-0.24798539,1.6321791,0.64012122,-0.26720756,-1.3767644,-0.6838237,-1.7078363,1.486968,1.2567461,1.5069818,-0.77384385,0.88722521,1.189238,1.6538189,-1.6296652,0.73980332,-0.70963646,-1.4944907,-0.2195036,-1.0608432,0.60761942,1.3846452,1.08364,0.98597651,0.33387953,0.053461388,1.3252679,0.99976365,-1.3363744,-0.022177418,0.51102267,0.35731107,0.47206226,-1.2744848,-1.3311557,0.8122718,-0.63776733,0.99517893,0.40206833,-0.58941651,1.0149342,1.1725105,-0.75377539,-1.2134383,0.81808807,-0.35388314,-1.0332257,1.3353703,0.70621811,-0.014991689,1.3546422,-1.6320357
4,-0.81591611,-2.1552143,-1.4306454,-0.37461496,-0.36783162,-1.1458276,-0.14787864,1.5726188,-1.1969116,0.8716716,-0.89873336,0.75338788,0.51546086,0.12853973,0.26641476,1.6027161,0.22939489,0.31653343,1.7644713,-1.4758227,-0.81182019,1.32782,-1.2151142,-0.26150676,0.84806832,0.63178518,-1.0223683,-0.46897761,0.78900475,-1.4743975,-1.1795786,1.4174581,0.78638525,1.6415467,1.6845674,1.0120559,-1.6055018,1.6204489,0.57015897,-1.5553018,1.3749804,0.19984108,0.93611683,1.7626343,1.4088131,-0.043012722,-0.99368711,1.2744283,0.11421104,0.42912307,0.7289713,1.2858249,0.47774693,1.7034145,-0.72108601,0.42259427,1.6584645,-1.6818913,0.12125587,-0.036664502,-0.25180216,-0.15406381,-1.5543382,-0.66723543,1.2595429,-1.3003632,-0.038368514,-1.6339568,0.93487348,0.23793089,0.069148553,1.276489,1.709849,1.6555092,1.2684774,-0.13220565,-0.95644195,-1.1703834,-0.10483631,-0.062268397,-0.10261572,-0.89724504,-0.014650199,1.3388128,-1.5122286,1.4440587,-1.52147,-0.28795698,1.1788278,-1.6506046,1.0651054,-1.6718001,-0.77233393,1.334716,-1.2468076,-1.5566815,-0.9211869,-1.6930488,0.47159518,0.95887733,0.10148105
5,-0.83873434,-1.1826135,-1.6546196,-0.38053062,-1.1088363,-0.79947079,-1.0267701,-1.174147,0.042205163,-1.5457002,0.55952758,1.3004997,-0.66476206,-0.66736683,-0.89084668,0.39715119,0.18793871,-1.0291834,-0.65207433,-0.33795035,-0.68663375,1.1109365,0.88506533,1.4792154,-1.6541688,-0.18271128,-0.40075841,-1.3202793,1.1885778,-1.6147763,0.58196675,0.37429508,0.50115163,-1.6197568,-1.1001622,1.5750641,-0.045642652,-0.40179123,0.69290104,-0.61200021,1.0811587,1.5987428,-0.51189277,1.4454513,0.36304612,-0.03946519,-0.60581196,-0.82331632,-1.4752948,-0.50694129,-1.590485,0.66348131,1.5452254,-0.40659896,0.78651164,1.6039737,0.73302177,0.55576084,0.098422518,-0.97552204,1.6279945,-1.1912851,-0.80984201,1.3389024,-0.73328039,0.5420368,-0.82263043,-1.447385,-0.47326471,-0.12019512,-0.8440355,1.2262612,1.1379859,-1.3970849,1.6888326,-0.72986922,-1.3806145,-0.31259208,1.0693659,-0.41859691,-1.0656905,1.5341197,-1.2864805,-1.5137124,1.1729554,-1.5557846,-1.1355246,-0.75341108,0.12565935,1.2297776,1.4262709,1.5608254,-0.47194057,1.5971061,-0.90685756,-1.6851283,-1.3322396,0.78650072,1.4786395,1.6212623,-0.33585158
6,0.15598199,-2.3124027,-1.6690455,-1.4683949,0.039720539,-0.41673026,0.60505419,0.047427963,-0.70195395,0.42751321,0.95130516,-1.6069505,0.49495599,-1.4516854,-0.36160355,-1.5590229,0.64938203,-0.87577657,0.85704022,-0.13746908,1.6067603,0.30225093,0.26324085,-0.9708059,-0.19460471,0.69900367,0.80083433,-0.43372571,0.02715205,-0.17350443,-0.71736775,1.7037883,1.5463097,1.0592073,-0.34562202,0.34726838,-0.99938727,1.631731,-1.5029535,1.0604223,1.1614862,1.2151697,1.2762693,-0.010220432,-0.11597691,-0.032806353,0.22932845,1.0757367,-0.0065750484,0.33212574,0.88198941,-1.4766981,-0.79928121,-0.8380798,-1.3898614,-1.5584481,-0.9639483,-0.43358004,-0.35610943,0.22332383,-0.14534233,0.1728342,0.55813555,0.39595614,1.4276702,-1.3685538,0.47100857,-1.1157244,-1.6440945,-0.3772436,-1.5630751,1.5653535,1.0246628,0.79561621,1.1451475,-1.0167994,0.9805628,0.73603122,-1.1381599,-0.21546596,-0.67738555,1.5269186,-0.3431419,-0.42826578,0.1355324,-0.39904105,-0.72041861,1.6402027,1.4544483,-1.496855,0.34987569,-1.2285025,-0.15268321,0.38270817,-1.3856336,-1.4579011,0.93151557,-0.4553671,-1.550621,-1.2128543,0.83631363
7,0.11311862,-1.3146349,-1.4670913,-0.37577177,1.408714,-0.4395365,-0.02510761,1.3405968,0.43719665,-0.90327725,-0.79541573,-0.34275859,0.4437672,0.40531947,0.027203181,-1.6396809,-1.3967087,1.3467871,0.33687498,-0.45959773,1.506176,-0.82558983,-1.158048,-0.42487744,-1.1666056,0.98463698,0.02675063,0.52979957,-0.12485337,1.51323,1.2902315,-1.3925815,1.0228426,0.4771598,-0.76246304,0.73309482,0.10603485,0.74553047,0.45544491,1.0009266,-0.35388077,0.53230981,1.1262578,-1.0754418,1.1621196,-0.292747,1.579603,-0.78120961,0.57272931,0.84136257,-0.024388961,-1.1641698,-1.4064571,0.18097016,-0.38248901,1.1706901,0.14769924,0.86901577,-1.3918451,-1.4860093,-0.54639013,-0.83604414,0.48526566,1.0975354,0.82870422,-1.4972981,0.81131893,0.91387735,-0.26310205,-0.49206833,0.26347303,1.1107834,-0.47606049,-0.78915206,-1.2924418,-0.27389642,-1.6339086,-0.47771328,-1.1697461,-0.20575306,-1.4535199,-0.88521465,0.84877655,1.70643,0.36387432,0.9860856,0.23605607,-0.85286218,1.342095,-0.34635919,-0.81213352,0.84991174,-1.2831915,-0.87970665,1.1371988,0.93435874,-0.62763217,-1.3770311,-1.2877629,0.31674586,-1.6931198
8,-2.4626059,1.3972942,0.6898343,-0.65089206,-1.1096556,-0.73490901,-0.98079619,-1.4563048,-0.86637717,-0.48487494,-1.6449014,-0.80571035,0.64889987,0.9323451,1.3830594,1.0916675,1.6377356,-0.78289442,1.6342316,1.2216173,-1.1633161,1.5654253,-1.5664224,0.28785588,1.1111386,0.94504855,-0.90186063,-1.36914,-0.80656912,-1.6954877,1.0023177,0.7944727,-1.5345492,1.3693212,-0.24018849,1.6511496,0.35424295,1.7241748,1.1428722,0.20009628,-1.4827655,0.8663317,0.19856903,-1.2562943,1.3302999,1.4337156,-0.032147004,-0.86010395,0.27796356,-0.52093238,0.063325872,1.3829509,0.61591593,-0.89390299,0.15485314,1.2872277,0.13100249,1.1458287,-0.19123209,-0.40183146,-1.0368765,-1.4233377,-1.7281292,-1.1536976,1.0239225,-1.3012746,1.6612591,-0.45990865,0.47721436,-1.1965522,0.1725934,-0.46471446,-1.2037227,-1.4822623,0.24437879,0.86199673,-0.62245747,-0.72520655,-0.2820345,-0.19339128,1.4095626,-1.0661129,0.20588511,0.64343785,-0.36839374,-0.25974639,1.6585388,-0.52128021,0.80957884,0.097143946,0.043609596,-0.75789677,0.78383404,-1.6872227,0.58352105,-1.6267231,-0.073350512,-0.16541347,-1.0657154,-0.5123069,-0.28599026
9,-0.055816446,0.59451326,1.4799735,2.4236907,1.4897186,2.4373717,0.22343945,0.12360898,1.0926745,-0.91723214,0.39487091,0.79637566,-0.0053190709,-1.4310073,0.7586163,1.5961277,-1.1288641,1.6009514,-1.5099001,1.5184316,0.92498989,-0.29289572,-1.3993023,1.6205241,-1.2098844,-1.5654355,0.2038497,0.18856988,-0.23766694,-1.1001423,0.58756237,-0.30705071,1.2457339,-1.0218543,1.5055946,-0.79398062,1.0575024,0.98425179,0.75619678,0.84105083,-0.52302566,-0.3854952,0.46416589,-0.53765553,1.6492267,-1.7904144,-0.80491022,1.5829606,1.5075414,1.2557032,0.35533715,0.54872822,1.256473,-0.40778328,-0.16601835,-1.7695199,0.554904,0.0084349811,0.31802504,0.47921868,1.6154625,-0.77792125,1.4740571,-1.3461579,-1.1597036,0.89992263,-1.3564443,-0.71242389,-1.0458136,-1.6225846,0.15530598,1.2855584,0.44303563,0.54105003,0.5657218,1.5308553,-1.6265385,1.3994394,0.74826968,0.051060153,1.3313103,-0.23190246,-0.72113856,1.4042073,1.5438189,0.59008916,0.38813249,1.0097185,-1.062761,-0.74318579,1.7362556,0.22182529,-1.0401388,0.23583009,0.88008859,-0.7463779,0.060616205,-0.72117093,-0.34461262,-0.51597137,-0.24786334
