,oz11_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num,oz6_num,oz7_num,oz8_num,oz9_num,oz10_num
0,-0.38000969,1.0134925,-0.069850245,0.55146203,0.4960148,0.74104577,0.6460275,1.4337644,0.28961903,1.5203017,-0.75662336
1,-0.12900852,-1.8535788,-1.7347709,-0.53043213,1.3236898,-0.95511528,-1.4371637,1.4819497,1.1540489,0.67037431,0.61571347
2,-0.51437722,0.077067928,0.63835598,1.0505972,0.57433425,0.65612339,1.2235936,0.44626794,-1.5369521,0.36815576,1.0887045
3,1.0456217,-0.28788805,-0.92924467,-0.8702655,1.2658873,-1.0505848,-1.1934237,-1.308106,-0.569701,-0.44410888,0.065396226
4,0.65497892,-0.91692241,-0.77599156,-0.50128977,0.72168766,-0.71529131,-0.36045725,1.2355293,1.0791741,-0.30849524,-0.050897343
5,-0.60111045,0.64505354,0.2849348,0.5663167,0.11119334,0.57029977,1.2202769,-1.1468487,-0.83505314,-1.1873343,-1.0378982
6,0.04310407,-0.18383383,0.41916957,-0.98566158,-1.2593396,-0.70504207,1.2391063,1.6898804,0.0022597233,-1.5573962,-0.069809532
7,0.5979485,-0.38384367,-0.68918107,-0.48054486,-0.72780816,-0.86577227,-0.015305639,0.30897443,-1.1030615,-0.88900948,-0.31086927
8,-1.1256891,0.75020537,0.50707735,0.78880163,0.60809074,0.92921907,1.7835554,-0.61466024,0.81856126,-1.1963887,0.37611393
9,-0.48576131,-0.70527529,-1.1663431,-0.39880282,-1.3445014,-0.83006989,1.8539585,1.5112432,0.12845902,-0.61094647,1.5775458
10,-1.9095077,-0.016096532,0.90163832,0.14808365,-1.3926329,-0.28533587,0.81163903,1.1983983,-0.85379194,0.9486565,1.6292266
11,0.054882828,-0.30281965,-1.4523899,-0.41711596,0.38595988,-0.44184102,-1.720942,1.283554,0.57859281,-0.58357618,-0.90800139
12,0.20672928,-1.4050579,-0.58971457,-0.8727896,-0.19631156,-0.764708,0.69351635,-0.37028678,0.69574224,-0.42192455,-1.5082739
