,oz6_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num
0,0.66074151,-0.39494734,-0.28164749,-0.083249188,1.0569687,-1.3816421
1,-1.2060991,0.59706498,1.373958,-0.89314289,1.5191678,0.81399153
2,-1.3820104,-1.6562943,-1.4267973,-0.93291611,-1.360762,-0.75909904
3,1.1300137,-0.60426764,-0.17432876,-0.77567526,0.17343741,0.41659099
4,-0.87177479,-1.3904172,-1.6150265,0.12683544,-1.2082399,0.6982645
5,0.039893851,2.3138011,1.9955919,1.1776976,-1.7634781,1.2380341
6,-0.46952414,1.9228046,1.2362931,1.7959766,0.027089088,-1.2409361
7,1.8242819,0.45671418,-0.36399892,1.320979,1.4210595,0.67844809
8,-0.090797331,-0.30837312,-0.56502265,0.11021451,-0.58120614,-1.3851139
9,-1.9341107,0.97332725,1.1736301,-0.65002307,0.084842587,0.22236515
10,0.048035249,0.13492929,0.60671252,-0.7678723,-0.38685812,0.17155336
11,0.72540567,0.20699693,-0.14286878,0.81151767,0.55091806,-0.64237684
12,0.23403049,-1.3234284,-0.70713211,-1.2386844,-0.82924894,1.3758631
13,0.48330608,0.290834,0.78754313,-0.88148997,1.6256742,1.225984
14,1.2083007,-0.22812129,-0.24727729,-0.55230411,0.80176879,0.572677
15,0.011119283,1.529069,1.8854917,0.2229982,0.5969891,-0.33807446
16,-1.8074066,0.70159412,0.60836009,-0.08055719,-0.99376635,-1.3708132
17,1.1072542,-0.1476659,-0.86933517,1.5889735,0.47453551,1.1581007
18,1.0328859,-0.03462206,-0.049129189,0.41455888,1.1549463,0.062049827
19,-0.09692385,-1.2074088,-0.64045046,-1.4789142,-1.1992677,-0.40341221
20,0.64611172,-0.53601792,-0.88951759,0.46831763,1.6278105,-1.0326448
21,0.15525384,-0.32587852,-0.52203148,0.74367576,-1.582336,0.5944458
22,0.19133721,-1.9207242,-1.5287771,-1.0617031,0.24792325,1.0641882
23,-0.78477676,1.62434,1.8105393,0.26741772,-1.4282041,-1.4249692
24,-0.98260419,1.4730298,1.5895732,-0.37904462,-0.45995202,-0.41868289
25,-0.44774597,-0.41092304,-0.57051328,0.43400201,-1.3505253,-1.69047
26,-2.2042485,0.97649837,1.3131361,-0.36656036,0.64158984,-1.4678219
27,-0.31364943,0.66436108,0.24650234,0.93870006,0.20928701,-1.3868923
28,0.16071122,-1.1910672,-0.53787954,-1.2595973,-0.7165073,-0.75665182
29,1.3576146,-0.1201697,-0.80429892,1.7956468,0.6915058,1.4445544
30,-0.017319338,-1.1936425,-1.4671165,0.24591465,1.6876827,-1.4726112
31,1.0693346,-0.0091715704,-0.1051218,0.53520321,1.1035054,-0.13480183
32,1.8351,-0.91209114,-0.14321214,-1.5053936,0.66482256,0.75287272
33,-1.3439296,0.97106895,1.8426911,-1.1095665,-0.51372661,0.62034967
34,0.49700019,1.6371267,1.7002628,-0.15998507,1.5806382,0.89736803
35,0.90493361,-0.36895148,-0.335048,-0.0035333937,0.0012514073,1.2812787
36,-1.8229035,1.5676127,1.207774,1.2802027,-0.8846298,0.86462694
37,-0.41912861,1.3839593,0.41810067,2.0011834,1.2271122,-0.28009949
38,0.78498809,2.1617349,2.032569,1.388927,0.032006411,-0.15405664
39,0.29629162,-0.019630148,-0.55917906,0.20347163,-0.40769563,-0.9239934
40,-1.1379959,0.83380051,0.50881406,0.83613565,-0.84596434,1.3033986
41,-0.49610475,1.0621585,1.6770932,-1.2513284,0.59946861,1.4535888
42,0.89661074,0.075004143,-0.80322263,1.3597955,-0.17749056,0.92493338
43,1.4066496,-0.62003987,-0.46477353,-0.33472555,1.6201908,0.83769312
44,-0.8825513,-0.99966664,-1.2372044,0.064255671,-1.0610828,0.02720304
45,0.88679251,-0.039847227,0.1885006,-0.36366724,0.4879208,0.98472851
46,0.52344427,-0.78025642,-0.70127037,-0.51049043,0.46652864,-0.2968231
47,1.0959786,-0.26474222,0.044370406,-0.38888529,0.014146241,0.47213795
48,-0.0054694943,-1.0837628,-0.95850432,-1.0583232,-0.36234194,0.43150332
49,-0.37359443,0.93652245,0.50867287,0.63133769,1.7289246,0.34173536
50,-1.9160612,1.2836889,0.82566452,0.90615571,0.41082998,-0.21235839
51,-0.73936774,0.93226745,2.0489828,-1.2929169,0.60610203,-1.625361
52,-0.19426488,-0.46205332,-0.99616039,0.79520756,-1.2891685,1.2586851
53,-2.1191148,1.2206179,0.87560674,0.91077809,-1.0823232,0.96515238
