,oz51_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num,oz6_num,oz7_num,oz8_num,oz9_num,oz10_num,oz11_num,oz12_num,oz13_num,oz14_num,oz15_num,oz16_num,oz17_num,oz18_num,oz19_num,oz20_num,oz21_num,oz22_num,oz23_num,oz24_num,oz25_num,oz26_num,oz27_num,oz28_num,oz29_num,oz30_num,oz31_num,oz32_num,oz33_num,oz34_num,oz35_num,oz36_num,oz37_num,oz38_num,oz39_num,oz40_num,oz41_num,oz42_num,oz43_num,oz44_num,oz45_num,oz46_num,oz47_num,oz48_num,oz49_num,oz50_num
0,0.61360013,1.722461,1.5549695,0.66394641,0.37612046,-0.78641188,-1.2927257,1.5035245,-1.2755959,0.81902627,1.1657224,0.7652465,-1.2025746,0.17167824,-1.3946092,1.0617302,-0.3380208,-1.6067624,0.87108237,0.42714026,0.75658863,-0.48293971,-0.46380653,-0.91465374,-0.68235346,-1.0500649,-0.404139,0.70276447,-1.6438669,-1.1420982,0.77942225,0.5013151,0.76804879,-0.55072282,1.132145,0.17109502,1.0490645,0.58435503,1.0995464,-0.43393052,0.36586005,1.0706794,-1.6804888,-1.2751168,1.1191817,0.97803281,-0.55931921,0.29871456,-0.94989353,1.4272895,-1.4635121
1,-1.9103698,1.0481971,0.86915763,1.4187184,-0.71320398,0.63704601,-0.86459598,0.74757297,0.8799133,1.3791906,1.0220498,-0.61098904,0.79857938,0.44102845,-1.0474763,-1.0597755,0.92608825,-0.21739077,-0.77555192,-0.90208249,0.85739502,-1.5907101,0.70815559,-1.3699177,1.7044521,0.16210518,-1.5800216,0.27631386,0.33528392,-0.38205656,-0.054406926,1.0670783,0.30259875,0.55831551,-1.4718361,0.76155635,0.31706541,-0.561817,-1.2452483,0.87634346,0.28315733,1.3553402,-0.25408793,0.84875939,1.0847102,-0.56627462,1.1261666,-1.0007415,-1.1807996,0.72718241,-0.87958684
2,0.9702233,-0.191793,-0.14724325,-0.26852623,0.74777283,-1.3227955,-0.037973506,1.5196948,-0.32555825,0.89391579,0.9707298,1.2125985,0.11161408,-1.3216371,-1.2978742,-0.36027812,0.59617169,1.5132753,-1.0848588,0.63141542,1.6740483,0.28307665,0.22701476,0.76295663,0.30361528,0.18083576,0.57593351,-0.75707161,-0.63237759,1.7981369,-1.3474149,1.5018861,0.45387535,0.057934597,1.2339066,-1.086141,1.2552394,-1.1483092,0.79763579,-1.5181755,0.31071423,-0.98856024,0.88227628,-0.77471118,0.36296675,1.5194581,0.65229871,-1.1171457,0.29586301,-1.0033307,1.3984495
3,-1.7406611,1.193594,1.1106249,0.77627004,0.25220768,-1.2441715,1.3626404,1.5088177,1.338719,1.6755093,-1.4049747,1.3339884,0.17163826,-1.4285176,-1.5351242,1.4597932,1.0085182,0.3654523,-0.24708717,1.6834211,-1.0205885,0.64049255,-0.78489473,-0.30391799,0.1208914,0.72381581,-0.18442379,0.37030572,-0.17631304,-1.375653,0.8683997,0.87955373,0.47011691,0.33444993,0.3894376,-1.0776266,0.61600334,0.1612007,0.84223255,-0.9625271,0.61688058,-1.1531282,-1.5929196,-0.78738872,-0.20642826,-1.2979619,1.3133911,1.7323678,0.23748063,0.46448082,-1.2952616
4,0.078217663,-1.5167627,-1.2298252,-1.1247935,0.6828885,-0.61055122,-0.65427168,-1.2745418,-0.14434382,1.2544892,-1.1756996,0.042025729,-1.3370702,0.13668209,1.1698041,1.5064241,-0.68661317,-0.30652083,0.43994773,0.16265233,0.50222729,-1.3953871,0.81965463,0.30076529,0.65793456,-0.43215478,1.1241091,0.52433237,0.9210318,0.34622913,0.3267201,0.3686229,0.21931096,-0.8669251,1.5243826,0.0840779,-1.0476878,0.98010504,-1.2683432,0.5357754,-1.6186096,-1.1872086,1.5122846,0.82857196,1.4112498,-0.60411892,1.0158799,0.5039062,-0.50922193,1.4084656,-1.2056698
5,1.3767331,2.0004946,1.509355,1.7352183,-0.33308408,0.3632115,-1.1088187,-0.8137931,-0.58948342,0.56169663,-1.6120728,1.5125325,1.5598467,1.2170829,-1.6438077,-0.56111149,0.96921118,-0.5681153,-0.50758412,0.28200592,0.90243247,0.51562272,0.71671348,-1.7043736,1.2167878,-0.088876222,-0.15302312,1.3188335,1.4975279,1.4918545,-1.4392709,0.15279355,0.39477148,0.3636554,-1.6186833,-1.109391,0.3678886,-0.83252658,0.73536115,1.037774,0.62894726,-0.8189371,-1.3953697,0.68609734,1.393145,0.29179453,1.1187233,-0.93152989,0.61668722,-0.10143188,-0.077187848
6,-1.3820537,1.5156836,1.0526846,1.4712545,-1.6165663,-0.43149241,0.071877666,0.43340384,-1.4405389,-0.23790431,-0.050823115,-1.6022638,0.32444589,-1.3312191,0.37879582,0.20261662,1.3396458,-1.3411873,1.6953796,1.0148849,0.67001572,-0.60508395,1.2129598,-1.0315711,0.69011858,0.98200224,1.6639442,0.33285918,-1.2163209,-0.85838807,0.95878911,-0.19230694,-0.74151298,1.0097715,1.6175931,-0.27442045,-1.4792223,1.3542081,1.2691737,0.43014896,-1.4557828,-0.57344576,-1.2535662,-1.5444323,-0.39598036,-0.60778572,-1.6684565,0.36959891,-0.35911707,-1.4461078,-1.1099546
7,-0.355763,0.37363745,0.21112704,0.17641901,-1.1551927,1.2173153,-1.2345103,-0.5559781,-0.26698379,0.611775,1.4697164,0.51364653,1.0478818,0.7211461,-0.74381181,-1.1911922,1.4244396,1.5273533,-0.38776759,1.5257341,-1.3927266,0.6072,-0.4142166,0.9475503,0.71350049,1.6177355,0.47265795,1.5270755,0.81558407,-1.0623356,-1.5797813,-1.5212722,-1.0767978,-0.79662723,-1.0447528,-0.98376666,1.3932975,0.23885855,1.3052472,0.16375579,0.26958032,-0.20951295,-0.40960525,1.7852383,-1.0535944,-0.85255037,-0.24837607,1.6526745,1.1254181,0.67560776,1.4925157
8,-1.5100299,0.7302284,0.84995457,-0.050028608,0.63095784,0.79374483,-1.0427413,1.101637,-1.3608323,-1.0261923,0.48582242,0.3258232,-0.80463484,-1.7744587,0.18853588,-0.57309269,1.3786353,0.27809882,1.5352618,0.61864948,-0.51529329,0.78486542,1.0659046,0.26397935,-0.41522249,-0.72748518,-0.46475649,-1.2424064,-1.118442,-0.91556981,-1.9406691,0.49587606,1.1917842,1.72468,1.5355939,0.0015617292,1.3328429,0.84445004,-0.55696955,0.39346776,1.2659135,1.2244852,-0.39243427,0.50728984,-0.41400185,0.48616012,-1.0986602,0.13809663,0.46506327,-1.3900149,0.14572752
9,0.50993388,-1.5819929,-1.1609492,-1.2621393,1.5595135,-0.27885026,0.38738042,1.3300993,1.2563822,1.1530663,0.9222208,1.3608472,-0.81127023,-1.1206143,0.77702658,0.83668587,0.50674634,-0.96372993,-0.68417675,-1.0239599,1.8125373,-1.6450988,-0.94411677,-0.82424652,-0.87621169,-1.2672354,0.47662411,-1.4185336,-1.3129202,-0.24572412,1.1695444,-1.2850743,1.1184355,-1.2865596,1.2634452,-0.89036554,0.22296857,-0.38006086,-1.0955768,-0.96062932,1.2006325,1.2850222,1.5248525,-0.43419361,1.4258814,-1.2128445,-1.5385139,-1.5266283,-1.6152167,-1.2650847,1.0635352
