,oz11_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num,oz6_num,oz7_num,oz8_num,oz9_num,oz10_num
0,-1.0510934,0.90344456,1.3640798,-0.31457448,-0.60145856,-0.21610574,2.0043039,1.5393465,-0.21868638,-0.004856202,1.5589259
1,0.15425896,-0.40336157,-1.1331481,-0.65374678,-0.76293075,-0.44126473,-0.59184728,-0.16633897,-0.94914827,0.38795332,-0.82327609
2,0.5979574,-0.77193069,-0.76626436,-0.67221327,-0.07175984,-0.65979198,0.66955408,-0.070793176,1.5218355,-0.22740336,-1.1521951
3,0.3546986,-0.026861593,0.066554182,-0.59609316,-0.63897345,-0.30994753,1.9081102,0.53125063,0.88557056,0.49756496,1.5421181
4,0.46700979,0.54203384,-0.15462223,0.60128792,1.0316471,0.4057137,-0.44429462,-0.42599996,0.80506807,-1.645485,-0.2029517
5,-1.3135805,0.68489506,0.88905185,1.1504543,0.82331775,1.0070509,-0.17832976,-0.28949886,0.54644715,-0.21147349,1.1442507
6,-0.52402989,-1.2063841,-1.0834231,-0.50990377,-1.3912264,-0.68551782,1.128203,0.96814392,0.042604329,0.70536782,0.14149583
7,0.074066733,0.56848089,-0.17401587,-0.8072979,-0.88606253,-0.66508123,-0.4014433,-0.45260877,0.14133479,-0.74296285,-1.0076395
8,-0.010031742,1.6253732,1.2264607,-0.994304,-1.5409639,-0.58439441,0.76689556,1.0276146,0.47001297,0.46612722,0.04207259
9,0.76220759,-0.62851954,-0.77943666,0.22187642,0.22482874,-0.30017498,-0.66864115,1.6073914,-1.4722667,-1.5943312,-1.6794994
10,-0.025077143,-2.0050875,-1.5006393,-0.6498512,1.5545969,-0.92865527,0.49962193,0.049019719,-1.1835376,1.7204657,1.4890901
11,-1.9190551,0.88526124,1.1249791,-0.32916635,-1.5770832,-0.39081274,0.15059806,0.3268334,-0.59489379,-0.64402372,0.40576628
12,0.82603013,0.041211277,-0.33999339,0.1362793,0.13548316,-0.201608,-0.91807144,-1.119296,0.1081183,1.3713285,-0.038847867
13,-0.089283427,0.24004018,0.097197048,-0.2330807,-0.18706306,-0.11568296,-0.8092424,-1.2258289,-0.21194711,-0.48922331,-0.62435604
14,0.64540294,-0.029466769,-0.57226468,-0.14217384,-0.43387086,-0.23858778,1.3799148,0.37209804,1.2561305,0.58186781,1.6491457
15,0.33557813,-2.1028964,-1.4362053,-0.6140571,1.0935228,-0.51907326,1.9308749,0.44714464,0.67035442,-0.65284847,1.508219
16,-1.77965,0.58532625,0.40408666,-0.72879312,-1.270355,-0.80966658,-1.1938104,1.3937373,-1.4058487,0.28331864,-1.2529542
17,-1.3619871,0.33678142,0.67755929,-0.12761199,-0.26329113,-0.47183305,-0.8450695,-1.2554366,-1.182599,-0.15333448,-0.85633814
18,0.24158066,-0.97204166,-1.3103131,-0.84383224,0.26983389,-0.34208703,-1.0451806,-1.4520878,0.67945923,-1.3162532,-1.5953185
19,0.19080464,-1.3747371,-0.90608247,-0.37801721,0.30508312,-0.59461805,-0.34233282,-0.21799214,-1.2281474,1.4932558,1.0352269
20,0.5002549,-0.4815897,0.32614228,-0.018916345,-0.22866255,-0.36038544,0.10619992,0.2823138,0.34340931,1.339436,0.10030254
21,-1.2974057,0.87924112,1.4411052,-0.42489528,-1.1175627,-0.25871205,1.9648404,1.2793369,-0.1156031,-0.65450916,1.6723119
22,0.25977521,-0.73784232,-1.4274471,-0.22229245,1.3587245,-0.50476719,-0.77007179,-0.26324325,-0.052136036,-0.56572711,-0.21336987
23,0.55943018,0.28208527,-0.35727264,-0.34485964,-1.3282114,-0.32716393,0.41675277,0.73167473,-1.7157325,1.7234492,1.3572587
24,0.8914841,-0.52491466,-0.19197564,-1.063242,-1.1816423,-0.59633342,1.0764545,1.3435223,1.3300698,-0.22401582,-0.88361934
25,0.8124953,-0.82602366,-0.76540963,-0.36680491,0.71817291,-0.79474952,-1.0857276,-1.668623,-0.71142039,-1.0094737,-0.8625941
26,-0.30806226,-1.5394626,-1.559893,-0.32688623,0.92584498,-0.50342534,0.14105013,0.62833449,-1.1544943,1.5614219,0.90306733
27,-0.28325044,1.262233,1.0313846,1.4889448,0.12962911,1.6804824,-0.8762208,-1.3951703,-1.4006804,1.0204092,-1.3028758
28,-0.082715324,1.3388118,0.71685232,2.2194288,1.7481445,2.6064887,-0.42531526,-0.8946913,0.25955671,-1.5731583,0.21813802
29,-0.12697299,-1.3684765,-1.0071918,-1.0394447,-1.4169152,-0.69579789,-0.9587911,0.17195653,-0.8536826,0.56122155,-1.5553352
30,0.15405017,-1.1317001,-0.63198431,-0.19393541,-0.17126032,-0.61075385,0.36437587,0.51823332,0.033192871,-1.4319119,-0.078656665
31,-0.02124854,0.15676539,0.36884841,0.41322818,0.47114579,0.111627,1.6746771,1.4256718,0.36641688,0.062853017,-0.020897211
32,-0.2681693,0.50094702,0.23333266,0.32893084,0.91984832,0.093826322,0.22303501,0.51300838,0.1418063,-0.72719267,-0.24791977
33,-0.23531993,-0.40804343,0.29001999,-0.19799556,-1.6521032,-0.55169831,-0.98036045,-1.7048904,0.086447184,0.83019971,-1.1835391
34,-0.045254418,0.95220271,1.6639367,0.75097427,-0.21374753,0.62105454,-1.454866,-1.5457471,1.6443976,1.5153223,-0.76165591
35,-1.7945911,0.94453342,1.0058261,-1.3431036,-1.4930839,-0.75747901,0.98983297,0.74214538,-0.25550042,0.041199065,1.167931
36,0.74164181,-0.79489647,-1.4245557,-1.5727395,0.69416011,-0.86399813,0.27637678,0.49209352,0.35573087,-0.13495824,-0.86603477
37,0.17895585,-0.56389462,-0.019488514,-0.18994286,-1.5101004,-0.59354308,-1.2344142,-0.34903744,-1.0074703,0.087013124,-0.19538169
38,1.1747078,0.061361387,-0.61336501,-0.085557253,0.54613019,-0.20415905,-0.96165312,-1.4402673,0.4213672,1.2429063,1.3678653
39,0.70087593,-0.98116553,-0.9347239,-0.79551951,0.60798464,-0.85339786,2.532731,1.5638682,-0.46587608,-1.1866139,1.148583
40,0.39981359,1.477685,1.6516851,-0.37159101,-1.2073251,0.084570254,-1.5874546,-1.6633992,0.83741858,0.45778485,-0.74963014
41,-1.6299075,1.1844082,0.51468725,0.28015672,0.66709215,0.38210604,0.37035609,0.98156945,-0.28498782,-1.002488,-0.83870102
42,0.36780381,-0.60359624,-1.1992536,-0.14749769,0.68656724,-0.41002881,0.30455932,0.13792674,-0.74548333,1.3887449,1.6723324
43,0.22959921,-1.2915666,-1.5396373,-0.33561613,1.0594601,-0.38318001,-0.6185355,-0.76019064,0.50459964,0.65842957,-0.90184913
44,-0.43418735,-1.006122,-1.3201874,-0.77438988,-1.0565376,-0.66476666,-0.17883135,-0.55122235,1.6285216,-0.86482898,-1.0098113
45,-1.6398698,0.25267847,0.59319278,0.42452438,-1.1876466,-0.13324221,0.83776286,1.2186141,1.1277112,-0.16248673,-0.97759704
46,-0.42563638,1.0263884,0.93064716,1.873729,0.7371124,2.2702921,0.45650302,0.075253994,1.1907647,-0.00038291792,0.2334549
47,-1.3506556,0.72021252,0.67922935,0.87581821,0.59688201,1.0616822,1.7054684,1.0263151,0.072550462,0.31563515,0.9127442
48,0.12012485,-0.90910782,-1.1660865,-0.13156878,0.46867181,-0.48793951,-0.27226245,-0.98422463,-0.050988619,0.8562674,-0.4925719
49,0.11420748,-1.2193335,-0.92335981,-0.53531258,-0.3647928,-0.75296966,-0.36582757,-0.85887351,1.3140083,-0.5491718,1.3679885
50,0.056171987,-1.8895268,-1.4355715,-0.59647628,0.89861189,-0.89820279,0.37768657,-0.44277978,1.2367407,0.26825032,-1.2417935
51,0.97381009,-0.091084008,0.60372032,2.4389235,1.6032726,1.4364176,0.42154336,-0.28325675,0.55634491,1.5616635,1.0581659
52,0.61579811,-0.94051678,-0.66643513,-0.44558718,-0.1152928,-0.5651686,-1.2579592,-1.7106292,-0.92841351,-0.62865258,-1.3739735
53,-1.28757,0.066402925,0.60861462,-0.8018759,-1.397636,-0.81855565,-1.3409646,-1.5733536,-0.052954202,-0.23132776,1.0264712
54,-1.1715445,-0.16438963,0.88719301,-0.98285821,-1.6184879,-0.83049136,1.0844,1.2076319,-0.019254907,1.3428846,0.76354557
55,0.34820207,-0.012933997,-0.18992037,-0.64168368,-1.1952297,-0.22236695,-0.8753456,-1.05363,0.23755303,1.6463928,-0.7727191
56,-0.70899292,0.090033415,0.25529323,-0.83860621,-1.4017705,-0.59143771,-0.16085631,1.6104138,-0.22158103,-0.8575965,-0.97680789
57,1.3467882,-0.64083604,-0.50945241,0.10964681,0.98578019,-0.28432694,0.48827227,-0.076328208,1.3199836,-0.16029579,0.62625131
58,-0.99566832,0.6906692,0.91098114,1.9215503,0.70175692,1.5538652,0.36821685,1.317756,0.0033465586,0.9269916,-1.1437553
59,-0.50331832,-1.8909257,-1.3337622,-1.3837402,-1.3558299,-0.77763018,-0.26369677,-0.1336122,0.47727505,-0.21330213,-0.55710819
60,0.68586846,-0.74517086,-0.39968855,-0.26152404,0.18828154,-0.55696051,-0.77415261,-0.85170934,0.96197468,-0.70971555,-0.60684256
61,0.45309526,-1.4019055,-0.57267974,-0.21989527,0.71497338,-0.58225614,-1.1750219,-1.4883795,-1.6103008,-0.1574263,0.66314095
62,1.2265252,1.5238668,1.1438012,1.6443771,1.1557792,2.3012491,0.22440789,-0.33725859,-0.019811713,-1.1350065,-0.37568571
63,-1.7825482,0.94635288,1.1739143,-1.0093008,-1.4229347,-0.88151255,0.58090179,0.47645258,0.67973365,0.83438134,0.010190272
64,-0.65089385,-1.9518427,-1.5319634,-1.0378346,-0.68322666,-0.77942842,1.7600811,1.0425803,0.67885797,0.66174818,1.5631401
65,0.27284446,-1.0360882,-0.76266025,-0.30191817,-0.048854417,-0.67510081,1.3044365,1.4173355,-0.042960289,1.5325616,1.2390852
66,0.52892498,0.024546453,-0.45846497,-1.2221732,-1.4349933,-0.88791106,0.088522444,1.0109031,0.29542009,0.66451476,-1.6864952
67,-0.59047836,1.2332497,0.54289639,1.8683349,1.7403937,2.1466582,-0.6474487,-1.4587449,1.1254342,-1.0976876,-1.1427532
68,-0.51272552,-1.1856241,-1.3553569,-0.58875644,-1.1053821,-0.71344686,1.2576453,1.5563837,-1.5927401,-0.87742132,1.6667994
69,0.065154767,-0.9854387,-0.92945011,-0.21580838,-0.061416259,-0.88263993,1.7793649,1.0430536,1.5206902,0.34017618,0.05270808
70,-1.7823128,0.34779293,0.87186208,0.25793231,-0.86222941,0.53822061,-0.29153819,-0.3470729,-0.61986258,1.3887362,1.0742458
71,-0.55904618,0.59118552,1.1608537,1.6011793,1.1302086,1.6650455,-0.23874116,1.5888392,-1.1216454,-1.0206429,-0.4166004
72,-1.7637256,0.63648954,0.60102214,-0.15385242,-0.030577183,-0.2830284,-1.1655182,-1.2795602,0.78597626,1.6442565,-1.3880823
73,0.014348287,0.040168424,0.18914624,-1.0372227,-1.1674876,-1.1186623,-0.45115068,-0.52328615,-0.702288,-0.90072935,-1.5604925
74,0.09527375,1.3257116,1.0825568,1.3895687,0.87542612,1.6489004,-0.77456344,-0.53471951,-0.55661147,-0.84429592,-0.093662539
75,-0.98822768,0.59700611,1.217452,1.8398116,0.69261198,1.4468341,0.36103787,-0.063386303,-0.33154822,0.71301791,0.15070592
76,-1.3138944,1.2485811,1.0205613,-1.5458294,-1.6429373,-1.4119794,0.066836127,-0.68165116,-1.4876146,-0.93430832,1.0829175
77,0.58598883,-1.3698198,-0.84976322,0.51469766,1.5519105,-0.34411224,2.2484759,1.2682232,0.82466151,1.0367114,1.0051826
78,-1.8438352,0.68922562,1.1461566,-0.36568426,-0.58483676,0.13133405,-0.072365337,0.22216373,-0.06421556,0.4265794,-0.40407507
79,1.1035267,-0.29001964,-0.60075382,-0.37556566,0.67218128,-0.55427354,-0.72706423,-1.3042875,0.46970861,1.4915037,-1.3101946
80,0.2082749,-0.73189002,-0.19172864,-0.5470144,-1.1556368,-0.58163904,1.4026855,1.0425733,0.75355557,1.2938226,0.11599814
81,-0.32743219,1.1413254,1.5121582,-0.081489137,-0.75063533,-0.026537392,-1.7120094,-1.6939069,-1.2048973,0.71767437,-0.98864338
82,1.2041988,0.0053646146,-0.73959614,-0.98055456,0.53007879,-0.63642003,-0.69993762,-1.1368649,0.3280384,-1.565161,-0.77958382
83,0.60427775,-1.0774386,-1.6293274,-1.1907745,0.87913131,-0.90325067,-0.7140972,-1.4305963,1.5974364,1.1591983,-1.4664977
84,0.0077503846,-1.0707224,-1.0438815,-0.23011824,-0.61974716,-0.48696292,0.90711285,1.4386366,0.053476257,1.5680017,-0.41710991
85,1.0566575,1.8152926,1.3899465,0.57081276,0.019045014,1.1967432,0.73442214,0.64537478,-0.36238012,-0.37424674,0.12563362
86,1.3329774,1.5866374,1.6089092,0.45256946,0.051376591,0.69525799,-1.0861957,-1.4852934,-0.72050153,-1.5896275,0.51889686
87,0.36430035,-0.18649306,-0.51534983,-0.9134664,-1.4667462,-0.72395818,-0.6943828,-0.54889668,1.2834585,-1.0931527,0.68436112
88,0.58459379,0.36892987,-0.1690566,-1.80719,-1.2970762,-1.6584085,-1.2209853,-0.71422366,-1.4640416,0.52092004,-0.57563308
89,-1.1886903,0.80812298,1.1940424,0.36606448,0.35519105,0.60929076,-1.5027215,-1.2037567,-1.1167781,0.54691014,-0.27213094
90,0.32719494,-0.5136282,0.40058082,-0.1150725,-0.19934504,-0.18377275,0.90736302,1.4711338,0.440604,-0.2427768,-1.0076743
91,0.45721726,0.041335402,-0.19300363,-0.94597567,-0.86594867,-0.78544172,0.66235256,0.50184054,1.493792,-0.9250657,-0.92865041
92,-0.4492489,0.56943472,0.17744248,0.19471643,0.3282629,0.039210911,0.74718804,0.55496026,-0.42052548,-1.0717805,1.0737617
93,0.44289874,-0.55966801,-1.0380619,-0.6766269,-0.82766429,-0.42774091,-0.96282582,-1.1126555,-1.0513035,-1.3824578,-1.2359595
94,-0.7146699,0.36677401,0.37428083,0.29797329,0.62248688,-0.032578798,-0.74812514,-1.2972365,0.76546452,1.32499,-0.34479845
95,0.80640751,1.03556,1.5824725,1.3970979,0.83858274,1.2198142,-0.71526358,-1.2383517,0.23832716,0.86900624,-0.18754534
96,0.34768287,-1.941769,-1.702349,-1.1112807,1.3956295,-0.42921005,-0.86702108,-1.479034,-1.1052486,0.41235716,0.32048726
97,-0.3563139,-0.76708182,-1.0974428,-0.27912859,-1.2382967,-0.3466987,-0.1022722,-0.022029495,-1.3170604,0.14913564,0.30064903
98,1.1613134,1.4372157,1.6161156,1.2110149,0.34707907,1.4528843,-0.80790019,-0.90301841,-1.2598658,0.59094492,0.9514427
99,3.4366989,1.8875913,1.5252838,2.893137,1.5282414,4.1179998,-1.3625622,-1.5803933,0.32554427,-1.0657123,-0.62235509
100,0.3553788,0.78249568,1.6549703,1.7663093,0.43325519,1.783326,1.5337923,1.3648789,1.1062342,0.29990649,-0.53749155
101,-0.46572909,-0.19308548,-1.3453934,-0.67553401,-1.613648,-0.82462634,0.1696156,0.84812103,0.0085997283,-1.2999452,-1.3109654
102,-0.11515677,-1.7206163,-0.90202514,-0.23710653,0.89090309,-0.87126765,0.29003945,1.5048286,-0.78535989,0.44729746,-0.22854107
103,1.1918945,-0.31210587,-0.70751846,-1.6759223,-1.1449224,-0.93875144,-0.41058301,-0.9868308,1.6843392,0.37667609,-1.1017125
104,0.54356893,-0.30753749,-0.5149882,-0.75950796,-1.1283152,-0.64946643,0.24188464,-0.1244684,1.686007,-0.48724985,-1.0935773
105,-1.1357512,0.39397999,1.0025015,0.70975824,1.1992946,0.53378702,0.54019038,0.1219785,0.45138475,-0.59253456,1.3712642
106,-0.21660851,-1.6137009,-1.2292984,-1.1197442,-0.45808282,-0.67651114,-0.36727575,-1.6810358,-1.6705387,-1.4166823,-1.1423629
107,-1.2182606,0.91941183,0.32452111,0.097088723,-0.1094013,0.48385661,0.77664045,-0.16016988,0.959788,1.100923,1.1782228
108,0.83366895,0.43430182,-0.28153109,0.13744846,1.1379135,-0.031533305,-1.0191187,-1.3880189,-1.5962468,-0.71469381,-0.5917842
109,1.010723,-0.51518777,0.048041875,-1.1304745,-0.91390571,-0.59526955,-1.1806394,-1.0616803,-0.74262371,0.060608363,-0.47265904
110,-2.0836673,1.0787542,0.50815306,-0.84976197,-1.0046644,-0.63542225,-1.079755,-1.4649146,-0.70331101,-1.5685706,-0.40576627
111,0.51280207,-0.83018355,-0.67764862,-0.20990479,-0.45232054,-0.31223809,-0.89409374,-0.4761293,-1.3784375,1.3849869,-1.2874896
112,-1.4103224,0.65257239,1.1338728,0.69270628,0.21200433,0.67369333,0.92020579,0.62314437,-1.2302019,-1.1038077,1.1352882
113,-0.2898836,0.61905307,-0.15262328,-1.0718877,-1.1377744,-0.92418267,0.11022677,1.0565339,-0.37079627,-1.5496498,-0.9733098
114,0.98108373,-0.34269024,0.18747017,0.6205714,0.90741064,-0.05385681,0.57870299,-0.13701244,0.98073653,1.2417989,1.3475993
115,-1.0823337,-1.5206731,-1.6723327,-0.20366656,-1.2998618,-0.48901374,2.9356903,1.1237036,1.4363019,-1.289195,1.0222704
116,-2.1726155,0.67513372,0.91795524,0.14554218,-0.65083271,0.13937717,0.24847199,-1.0579057,1.2631359,0.65657142,0.68700712
117,0.93310079,-0.38899585,0.18216165,0.5806173,0.23422362,0.29827091,0.1191021,0.89591063,-1.7021284,-1.5340442,0.86424283
118,-1.2905114,1.3480985,0.80191818,-0.088529815,-0.78576754,0.33844737,-0.83873267,-0.53457046,-0.86663058,0.063277642,0.036024352
119,-1.1851852,1.3981784,0.73390678,0.73413695,0.4998415,0.80520337,0.19184115,-0.21727436,1.0269305,1.0235222,0.94049057
120,0.22694241,-1.011376,-0.86591653,-0.64234634,-0.62382266,-0.61885736,0.34685945,0.64535827,0.56124121,-1.1794755,-0.12952104
121,0.67063058,-0.44988796,-0.19496906,-0.95912191,-0.82855545,-0.85549353,-1.0660089,-1.4314435,0.29867672,0.62027497,-1.421446
122,-0.27547723,1.333359,1.0195817,1.3456708,0.39507417,1.9922004,0.26059811,1.4673393,0.42219472,-0.43015201,-1.3587187
123,0.77994004,-0.80282216,-0.79612025,-0.72220991,-0.39122862,-0.35565481,-0.53756865,-1.2328898,0.69140454,0.23718209,-0.061078156
124,1.2242326,0.21471953,-0.21252387,0.61378007,1.3854672,0.45680113,0.76895239,0.8626343,-1.2008367,0.39346913,0.56971477
125,-0.50707856,0.20118809,0.48490065,-1.3936745,-1.2136115,-1.0686503,-0.44423848,-0.70287209,-1.0704514,-0.99950717,1.5709117
126,1.0683125,-0.72455842,-0.32972395,1.046482,0.86459356,-0.11894435,-1.4824571,-1.2438116,0.67035484,-0.75894545,-1.19961
127,0.95564595,-0.33949763,-0.030852756,-1.4384751,-1.2218251,-1.3955424,-0.83783334,-1.1512025,0.12445737,-0.41868588,0.34840018
128,0.78993112,1.5325108,1.5510543,0.17550992,-0.43027738,0.49405089,-0.72671731,-0.83182639,0.72876313,1.6977968,0.52905581
129,-0.54162173,0.28140361,0.99390628,1.8340237,1.41668,1.3597917,-0.56593586,-0.88265726,1.6839801,-0.33735995,-0.89430449
130,0.48862858,-0.063838078,-0.15536868,-0.11839293,-0.94605926,-0.31080784,-0.73028339,-1.0132285,0.88477316,-1.7149006,1.4918763
131,0.64751448,-0.41461295,-0.41203335,-0.2650744,0.027990429,-0.29272334,2.936907,1.5077763,0.92606199,-1.3865167,1.4159975
132,1.5856218,1.6804989,1.1703925,1.4238192,1.17271,1.703245,-0.42174612,-1.1792896,-1.4163043,0.71719389,0.3595547
133,0.36095508,-1.6417516,-1.3238147,-0.54454452,1.7202554,-0.80077792,-0.65601277,-1.4988492,1.5536097,0.76179097,0.14365888
134,-0.43869273,-0.85718676,-1.6367872,-1.0913581,-0.97045654,-0.86570677,1.1980329,1.1154319,1.6913761,1.1725603,-0.60261596
135,-0.12818898,-0.89470269,-1.6711897,-0.71483608,0.12140744,-0.57402344,-0.71016755,-1.5178282,1.1341687,-0.42897993,-1.3022068
136,-1.2627679,1.2181264,0.91457506,0.38227001,0.023129947,0.47509328,-0.64260997,0.012735274,1.4102288,0.65163255,-1.1348254
137,0.35021335,-0.87434612,-1.0063392,0.34772555,1.1590365,-0.41508855,-0.84836145,-0.57469382,0.76502191,-1.0640038,-1.3532536
