,oz11_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num,oz6_num,oz7_num,oz8_num,oz9_num,oz10_num
0,-1.2020627,0.70063511,0.44160229,1.4940979,1.3602789,-1.3135589,-0.57001964,-1.1414906,-0.19915127,0.72627958,-1.358638
1,0.90962133,-0.13802706,-0.16584923,-0.69904535,-0.62633661,0.10228341,0.28701051,-1.1951821,-1.3657203,0.86151474,1.0409794
2,-1.1311095,0.88561979,1.1280116,-0.99069601,-1.806101,1.3033651,1.4383479,1.3873242,-1.5517865,-0.037385362,1.2390415
3,0.067171663,1.8737554,1.6642051,-1.0253882,-1.5662129,-1.333236,-1.5267439,0.89165807,0.46769416,0.70654611,-1.245633
4,0.15011027,0.23941918,-0.24399146,-0.72804057,-0.53214807,-1.6934,1.3287355,-0.053328159,-0.40074646,1.6468754,1.5047951
5,0.36783189,-0.24024561,0.076243417,0.026622841,-0.37933429,0.86498857,1.4906617,1.0385308,0.3901841,-0.1339106,-0.38813282
6,0.075018281,-1.0855297,-1.1491058,-0.18240975,-0.49006531,0.8625649,-0.5638234,-1.0408752,-0.19098328,0.27658756,-1.4375083
7,1.0131804,-1.1376296,-0.65994875,-1.3573501,-1.2844312,1.301799,-1.2128094,1.2467863,-1.0913671,-1.4101071,0.10127692
8,-1.0497987,0.69352768,1.0163171,2.4176558,1.3172276,-0.77396604,0.46702611,1.592763,-1.4092559,0.27691098,1.1968829
9,0.20797728,-1.1558395,-1.6569182,-1.1366376,0.83173307,-1.6971254,-0.86475884,1.5294212,-1.361714,0.14171327,0.45872507
10,0.69121506,0.19269614,-0.18927466,0.63912131,0.8020826,1.5756238,-0.63520704,0.23564194,0.9028518,1.6708904,0.84942075
11,-0.33480046,1.5397841,0.85633188,1.979016,1.4638134,-0.89202822,0.74483851,-1.0599458,0.89348571,1.0548089,-0.002851675
12,0.20735837,-1.2648153,-1.6078221,-0.96932908,1.4340328,-1.2357385,-0.96717636,0.96394735,1.6009538,-1.5594786,-0.14431413
13,0.80896234,-0.43144362,0.068533258,-0.14243153,0.0146242,0.82238908,-0.61462404,-1.5055424,1.720078,-1.5161221,-1.3436582
14,-0.04461441,-1.2042193,-1.5980164,-0.53929909,-0.5472208,1.5772242,-1.5285953,1.3749246,1.66822,0.69534609,0.48690066
15,0.40919027,-0.64221163,-0.81531965,-0.92390019,-1.255617,-0.20885218,-1.2505422,0.90769779,-0.024892974,0.88221805,1.3418937
16,-1.6733458,0.36779879,0.89700812,-0.9494192,-1.6060182,0.77054183,-1.029637,-1.4726031,-1.2027928,-0.68933577,-1.5834197
17,0.1913367,-0.022310073,-0.27085014,-0.24870386,-0.13435876,-1.6603718,1.6105029,-0.58941744,0.24763003,-0.20904658,-0.67518918
18,0.033467125,-0.81814562,-1.2901866,-1.5456241,-1.6535821,-1.0234007,-0.86637603,0.20773616,0.24631414,1.1580298,-1.6535442
19,0.038383881,1.1747007,1.3169066,1.6414551,0.42326597,1.0146568,0.091236467,1.4163029,1.5965777,0.62400899,1.1379322
20,0.9769295,-0.59702124,-1.3308102,-0.39088337,1.2347168,1.1746147,0.68186378,-0.16295519,-0.10966485,0.74180615,0.14091534
21,-1.3915802,0.32216845,0.94039995,1.8756055,1.4662313,-1.5395433,-1.0952253,-1.4070894,-0.41795265,-0.85909109,-1.5614275
