;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46
0;6.0;556.0;1.791759469228055;6.320768294250582;0.6931471805599453;0.5;0.5;0.5;0.0;1.0;1.0;0.0;0.0;2.0;-1.6436789318431015;0.2557917990127505;-0.008397263013650924;0.026881279233312117;2.8333333333333335;0.6871842709362768;17.0;6.0;6.0;0.0;6.0;0.0;0.0;0.01079136690647482;0.0;0.0;0.868915343915344;0.7458333333333333;1.0;0.6505291005291006;0.6490079365079364;0.7458333333333333;1.0;-1.3556857204313222;0.014448561594487925;0.6931471805599453;0.0;92.66666666666667;0.01079136690647482;0.6268633741655325;0.33765705612783103;0.0;[0.0014979485554619024, 0.037818918875666734, 256, 1000, 512, 1169, 24, 1e-07]
1;32.0;8192.0;3.4657359027997265;9.010913347279288;0.6194401371305029;0.6895751953125;0.5;0.3104248046875;0.1895751953125;2.221392056626032;0.45016817135776244;0.7981340519031425;-0.7981340519031425;2.0;0.9365309412957827;3.3370127271747174;0.6204536326748398;0.891564831049591;7153.3125;2701.2491258385908;228906.0;0.0;0.0;32.0;32.0;0.0;0.0;0.00390625;0.0;0.0;0.7333981740392379;0.7459709136815703;0.7371861146188775;0.813111412775376;0.8012733595940704;0.6896974863714085;0.625;7.262332830350745;2.0897839215086798;0.6194401371305029;0.0;256.0;0.00390625;1.5649122937343234;2.739812523188962;0.6875;[0.04552501504154643, 0.14984829825070942, 256, 1000, 445, 13, 22, 1e-07]
2;12.0;235.0;2.4849066497880004;5.459585514144159;0.671248513962747;0.6042553191489362;0.5;0.39574468085106385;0.10425531914893615;1.5268817204301075;0.6549295774647887;0.4232275644480048;-0.42322756444800474;2.0;0.6812840093925168;0.7811224370740867;0.9809599860676682;0.3228818714537538;208.75;8.917445448856602;2505.0;0.0;0.0;12.0;12.0;0.0;0.0;0.05106382978723404;0.0;0.0;0.8591666666666666;0.8761956521739129;0.8463043478260868;0.834123188405797;0.8718478260869565;0.7490724637681159;0.3333333333333333;0.4965874610645278;0.9774349384772807;0.671248513962747;0.0;19.583333333333332;0.05106382978723404;2110.24119485361;766.2181707290429;0.6666666666666666;[0.0014979485554619024, 0.037818918875666734, 256, 1000, 512, 1169, 24, 1e-07]
3;9.0;92.0;2.1972245773362196;4.5217885770490405;0.5093116226143128;0.7934782608695652;0.5;0.20652173913043478;0.2934782608695652;3.842105263157894;0.26027397260273977;1.3460204619819505;-1.3460204619819505;2.0;-1.1440473092364836;0.9217208833362346;-0.12378338525652349;0.4300489817895555;38.888888888888886;33.33814780046174;350.0;4.0;0.8;1.25;9.0;0.0;0.0;0.09782608695652174;0.0;0.0;0.7630555555555556;0.8175000000000001;0.773888888888889;0.8708333333333332;0.6761111111111111;0.7941666666666667;0.2222222222222222;-1.4304672166197039;0.13357173346853785;0.5093116226143128;0.0;10.222222222222221;0.09782608695652174;1651.1881341026738;2950.7917045750646;0.3333333333333333;[0.0014979485554619024, 0.037818918875666734, 256, 1000, 512, 1169, 24, 1e-07]
4;16.0;101.0;2.772588722239781;4.61512051684126;0.6820779466777396;0.5742574257425742;0.5;0.42574257425742573;0.07425742574257424;1.3488372093023253;0.7413793103448277;0.2992428948528567;-0.2992428948528567;2.0;-0.08511989812272808;2.418247098023672;0.35234234469177284;1.2946068810925604;2.5625;1.4986973510352248;41.0;0.0;0.0;16.0;16.0;0.0;0.0;0.15841584158415842;0.0;0.0;0.9486868686868688;0.9397979797979797;0.9486868686868688;0.8995959595959597;0.8260606060606062;0.624040404040404;0.4375;-1.529167843618017;-0.13073996187157522;0.6820779466777396;0.0;6.3125;0.15841584158415842;0.6299381188118813;1.1782208507714416;0.0;[7.247292383872856e-10, 0.04597792368183201, 256, 1000, 512, 33, 1, 1e-07]
5;4.0;50.0;1.3862943611198906;3.912023005428146;0.6931471805599453;0.5;0.5;0.5;0.0;1.0;1.0;0.0;0.0;2.0;1.3582887485507207;3.3660378050647615;1.0570234271220837;1.1147466155990473;27.5;22.5;110.0;2.0;1.0;1.0;4.0;0.0;0.0;0.08;0.0;0.0;0.525;0.6;0.7083333333333334;0.6;0.6166666666666667;0.5;0.25;1.0963958281203432;1.6133227496055276;0.6931471805599453;0.0;12.5;0.08;10149982883255.482;17580122640132.148;0.0;[6.591322907656395e-06, 0.2947312582189177, 256, 1000, 498, 33, 2, 1e-07]
6;13.0;303.0;2.5649493574615367;5.713732805509369;0.6885600012003286;0.5478547854785478;0.5;0.4521452145214521;0.04785478547854785;1.211678832116788;0.8253012048192774;0.192006862528418;-0.19200686252841798;2.0;-0.2955499988984948;1.1644556214830761;0.4075212324758065;0.8254026645318575;19.307692307692307;26.773651270733765;251.0;6.0;0.8571428571428571;1.1666666666666667;13.0;0.0;0.0;0.0429042904290429;0.0;0.0;0.5029328883945123;0.5267408231368187;0.5384278828327772;0.5831368186874305;0.5671227289581016;0.5197367445309603;0.23076923076923078;-0.11916699091618499;0.46665056168096736;0.6885600012003287;1.1102230246251565e-16;23.307692307692307;0.0429042904290429;71.16825025345123;154.57270510983548;0.23076923076923078;[0.014966508565602915, 0.04721927004172925, 256, 1000, 512, 6, 65, 1e-07]
7;5.0;250.0;1.6094379124341003;5.521460917862246;0.6849326630370529;0.564;0.5;0.436;0.06399999999999997;1.2935779816513757;0.7730496453900711;0.25741200814902426;-0.25741200814902426;2.0;-0.24984737032906973;1.0431203214653897;0.41728932882042036;0.5254652535168596;250.0;0.0;1250.0;0.0;0.0;5.0;5.0;0.0;0.0;0.02;0.0;0.0;0.8196153846153844;0.7435897435897436;0.8234358974358974;0.6754230769230769;0.7522435897435897;0.631576923076923;0.6;-0.30884021328941014;0.6048839968317191;0.6849326630370529;0.0;50.0;0.02;1.0000000402442333;7.1426708368817004e-09;0.8;[6.591322907656395e-06, 0.2947312582189177, 256, 1000, 498, 33, 2, 1e-07]
8;4.0;264.0;1.3862943611198906;5.575949103146316;0.2587043978901781;0.928030303030303;0.5;0.07196969696969698;0.428030303030303;12.894736842105255;0.07755102040816332;2.556819231378286;-2.556819231378286;2.0;-0.1747160441490056;1.0773109941679935;0.08438700746226147;0.7294133698948667;72.5;79.15964881175258;290.0;2.0;1.0;1.0;4.0;0.0;0.0;0.015151515151515152;0.0;0.0;0.9438632478632478;0.9517094017094017;0.9585356125356125;0.9244900284900286;0.9398746438746439;0.9281937321937324;0.75;-0.5958048781224248;0.18220376809474256;0.2587043978901781;0.0;66.0;0.015151515151515152;66.0348866830136;63.66433853835461;0.75;[1.3207155999696116e-08, 0.026406614320201926, 256, 1000, 512, 237, 11, 1e-07]
9;5.0;500.0;1.6094379124341003;6.214608098422191;0.8279917872688013;0.65;0.3333333333333333;0.074;0.2386201071903949;1.8571428571428572;0.5384615384615384;0.6190392084062235;-0.6190392084062235;3.0;-1.1480579433881035;0.7422992565957621;-0.001799415389266433;0.14272059392366845;22.4;24.84028985338134;112.0;1.0;0.25;4.0;5.0;0.0;0.0;0.01;0.0;0.0;0.6758044217687075;0.6937390956382553;0.9657385954381752;0.7230559223689476;0.7808517406962785;0.6937390956382553;0.4;-0.16170792012427038;0.16843655832686927;0.8279917872688014;1.1102230246251565e-16;100.0;0.01;109.42367214428859;131.11762881721617;0.4;[6.591322907656395e-06, 0.2947312582189177, 256, 1000, 498, 33, 2, 1e-07]
10;5.0;1000.0;1.6094379124341003;6.907755278982137;0.6851880420827186;0.563;0.5;0.437;0.06299999999999997;1.2883295194508007;0.7761989342806396;0.25334643304410004;-0.25334643304410004;2.0;-0.3993674837778407;0.886638992610927;0.3793350716710349;0.5128776210660096;1000.0;0.0;5000.0;0.0;0.0;5.0;5.0;0.0;0.0;0.005;0.0;0.0;0.879941894189419;0.708082608260826;0.8749022902290229;0.6568987898789879;0.656979597959796;0.607906290629063;0.6;-0.35691589415342406;0.5572469524122896;0.6851880420827186;0.0;200.0;0.005;1.0000000600451198;8.353676793974004e-09;0.8;[0.0260994555, 0.0958669111, 256, 1000, 299, 258, 30, 1e-07]
11;25.0;1000.0;3.2188758248682006;6.907755278982137;0.688722651213499;0.547;0.5;0.453;0.047000000000000014;1.207505518763797;0.8281535648994515;0.18855667693894732;-0.1885566769389473;2.0;-0.9719943511604324;0.5967686865512789;0.10130701796745244;0.315139740450685;1000.0;0.0;25000.0;0.0;0.0;25.0;25.0;0.0;0.0;0.025;0.0;0.0;0.6248676867686769;0.677051705170517;0.831038903890389;0.642057805780578;0.6240471047104711;0.6471889188918891;0.84;-0.29819166559241284;0.6172147921534251;0.688722651213499;0.0;40.0;0.025;1.000000050544015;1.9318767651524784e-08;0.96;[0.0260994555, 0.0958669111, 256, 1000, 299, 258, 30, 1e-07]
12;20.0;506.0;2.995732273553991;6.226536669287466;0.6861003509699899;0.5592885375494071;0.5;0.4407114624505929;0.059288537549407105;1.2690582959641254;0.7879858657243817;0.23827512618311877;-0.2382751261831188;2.0;2.7201164724113776;8.307704523112942;0.6258465810801994;1.5983429161533067;239.25;182.62608658129867;4785.0;2.0;0.1111111111111111;9.0;20.0;0.0;0.0;0.039525691699604744;0.0;0.0;0.5707692307692308;0.7932307692307692;0.756846153846154;0.7891538461538461;0.8147692307692308;0.6093076923076922;0.05;-1.1925166225892907;0.449693282677343;0.68610035096999;1.1102230246251565e-16;25.3;0.039525691699604744;98289.78210976129;414442.05135505425;0.55;[0.0014979485554619024, 0.037818918875666734, 256, 1000, 512, 1169, 24, 1e-07]
