,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,6.0,556.0,1.791759469228055,6.320768294250582,0.6931471805599453,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,2.0,-1.6436789318431015,0.2557917990127505,-0.008397263013650924,0.026881279233312117,2.8333333333333335,0.6871842709362768,17.0,6.0,6.0,0.0,6.0,0.0,0.0,0.01079136690647482,0.0,0.0,0.868915343915344,0.7458333333333333,1.0,0.6505291005291006,0.6490079365079364,0.7458333333333333,1.0,-1.3556857204313222,0.014448561594487925,0.6931471805599453,0.0,92.66666666666667,0.01079136690647482,0.6268633741655325,0.33765705612783103,0.0,"[17.601256732030848, 0.7096771262013601, -1, 3.2070314025573404e-05, 0.710125795669108]"
1,32.0,8192.0,3.4657359027997265,9.010913347279288,0.6194401371305029,0.6895751953125,0.5,0.3104248046875,0.1895751953125,2.221392056626032,0.45016817135776244,0.7981340519031425,-0.7981340519031425,2.0,0.9365309412957827,3.3370127271747174,0.6204536326748398,0.891564831049591,7153.3125,2701.2491258385908,228906.0,0.0,0.0,32.0,32.0,0.0,0.0,0.00390625,0.0,0.0,0.7333981740392379,0.7459709136815703,0.7371861146188775,0.813111412775376,0.8012733595940704,0.6896974863714085,0.625,7.262332830350745,2.0897839215086798,0.6194401371305029,0.0,256.0,0.00390625,1.5649122937343234,2.739812523188962,0.6875,"[16008.020424415507, 0.14006889601468683, -1, 0.0149166651568841]"
2,12.0,235.0,2.4849066497880004,5.459585514144159,0.671248513962747,0.6042553191489362,0.5,0.39574468085106385,0.10425531914893615,1.5268817204301075,0.6549295774647887,0.4232275644480048,-0.42322756444800474,2.0,0.6812840093925168,0.7811224370740867,0.9809599860676682,0.3228818714537538,208.75,8.917445448856602,2505.0,0.0,0.0,12.0,12.0,0.0,0.0,0.05106382978723404,0.0,0.0,0.8591666666666666,0.8761956521739129,0.8463043478260868,0.834123188405797,0.8718478260869565,0.7490724637681159,0.3333333333333333,0.4965874610645278,0.9774349384772807,0.671248513962747,0.0,19.583333333333332,0.05106382978723404,2110.24119485361,766.2181707290429,0.6666666666666666,"[17.601256732030848, 0.7096771262013601, -1, 3.2070314025573404e-05, 0.710125795669108]"
3,5.0,7129.0,1.6094379124341003,8.871926251117628,0.691267223393931,0.5306494599523075,0.5,0.4693505400476925,0.0306494599523075,1.1306037059175136,0.8844832143801215,0.12275174308626008,-0.12275174308626013,2.0,0.49716146472139633,0.962087938037501,0.11325808164193174,0.3139133772043924,151.4,86.85758458534292,757.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0007013606396409033,0.0,0.0,0.9107877121096006,0.936457290891836,0.9102229629106793,0.9396829042220919,0.9329515638614367,0.5833916063234156,0.6,-0.09190661322017668,0.017058768250245843,0.691267223393931,0.0,1425.8,0.0007013606396409033,6.447639435785751e-05,9.466900444216705e-05,1.0,"[1.0, 0.1, -1, 0.001]"
4,9.0,92.0,2.1972245773362196,4.5217885770490405,0.5093116226143128,0.7934782608695652,0.5,0.20652173913043478,0.2934782608695652,3.842105263157894,0.26027397260273977,1.3460204619819505,-1.3460204619819505,2.0,-1.1440473092364836,0.9217208833362346,-0.12378338525652349,0.4300489817895555,38.888888888888886,33.33814780046174,350.0,4.0,0.8,1.25,9.0,0.0,0.0,0.09782608695652174,0.0,0.0,0.7630555555555556,0.8175000000000001,0.773888888888889,0.8708333333333332,0.6761111111111111,0.7941666666666667,0.2222222222222222,-1.4304672166197039,0.13357173346853785,0.5093116226143128,0.0,10.222222222222221,0.09782608695652174,1651.1881341026738,2950.7917045750646,0.3333333333333333,"[23739.97202723982, 0.8781045120863678, -1, 0.04865208098523534]"
5,6.0,209.0,1.791759469228055,5.342334251964811,3.74745340967114,0.11961722488038277,0.01666666666666667,0.004784688995215311,0.017039845836619143,0.13586956521739135,7.359999999999998,-1.9960599327407844,1.9960599327407846,60.0,14.843297375782837,5.43857840869233,3.308936111339781,0.6507798806044992,38.666666666666664,34.9030403005558,232.0,0.0,0.0,6.0,6.0,0.0,0.0,0.028708133971291867,0.0,0.0,0.28278895229783246,0.30862640054646095,0.5193057882826828,0.3134089532818315,0.308879391885892,0.2961544952213691,0.16666666666666666,5.831262776595423,2.147319083693404,3.7474534096711394,4.440892098500626e-16,34.833333333333336,0.028708133971291867,25430866.16932739,50424207.61087178,0.0,"[15881.413073886948, 0.0021609238867986184, -1, 0.001403184715629818]"
6,9.0,286.0,2.1972245773362196,5.655991810819852,1.41343426684435,0.3356643356643357,0.16666666666666666,0.0034965034965034965,0.12977425015077207,0.5052631578947366,1.9791666666666674,-0.6826758806926503,0.6826758806926503,6.0,-0.6187723911109768,0.9558711621537516,0.5832035909092116,0.5146565828648333,4.333333333333333,2.9059326290271157,39.0,1.0,0.125,8.0,9.0,0.0,0.0,0.03146853146853147,0.0,0.0,0.3816000367613271,0.5047054498667402,0.37488282326992006,0.5081940998070031,0.24180222406028862,0.3180415402996048,0.6666666666666666,-0.3307609363880637,0.3234565832715657,1.41343426684435,0.0,31.77777777777778,0.03146853146853147,1.3263376000218106,1.5808667842800095,0.1111111111111111,"[670.7345911273272, 0.002762377433210718, -1, 0.02202553246154548, 0.3272646606681555]"
7,4.0,8641.0,1.3862943611198906,9.0642735958414,3.5776295918393997,0.0698993172086564,0.025,0.010762643212591134,0.012895124044618135,0.07515242005723533,13.30629139072847,-2.588236960277903,2.588236960277903,40.0,-0.7276083204800845,0.49375667040374216,0.49368049990738455,0.4563725021899282,4702.0,2754.0309548006176,18808.0,1.0,0.3333333333333333,3.0,4.0,0.0,0.0,0.0004629093854877908,0.0,0.0,0.3109574262951159,0.07832767641642928,0.9891301840097626,0.2009879985404063,0.7331939673257398,0.07832767641642928,0.25,-0.008156833654017426,0.5613854320233876,3.5776295918393997,0.0,2160.25,0.0004629093854877908,207.9047849344197,359.18192683699954,0.75,"[16008.020424415507, 0.14006889601468683, -1, 0.0149166651568841]"
8,16.0,101.0,2.772588722239781,4.61512051684126,0.6820779466777396,0.5742574257425742,0.5,0.42574257425742573,0.07425742574257424,1.3488372093023253,0.7413793103448277,0.2992428948528567,-0.2992428948528567,2.0,-0.08511989812272808,2.418247098023672,0.35234234469177284,1.2946068810925604,2.5625,1.4986973510352248,41.0,0.0,0.0,16.0,16.0,0.0,0.0,0.15841584158415842,0.0,0.0,0.9486868686868688,0.9397979797979797,0.9486868686868688,0.8995959595959597,0.8260606060606062,0.624040404040404,0.4375,-1.529167843618017,-0.13073996187157522,0.6820779466777396,0.0,6.3125,0.15841584158415842,0.6299381188118813,1.1782208507714416,0.0,"[1660.368970790253, 9.624781830687051e-05, -1, 0.0001303333484424335, 0.183458235962217]"
9,4.0,50.0,1.3862943611198906,3.912023005428146,0.6931471805599453,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,2.0,1.3582887485507207,3.3660378050647615,1.0570234271220837,1.1147466155990473,27.5,22.5,110.0,2.0,1.0,1.0,4.0,0.0,0.0,0.08,0.0,0.0,0.525,0.6,0.7083333333333334,0.6,0.6166666666666667,0.5,0.25,1.0963958281203432,1.6133227496055276,0.6931471805599453,0.0,12.5,0.08,10149982883255.482,17580122640132.148,0.0,"[15881.413073886948, 0.0021609238867986184, -1, 0.001403184715629818]"
