,oz51_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num,oz6_num,oz7_num,oz8_num,oz9_num,oz10_num,oz11_num,oz12_num,oz13_num,oz14_num,oz15_num,oz16_num,oz17_num,oz18_num,oz19_num,oz20_num,oz21_num,oz22_num,oz23_num,oz24_num,oz25_num,oz26_num,oz27_num,oz28_num,oz29_num,oz30_num,oz31_num,oz32_num,oz33_num,oz34_num,oz35_num,oz36_num,oz37_num,oz38_num,oz39_num,oz40_num,oz41_num,oz42_num,oz43_num,oz44_num,oz45_num,oz46_num,oz47_num,oz48_num,oz49_num,oz50_num
0,0.46779392,0.28789296,-0.2462269,1.3952402,-1.5952202,-0.73962747,-0.61367062,1.1864484,-1.5630791,0.21222836,-0.066615949,1.0172066,-0.071714291,1.4520631,1.40828,0.1158748,1.461624,0.68170026,0.42343126,-0.80098942,1.5416273,0.78402879,1.6802789,0.43773535,0.33603933,-1.0078276,-1.521583,-1.0909966,0.05965438,-1.5869245,-0.89795652,-1.4062579,0.97650212,1.3692629,-0.33226658,1.1741157,0.25530796,-0.36148398,-0.43206355,1.5075067,0.29508347,-1.3013562,0.8750879,0.58787322,-0.38833413,-0.8825855,0.58459542,-0.056235538,0.61363561,-1.2928622,-0.0014054192
1,0.36647831,-0.62275489,-1.4520961,1.3867288,0.26940612,0.28161913,-1.4590098,-1.1523701,-0.57233536,-1.3946254,-1.010711,-1.3117641,-1.2318861,0.12920891,1.3951772,-0.79657947,0.82807412,-1.6306243,-0.97739772,1.1651376,0.65975241,1.4350862,-0.51815697,0.94599897,-0.27988882,0.44670533,-0.71588996,1.106615,0.52190162,0.75820449,0.66942636,0.98491145,0.49693291,-0.49835005,-1.4682551,0.91237141,0.22737975,1.4497888,-1.6318611,0.70995659,0.28654151,-0.13720523,-0.20300185,1.1939823,0.27561168,1.7851732,0.36953134,0.62576747,0.14743649,-1.7636119,-0.55759661
2,-1.233014,0.47588892,1.144044,-1.0676069,0.92081468,-0.72568266,-0.55513068,-1.4752414,-1.2804029,-0.55652673,1.3476662,1.6969096,-1.6537337,-1.3977581,0.87558522,1.2022789,-1.1586676,-1.0970838,1.3386242,0.64793108,-0.54485078,0.44872054,-0.63094193,-0.83239121,-0.20434563,-1.3869897,-1.231279,-0.17385875,1.6814458,1.0573231,-0.94034092,0.039830987,0.87134621,1.0098802,0.2944911,0.084228265,1.1196003,-0.0062866264,-0.84424241,1.0183285,-0.78384503,-0.54718297,1.3106611,1.5051049,-0.68735388,-0.52621466,-0.21094393,-0.52732902,0.74073842,0.72121117,0.40867318
3,-1.6637785,0.88185466,1.1675163,-0.062059307,-0.10486793,-0.71034981,0.39723123,1.202741,-0.51055316,-1.371801,-1.1046188,0.5364966,0.31976665,0.49451169,-0.23394323,0.22378939,0.62991465,1.4335425,0.72150493,-0.77000943,0.35395135,0.27880686,-0.84044139,0.81575953,0.51502936,0.48086869,-0.57656624,0.78076974,0.63615176,0.77095229,-0.71176533,1.3838787,0.95806638,0.92308762,-0.31984364,0.77415079,0.36130731,0.51422815,-0.21290658,1.4476808,-1.6637109,-1.5293135,1.6242406,-1.6821128,-1.5490848,0.69536901,-0.62722639,0.051283779,1.4430037,0.77569548,1.3497743
4,1.5745185,-0.58104083,-0.5222389,0.16373506,0.93820392,1.6243627,-1.0478962,-0.7036705,-1.2183773,-0.99961565,0.58385553,-0.64897539,1.0147836,-0.04685856,0.76281398,0.068860248,-0.23878189,-0.83663705,-0.32459561,-0.82120531,-0.36976834,0.013984659,0.84094551,0.88557496,-0.52898752,0.091713821,-1.6434776,-0.026089618,-1.6785494,-0.83021362,-1.6144254,-0.26724732,-0.65302207,-0.49250974,0.34810827,-0.087823067,-1.1006377,0.95858086,-0.98414084,0.29685047,-1.241382,1.1424579,1.2753328,-1.5530836,-0.70659653,0.95304866,1.5737643,-0.63571558,1.591636,1.6667558,0.837169
5,1.0193077,-0.31165687,-0.38872437,0.077933304,0.4213605,-0.8443842,0.64677026,-1.5714097,1.6120053,0.9886612,1.7362988,-1.5027324,-1.078225,0.1502722,-0.20396369,-0.35861796,-0.63280226,-1.663897,-0.91053789,0.54251679,-1.1153472,1.3772815,-1.0710958,-0.81284826,1.5822066,0.84577811,-1.3861701,0.92558579,0.065288541,1.6018331,-0.55336253,-1.4855137,-0.25134869,1.3707571,1.6545186,0.90700033,-0.50130073,-0.47056486,0.615602,1.5437359,0.13753595,0.86837769,0.86574331,-0.2673273,-0.53705431,-0.088477868,0.84353367,-0.69092286,0.42111918,0.1064241,0.30202452
6,0.99101303,-1.1854938,-0.90527005,-1.1308307,1.4122467,-0.51736257,0.34832724,-0.43897336,-1.0859962,0.41634872,0.57759348,-1.1328997,-0.8443586,-1.0879675,1.6650898,0.19227562,-1.104571,0.52274505,-0.43422864,-0.06398891,-1.5406241,0.16734443,-0.2090288,-1.0763936,0.39919559,-0.91608685,-0.10682268,-0.76036983,0.45768857,-0.044840917,0.10667203,-0.59900357,-0.24752591,0.56078782,0.43438752,1.1966403,-0.37016583,-0.70184176,0.24845296,1.3266574,-1.457902,-1.2833125,1.3914571,-0.75166966,0.01503859,-1.4290211,0.41066311,0.0503238,0.81793965,-0.72126407,1.0714779
7,0.70007246,2.1797942,1.6831129,1.5149452,1.2310171,-1.4227876,-0.63641251,-0.34118738,0.40399575,1.4697698,-1.2007629,-0.13020026,0.75440694,1.4054397,0.52576035,-1.1134989,-0.43124036,-0.30625324,-1.4722457,1.6133615,-0.17570727,1.1793205,-1.4240014,1.4163132,-0.41585796,0.95462231,-1.3090136,1.7797318,1.1353189,-0.97332728,1.3013393,-1.3513062,0.27276787,0.75810642,-1.7294287,-1.4825077,-1.0132685,-1.6039259,0.98954907,1.2619139,-1.263598,-0.95645223,-1.4521422,1.66327,-1.0930158,-1.4905651,-0.33892679,0.85690214,0.29592734,1.0831483,-1.027617
8,0.032682302,-0.82258495,-1.393833,1.0359922,-0.72993884,-0.14344023,-1.094796,0.16231776,1.0828154,1.5434992,0.62456495,1.2051666,0.92958688,1.2769799,0.47026972,1.361124,0.0021513841,1.1777322,-0.37480868,-1.3466259,0.59401554,0.74130271,-1.2056535,0.024511896,0.5472021,-0.67300573,-1.0836437,-1.7628399,0.91922607,-1.1268656,-1.4095243,0.72098517,1.0198319,1.516975,1.2723489,-1.1033796,0.85711768,-0.85682638,-0.64017706,-0.10073743,0.45939377,-0.022404559,1.0189604,1.064005,-0.3285823,-1.1443761,1.0416742,-1.2393252,-0.12501303,-0.2014756,0.5436711
9,0.45643079,0.4900473,-0.024210035,1.4464617,-0.8947002,1.47316,-0.044543806,-1.1790038,1.3340894,0.14161013,0.4038909,0.82456318,-1.4686751,-0.51108558,0.81131245,0.78807666,-0.75083444,-0.9932225,0.19004898,-0.56288576,-0.39018875,1.3360304,0.83562383,-1.5258009,0.44361473,-0.35934823,0.58350766,0.7572036,-1.4274446,0.58794028,-1.4153105,-0.47459671,-0.18417552,1.5395313,-1.7261857,-1.6760288,-1.5615003,1.021453,1.738071,0.81282962,-0.2624664,0.43879225,-1.5780711,-1.3855143,-1.4743504,-0.62682133,-0.41421207,1.1351568,1.3017452,-0.86899141,0.39421612
