,oz11_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num,oz6_num,oz7_num,oz8_num,oz9_num,oz10_num
0,-0.55620867,-0.51150723,0.13182198,1.549419,-1.2876273,-0.45345713,-0.53705028,0.82781263,1.0024096,1.4045756,-0.22356746
1,-1.6515362,-0.73797539,-1.7351515,-0.22353167,0.28459179,-1.2613084,0.46324376,1.5380993,-1.3437311,-0.91602981,-0.04125477
2,0.75163154,0.24535439,0.53481331,-0.18426332,1.1215691,-1.1397753,0.60907382,-0.16013868,0.61754373,0.94181548,1.1433178
3,1.2004062,-1.092161,0.98395905,1.3900391,1.7323125,0.70317088,0.83944591,-0.99185103,-0.32075099,-1.2894815,-0.45169953
4,-0.48970189,1.4424636,0.041728153,-0.56230642,-1.5464227,-0.23545637,0.06807346,1.2155399,-0.92461944,-0.41151139,1.2620727
5,0.63020479,0.39553352,1.4835197,-1.4553792,-0.43234997,-0.86398037,-0.63938131,1.2639661,0.22408871,-0.71595841,-1.4978559
6,-0.48137839,-0.51818905,-0.13131928,-0.087828364,1.0036398,-1.4576498,-1.5374242,0.68997696,-0.31819121,-1.3924111,0.44753176
7,0.49529829,0.34113303,-0.29027285,-0.69443593,0.99797539,0.29727718,1.5826476,-1.4133445,0.60320989,-0.92058502,0.5134825
8,0.29933876,-0.09446328,-0.074099195,0.53515919,-0.63815911,0.529219,0.76689569,-0.56928669,-0.36466085,0.6949747,0.99073609
9,1.9436221,0.33194845,-0.27127897,-1.3462683,1.5968808,1.342718,-0.72349862,-0.53716983,0.22330287,0.24506284,1.5202043
10,0.59440894,-0.88131638,-0.59293416,0.039884566,1.7560973,0.51114227,0.6716606,-0.38889035,1.0108851,1.2656784,-1.7506285
11,0.13098239,-0.90818183,-1.6959261,-1.5022326,1.4268816,-1.262723,-1.3195112,-0.55991959,-0.95534167,-1.6715032,-0.55360029
12,1.1407937,1.6107683,0.096388324,-1.4236498,-0.19225435,0.65990009,-1.266773,0.23700521,1.7309156,0.23776935,-1.5369486
13,-0.10584085,-0.34061137,0.045535554,0.55594758,-0.26807385,1.432484,1.4058526,0.88523159,-1.5846871,-0.58020887,-1.1882695
14,1.6635626,0.64695744,1.1029688,-1.6570456,0.87700052,-1.326588,-1.2720592,0.5031175,1.4746609,0.85789357,0.08418727
15,-0.095088859,1.327836,-0.71156155,-0.99243108,-0.19231332,-1.0839951,0.79097892,-0.12592337,-1.350923,-0.48748907,0.31722407
16,-0.077659611,1.7483699,-1.0750187,1.6684571,-1.232129,-0.21412571,1.5821819,-0.75369364,1.4819111,-0.058794668,-0.90706592
17,-0.63739681,0.5600398,-1.4016532,0.31864591,0.07502127,-1.2040649,1.4383709,-1.4346493,-1.4221749,1.6879557,0.33449136
18,0.090250794,-1.0477938,-0.89769197,1.1417466,1.6448128,-0.41673099,1.6010408,-1.5343119,0.62059203,0.31383651,1.2471781
19,-1.2845936,1.3655278,1.5913207,0.42215141,-1.2126738,0.54667676,-0.467445,-1.1093964,0.47637207,1.5754626,1.1888485
20,-1.6008613,-1.5325308,-0.82802326,-0.081331711,-0.56364571,0.35844013,1.3465631,-1.1053421,-0.55038497,-1.2557186,1.3773033
21,-1.3825589,-0.92982293,-0.80109098,-0.0071446986,-0.19497433,0.15846845,0.20857188,-0.7377016,-1.206291,1.0050672,-1.4390288
22,0.24025983,0.96529238,-0.79420837,0.018881975,0.3515648,0.57796838,-0.22008915,-0.4452151,-0.081100992,-1.6051809,-0.19529073
23,-0.35690279,0.15850123,-0.67803041,1.3411696,-0.7361279,-1.1402901,-0.40981918,0.67510124,-1.5844629,1.3574544,-1.1594855
24,0.065900343,-1.6779165,0.13121249,-0.16247462,1.485524,1.4459505,0.16254915,1.4008891,0.11954251,-0.73373539,-0.34369362
25,-0.8452233,-1.2431741,-1.345799,-0.98031798,0.22887911,0.34280659,-1.1422221,-1.6085106,-0.94361547,0.23166111,-1.0948567
26,1.0952512,0.69540742,-0.0061015569,-1.5621484,-0.13983059,-0.093690423,-0.71335222,-0.012931445,-1.0930065,-1.1647701,-0.14774002
27,-1.060237,-1.4917057,0.71337238,-0.36356918,-0.21759333,0.60592762,-1.0968465,-0.86775865,-0.92284712,0.21518574,-0.63357547
28,-0.3541687,1.661249,-1.0086656,-0.30140363,0.014386067,-1.0509776,-0.65441452,0.57721508,0.99530315,-1.2047819,0.57763388
29,-0.84165481,0.7228888,-1.2001001,-0.23017906,0.49222115,-1.8139719,1.5015151,1.531445,-1.3148798,1.1980975,-0.73537267
30,1.1648541,0.17204531,-0.30260503,1.3776159,1.1371256,-0.76669141,-0.60982637,-0.01868019,-0.63726234,-0.30219298,-0.85059166
31,-1.7589908,-1.0969924,-0.33198376,0.51226304,-1.2031119,-0.4767994,0.28168312,-0.86716406,1.2667286,0.32491678,-1.4055287
32,-0.71111083,-0.05206031,0.34432697,-0.57624949,-1.5556182,-1.3202887,-1.0141301,-0.54296168,0.23426274,0.93173815,0.064136477
33,-0.016219574,1.6486969,1.5963805,1.1901145,0.48451312,-0.43225031,-0.14577038,0.41691069,1.3574028,-0.7833686,-0.74189827
34,-0.22339613,0.89409569,1.5708997,-0.27382064,-0.81530262,1.5929367,-0.022050251,-0.38228996,1.3078108,1.0094367,1.4259254
