,oz51_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num,oz6_num,oz7_num,oz8_num,oz9_num,oz10_num,oz11_num,oz12_num,oz13_num,oz14_num,oz15_num,oz16_num,oz17_num,oz18_num,oz19_num,oz20_num,oz21_num,oz22_num,oz23_num,oz24_num,oz25_num,oz26_num,oz27_num,oz28_num,oz29_num,oz30_num,oz31_num,oz32_num,oz33_num,oz34_num,oz35_num,oz36_num,oz37_num,oz38_num,oz39_num,oz40_num,oz41_num,oz42_num,oz43_num,oz44_num,oz45_num,oz46_num,oz47_num,oz48_num,oz49_num,oz50_num
0,-0.34114743,1.468629,-0.14224089,0.44713784,-0.6907237,-1.6129803,-0.017122507,1.2208341,-0.93490903,0.69013388,-1.5150104,1.3993868,0.59047577,1.3211883,-1.5050645,0.77579396,-0.83782559,0.76526773,1.0550287,1.6403115,0.62865492,1.6844751,0.7700511,1.1017368,0.45418717,1.4505936,-0.50436497,-1.198268,0.3395564,-0.077972202,-0.0061276106,0.63775978,1.1816926,0.57256742,-1.1894404,-1.595001,-1.0297067,0.17071615,0.30102266,0.71913158,-0.17405936,-0.20497009,-0.66587893,0.26972705,1.6670423,1.0382206,-0.4423176,0.41856952,-0.7685706,-0.35340639,1.5673861
1,-0.65012848,-1.3674747,1.0409559,1.3423429,-1.2372675,1.1042472,0.65550088,1.4058897,1.3286145,0.026111514,-0.15226001,0.11320279,-1.658343,1.4470065,-0.8534621,-0.51901946,0.0066881461,-0.073352671,-0.21453918,0.47520035,-1.5437451,0.50864315,0.87140646,0.14453999,1.7409643,-1.0608691,-1.290679,1.5906156,-0.20075765,1.0820033,1.5339685,0.83079777,-1.5066622,-0.1005483,-1.1060111,-0.01621829,-0.0911347,-0.47382818,1.5802199,0.073429509,0.72452616,1.2834138,-1.1045408,-0.43358838,-0.13309493,0.59365358,-0.49183624,-0.3234769,-0.89187285,0.44845932,-0.9338662
2,1.7412302,0.04245141,1.1210283,0.84462055,1.2744644,0.16069282,-1.0277583,1.2557745,-1.3388584,-0.77310402,0.70107978,-1.0647394,0.49863521,-1.3081087,0.45264981,-0.60534361,-1.044885,-0.33777516,-1.3204393,-1.0320047,-1.3446154,-0.67607011,0.7938747,1.5611104,-0.37574217,-1.3906076,-0.67770844,-1.1233551,1.7011439,0.17353087,-0.24691122,-1.0877748,-0.52854353,-0.32848928,0.99801863,0.39368047,-1.3099671,-1.032376,1.0760043,0.058776434,-0.20798372,0.47661329,0.89240589,0.13957669,-1.0729371,0.83247713,1.3811851,0.29217762,0.44019195,-1.3408256,0.86368404
3,-0.66897779,0.15344669,-1.2208971,1.5894699,-0.93197145,-0.19999251,0.513802,-0.75781171,1.2398483,1.2966593,-0.054302527,0.8805434,0.36608701,0.74395644,0.082954651,-0.1306927,1.5371375,-1.6347065,-0.80989363,-0.30591276,-0.6637128,-0.43407155,0.67285766,-1.3045121,1.6508834,-0.48571359,1.5100538,-1.4509751,1.2896733,-0.76141276,1.512222,0.23909279,1.7317748,-0.6057112,0.056602287,0.32103165,0.63542446,-0.95010884,0.7989341,0.17862126,0.80816232,1.7278844,-0.28757532,0.41719154,-1.344823,1.5896899,0.48097641,1.0581742,-0.25767579,-0.27296345,0.28781852
4,1.7546204,1.3217311,0.34702652,-0.79552994,1.0574898,1.6642752,0.9112943,1.7006009,-0.1596972,-0.42690637,-0.56995414,1.5750327,1.5163944,0.90666444,1.3094687,-1.4850975,-1.5591465,-1.2278773,0.4091445,0.50850513,0.5428932,-1.0488063,-0.10860258,0.13998786,1.6946662,-0.43837639,-1.5541435,-0.24813904,-0.55104104,1.5467562,-1.0297567,-1.2389534,-1.7685875,1.0091572,0.060767891,1.3746144,-1.4377279,0.30808545,0.50140086,1.249399,1.2252862,0.90778491,1.593622,0.70498438,0.46864107,-0.05617344,0.17353587,-1.4953715,0.72502732,0.56606575,-0.33560309
5,0.4740397,0.78358271,-0.54093698,1.2575047,-0.70623769,0.73034291,-0.6762403,1.5113772,-0.27613002,0.70513291,1.6556201,1.1885236,-0.77481943,1.2614676,1.1348928,-1.0569267,1.5932114,-0.5616337,0.90986417,-0.84979897,-1.4882632,-0.89241072,-0.92609655,1.0704637,-1.0753768,-1.3108973,0.50671517,-0.36864046,0.39062535,1.2530526,1.108816,-0.16096962,0.2422155,1.069554,-0.21220929,0.59674764,-1.2675772,0.20987327,-0.35053587,-1.5834922,0.99927018,0.30987782,1.2560552,-1.4562394,0.17738937,-1.5073764,0.36962793,1.3465619,0.47168556,-1.2666778,0.49479591
6,0.97576282,-0.013091693,1.6041823,0.46668981,0.025534367,1.2243373,-0.91170618,1.697781,-0.79951762,-0.060322659,-0.54608872,-1.3707883,0.74289553,0.46715602,0.33927234,-1.546028,-1.2818841,0.81725632,-0.018684353,1.4394781,0.49147089,-0.41754684,0.54046556,0.24744881,-1.1709228,1.5912337,0.3309227,1.5702282,0.40158784,-1.3822972,-0.92165313,-1.2845675,-1.3638593,-0.23536274,-0.64638744,-0.84835291,-0.29530354,1.5498334,0.036478188,1.1612693,0.45472979,-0.80515572,-0.72385033,1.365926,1.1273097,-0.71010918,1.7192048,-0.72060893,1.5151506,-0.87624174,1.4754918
7,1.1218522,1.6275196,0.73746605,0.92307344,1.5085419,-1.5558178,-1.5488373,-0.71756583,0.79626449,0.36149597,-0.40031085,0.79149779,1.2943823,-0.82257995,-0.38031376,1.27208,-1.5399061,0.14088829,-1.0757877,0.62393582,0.31532327,-1.5655702,0.42526395,-0.18670569,-1.5176733,-1.016406,-0.53545334,-1.4247462,-1.6209075,-1.0099378,0.093897029,1.050594,-0.2414818,-0.87913671,-1.5993637,0.2310984,-1.3329195,0.63431994,-1.4382879,0.7612237,0.97197568,-1.1597082,-1.5448747,-1.7290972,-0.92320228,1.1745967,-1.6906388,-1.8499197,-0.2768516,-1.3005497,0.62143546
8,0.29868841,0.11048929,0.43905919,1.423561,-0.41787562,-1.4029546,0.38512087,-1.598503,0.61741238,1.332246,-0.33803928,-0.55857224,1.2539975,0.088454998,-0.97756679,-0.99434938,0.0042719237,0.077098604,-1.431358,-0.11145161,1.0480048,-0.2037912,-0.08079542,-0.25274255,-0.56197797,-0.077233621,-1.2992924,0.8631855,0.075551399,0.87764536,-0.60801112,0.69886238,-0.53829763,0.13950653,-1.5555149,0.83489454,0.13997999,0.046612337,-1.3620191,0.96161991,1.1660961,1.3098245,0.92698313,-1.6741985,0.93001371,-0.4755309,0.14994478,0.92851026,-1.0640611,-0.62486709,0.1386333
9,1.5456253,-0.14345651,0.48968423,-0.28599607,1.0448518,1.6620894,0.27021982,-0.6863183,-0.091029894,-1.1350125,1.1773386,-0.38465429,-1.2146681,-0.033248831,0.22244936,-0.079162488,-0.081967666,0.90502509,-1.2756955,1.0637405,-0.42496399,1.2164464,1.2564067,1.1411726,0.48337318,1.1826581,0.20106386,-0.67203848,-1.0991521,0.42775155,0.9709289,0.89977678,-1.2624295,1.5641867,0.64522797,-0.5922984,1.1427266,1.3449442,-1.3616963,-0.14429089,-0.49485904,1.1106855,-1.6597972,-1.5313685,-0.28757421,-1.4775384,0.94396454,1.0218714,1.6108965,1.1435296,1.0456938
