,YCOORD_num,ln(VOTES/POP)_num,POP_num,EDUCATION_num,HOUSES_num,INCOME_num,XCOORD_num
0,32542207.0,-0.6615588412165536,9.972920327251465,9.246286498749653,9.004053937728395,12.134914932463712,-86641472.0
1,30654881.0,-0.6508589521664341,10.9033470758296,10.221213746336286,9.965757878262252,13.056638018920525,-87754736.0
2,31863073.0,-0.6171144940597504,9.722205455316836,8.753529336516431,8.707648248106914,11.630628497426441,-85388993.0
3,32996943.0,-0.6390700791847426,9.273690687476945,8.183118079394745,8.277411998949004,11.24371179680149,-87126855.0
4,33979740.0,-0.7002735664890825,10.151518819358117,9.207736986106068,9.240675571772256,12.155100352247834,-86566214.0
5,32101773.0,-0.22636701808937865,8.863474306170954,7.789040401657477,7.826842098158293,10.644734182586557,-85717786.0
6,31751982.0,-0.5731808358757835,9.605351022180487,8.644706511715198,8.57828829077605,11.508897363049792,-86682302.0
7,33774548.0,-0.8798741081199406,11.358316346742809,10.520644220844389,10.222740963825228,13.415306088401117,-85825619.0
8,32915184.0,-0.8320061916372712,10.216215833592425,9.258368340986765,9.220488703027998,12.219270173774218,-85389802.0
9,34187088.0,-0.7329621444298553,9.502935356288608,8.487764380725425,8.530109416682784,11.532522188716786,-85605750.0
10,32844987.0,-0.6231393429062795,9.971239654586947,9.018453210312527,9.058121158998672,11.968728744814822,-86718688.0
11,32024863.0,-0.5165840879281856,9.308374112247549,8.321664807135,8.406038142050075,11.269821523915999,-88265781.0
12,31677523.0,-0.5354107241095853,9.809945808127765,8.915969311373605,8.858084222199162,11.846865927926942,-87835981.0
13,33268721.0,-0.5060814839858363,9.162514742493578,8.230044310126114,8.189799618728228,11.04685010994231,-85859858.0
14,33670870.0,-0.6694483294382056,9.08704215563169,7.954021087278037,8.142936010432265,11.053093924165847,-85517385.0
15,31402888.0,-0.7019152557551642,10.204850612043773,9.460320577243952,9.190035618635818,12.299562988617513,-85989130.0
16,34707296.0,-0.6592507979248126,10.563388139302438,9.798127036878302,9.596962392282867,12.739845945736416,-87796569.0
17,31428183.0,-0.5651703974345779,9.294405747093851,8.252967195000798,8.369388996647842,11.178039968810271,-86992999.0
18,32935503.0,-0.6314082531747989,8.97638862194537,7.960672608388117,8.034631032923107,10.931033392770377,-86239249.0
