,oz11_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num,oz6_num,oz7_num,oz8_num,oz9_num,oz10_num
0,-2.1218834,0.826124,0.73389302,-0.065444186,-0.0039081484,-0.55902117,1.4760036,1.0889164,-0.61813947,0.93986304,0.88379675
1,-0.40699124,0.2188291,0.29682777,-0.48445737,-0.83868572,0.20054241,-0.315221,1.5882482,-0.36162811,-0.67633532,-1.3857506
2,0.89053581,-0.35535197,-0.33180076,-0.051346955,-0.033829943,-0.14140746,1.5251971,1.0726191,-1.0252921,1.2235609,-1.0416552
3,0.48860295,4.8617446e-05,0.32340617,-0.070997537,0.75971549,-0.52119676,-0.63500173,-1.457156,0.49945841,-0.89429808,-1.1089837
4,-0.45965079,0.2859656,0.32735508,0.37471743,0.33037549,-0.086562017,0.57140835,-0.93617077,0.08311585,1.0849944,-1.0145601
5,0.42222258,-1.5553056,-1.3793702,-1.4735181,0.6628607,-1.299238,-0.96006357,-0.75905046,1.0523727,-1.5588329,0.3700642
6,-0.8832713,0.89467286,1.2177762,2.5882086,1.8707715,1.2024703,-1.4394671,0.41337558,-1.0731575,0.16344995,1.4664079
7,-0.13267927,-1.5239983,-1.4259153,-0.37681408,0.85779869,-1.1066185,0.99045159,0.76426756,-1.5277841,0.36530459,0.14362799
8,1.2781666,1.9814594,1.8100283,-1.6597068,-1.5737781,-0.60579852,-0.50528455,-1.0518054,-1.1091245,0.62586457,-0.4652437
9,0.09531074,-1.4223616,-1.1889501,-1.0949689,-0.096466858,-1.3944877,-0.63235489,-1.1274681,0.42458147,1.66508,-0.77019034
10,-1.0944342,0.97054902,1.5385174,1.1077295,0.73134537,-0.053082177,1.4987248,-1.5837631,-1.0040509,-0.35365751,-1.7255096
11,1.0375762,-0.9405665,-1.5128123,-1.5876129,0.60271806,-0.67787584,0.72580443,1.2283391,-0.6992436,-0.98885055,-1.2817017
12,-0.88978716,0.87187908,0.022678425,-0.72325162,-1.2702256,-0.5324773,1.068794,0.99036146,1.2397036,0.91877997,0.4096914
13,0.096875003,-0.33460924,-0.067065257,0.093734858,-0.55133944,-1.1705347,1.4029181,1.1717448,0.80371732,-0.84576333,-1.6387664
14,-1.962009,0.49518908,0.79718575,-0.22241419,0.06431574,-1.2631942,-0.74098532,1.3564516,1.4967554,1.5071125,0.71984017
15,-0.044332297,0.053912625,0.37243465,0.57179766,-0.20195555,1.6260966,1.0419002,0.21215248,0.17905945,0.89943348,0.87402335
16,1.6150783,0.047843127,-0.50612478,-0.039959626,1.4385328,0.0251002,0.21493093,0.77268574,-0.17309889,0.6736512,-1.3040636
17,1.4974067,-0.61049746,-0.48635562,-0.073672678,0.49712629,1.7715314,-0.77710805,0.46425595,1.1718981,-0.34335673,-1.3371343
18,0.5275928,-0.80376109,-1.2521642,-0.77078709,-0.09459535,1.0011488,-1.1083805,0.95077354,0.88993601,-1.5755565,1.1625958
19,0.18289802,-1.5018802,-1.082045,-0.99018898,0.16155383,-1.4253441,-1.589298,-1.6884644,1.662978,0.095466483,1.0091935
20,1.1387688,-0.52207662,0.089470561,0.094384517,-0.28339597,1.4171558,1.4391865,0.80136771,-0.19411441,1.3301539,0.70496517
21,-0.046025425,0.68567126,-0.089462074,-0.21346584,-1.1025377,1.8663614,0.44815914,-0.21592066,-0.5979132,1.5555359,1.0286406
22,0.16465315,-0.83550601,-1.5640792,-0.81433245,-0.60082118,1.6729793,-0.48955914,0.76257756,0.7560073,-1.242569,0.12570999
23,-0.85370357,1.4845152,1.3551157,0.87852804,0.74792402,-1.2210415,0.94670468,1.2984836,-0.34588246,0.9587898,-0.6552551
24,0.11390797,0.17111054,0.39825103,1.2266101,0.6063457,0.94106571,-0.095579639,0.38276203,1.2108164,-1.3899706,1.4398399
25,-1.3518261,0.77591001,0.68837486,2.4062136,1.5487621,-0.039972861,-0.34294893,-1.7316631,-0.72677127,0.76624254,-0.73202224
26,-1.6972602,1.4044462,1.1806748,-0.3752975,-1.0919795,-0.11657328,-0.12508311,1.3222741,-1.2505474,-1.0511642,0.63490773
27,-2.1671787,0.53115941,1.0833236,-0.84045892,-0.96780088,-0.11937562,0.32041403,0.68963785,-0.74815224,-1.5359353,1.3923459
28,-1.9936375,0.74949888,1.0222801,1.5831795,0.3773036,1.1944308,-0.42246795,-1.3666343,-1.5934543,-0.26561681,-0.97237556
29,0.23361787,-0.96021593,-1.2694072,-1.3909583,-0.45533633,-0.87943577,1.1300156,-1.3826169,0.94147632,-0.28934789,1.4758143
30,1.4408878,-0.46854283,-0.26334739,0.40275631,0.98688296,-0.19436288,0.89931718,1.1490854,0.42015723,1.3983075,-0.5494459
31,0.10465854,0.4132024,0.031358121,-0.49345025,-0.77612175,0.28457369,1.4983496,1.1452171,-1.5171461,0.50110873,-0.43384235
32,1.5801795,-0.79325117,-0.050782838,0.4896293,1.5949556,0.68732526,0.099362162,-1.4543804,-0.24300406,1.2207197,0.83716991
33,0.71207134,-0.065203118,0.19609258,-0.39865019,-0.67442233,1.5770515,0.86067765,0.069519187,-1.3384938,1.6788498,1.568279
34,-0.21658145,0.29203392,0.37906589,1.4216151,0.82354909,0.41804708,1.0945461,0.11397599,0.85625804,-1.0972093,-1.2786381
35,0.48904989,-1.4552299,-1.5836409,-0.50755648,1.2019567,0.6549241,-0.87606948,-0.23202928,-1.4557994,0.76367707,1.3098313
36,0.95010758,-0.50538533,0.076935116,-0.0015889009,-0.11567613,1.1084456,-1.4393587,-0.91976591,-1.1050661,-0.10045931,-0.27259343
37,-0.32700267,-1.2512547,-1.128863,-1.2524551,-1.6352411,0.25910931,-0.83490644,0.20446724,-0.99922832,-0.66536786,-0.81152431
38,0.86856246,1.9077616,1.6378472,0.54200097,-0.33163,0.68608085,1.2625425,0.66154962,1.4215933,-1.5076667,-0.1756953
39,-1.6720009,0.71939955,0.69972809,-0.48932272,-1.348725,1.7459516,0.1388781,1.1457229,0.66037184,-0.39719117,-0.99331693
40,0.25033957,0.5192754,-0.097439853,-0.50856416,-1.454797,1.332359,0.97173369,-0.21199277,-0.050890016,-0.028809081,-1.4962608
41,-0.57909489,0.43499004,0.14413711,-0.17886002,-0.93401122,-1.3018491,-0.63231435,-0.61820087,0.79075451,0.0079256202,-1.668738
42,-0.14058656,-0.15789794,0.52853405,0.20873229,-0.2957736,0.92707984,-1.3122328,-1.4571773,-0.10750598,0.39952159,1.2309381
43,0.39227508,-2.0800176,-1.6163002,-0.93047375,0.97656149,-0.25440547,1.3559756,-1.6643752,0.56408882,0.74037883,-1.2833981
44,-1.8700221,1.1624585,0.91112341,-1.9304059,-1.6541957,-1.3985462,-0.41914304,-0.12399293,-0.55387705,-0.37291579,1.2876872
45,-0.9543175,2.3773481,1.907769,-0.61392929,-1.5046648,-1.0539137,0.54903566,1.4133835,1.0179769,0.20307057,-1.0836811
46,-1.0572368,1.2795912,1.0526509,2.2927496,1.2286694,1.6896601,0.78848632,0.47549633,-0.8683871,1.6473177,0.25085467
47,-1.2168476,1.2582079,1.5397861,0.44365198,-0.32994095,-1.5526335,0.61526487,1.366259,1.1573853,-0.71640741,-0.37042337
48,-0.62172233,0.0039397785,0.40092226,-0.17672978,-1.315228,-1.2587488,-1.2128499,-1.5659378,1.0107299,0.50322978,1.3331986
49,-0.063340595,-1.1052109,-1.5282954,-0.80157009,0.2361564,-1.2461658,-1.1778238,-1.3519388,-0.55980959,-0.41660867,0.14050752
50,1.5681164,-0.33107711,0.10757972,0.93179002,1.3521701,1.1142614,-0.079274223,-1.5534271,-0.54637588,-0.77198632,-1.2133567
51,0.89674108,-0.61984395,0.27378232,-0.30941884,-0.26293918,-0.80092354,-0.4734914,-0.59511291,1.1054368,-1.0879048,-0.84037359
52,-2.3237744,0.85272654,1.1953779,0.74434408,0.093157627,-0.70376415,-0.66509996,-0.19906597,-1.223907,0.8686133,1.355895
53,-0.52168357,0.69702649,1.8039075,3.1856037,1.253928,1.0451216,1.487697,0.31425236,0.70154577,-0.89760814,-0.38897422
54,-0.63226016,2.2890844,1.9019181,-0.6909345,-1.1205658,-0.28306038,-0.90508498,-1.084273,1.4093328,0.98700862,-1.0615054
55,0.16111567,-0.57977894,-1.243061,-0.24576532,-0.90020748,-0.23026227,-1.208313,0.016091205,1.0355708,-1.1689214,-1.3845421
56,-1.2941168,0.85741937,0.72100257,1.7481648,1.6821344,0.31341437,1.2086411,-0.32677939,1.2262705,0.58661535,1.1663687
57,0.42351659,-0.96139413,-1.0901495,-0.3327663,-0.40434204,0.64125922,0.48166991,-1.3569673,0.60539834,-1.5426479,0.59901267
58,-0.046475524,0.83843683,0.02180533,-0.11806296,-0.41396406,1.8587463,-1.6051446,0.67980051,-1.3658894,-1.0901309,-1.4333079
59,1.0767139,-0.63481653,-0.95859995,0.0073053422,1.4218745,-0.62700714,0.84200367,1.2109444,-0.57657642,1.7648136,-0.27602561
60,1.5364831,0.032718347,-0.70908747,-0.14167669,1.6620012,-1.1454455,-0.29972145,-0.59127384,1.6175967,0.5953706,1.5319652
61,0.1715178,-0.13875681,-1.1270455,-0.47477467,-1.554809,1.2368348,-0.33141307,-0.23366065,-0.42572919,-1.0861739,-0.89791841
62,-1.1508856,0.46534761,0.52396098,1.4405662,0.94460781,-0.97109634,-0.74583643,0.90779707,-0.24075817,-0.9912897,-0.29623937
63,0.48559746,-1.2084674,-0.42483106,-0.85047845,-1.106872,-0.40610514,-0.85069415,0.39828398,0.32817119,0.13208313,-1.5077364
64,0.70565752,-0.52471625,0.062881977,-0.7707176,-0.64973945,-0.43780982,-1.6673138,-0.16174644,-1.6789503,-0.78371739,-0.95507819
65,1.3632658,-0.4953338,-0.79343264,-1.0827843,-0.60576027,1.6539331,-0.72810959,1.4960784,1.1419615,-1.0185601,0.38279333
66,-0.26220752,-1.7163105,-1.1633264,-0.71999426,-1.3230837,0.11313665,0.20691839,-1.0977725,-1.3111948,1.7020539,1.4181233
67,0.4472787,1.7442613,1.458465,-1.2834849,-1.5144138,0.29438647,-0.67878708,0.58064209,-1.2921722,0.69929091,0.45116795
68,0.54513339,-0.40794521,-1.0518589,-0.41234867,-0.70098786,0.76448225,-0.21228472,0.54715304,1.5613927,-0.485788,1.0461122
