,oz6_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num
0,0.45624809,-0.1200101,-0.58905918,-0.81734223,-1.6651255,-0.85443776
1,1.0171543,-0.7544603,-0.22802115,0.3446904,0.49737376,-0.26286339
2,0.063946343,-0.72475589,-1.1513026,-0.9609493,-0.63827936,-0.92742268
3,1.3731792,-0.064276842,-0.19966219,0.81944465,1.5236677,0.28333226
4,-0.13038461,1.1721675,1.6514701,-1.2117972,-1.2269559,-1.1267472
5,-2.2662037,0.7267645,0.87132553,-0.70259344,-0.93426909,-0.80389755
6,-0.0061982684,-0.31211676,-0.70016588,-0.060244238,-1.5208273,-0.44376479
7,0.38080382,-2.3147366,-1.5640815,-1.3246721,0.89460758,-0.72033199
8,1.1947679,0.26705938,-0.63744888,-0.4489257,0.1844967,0.003521519
9,-0.32351336,0.31756332,0.17041542,0.50254993,-0.18965285,0.15874138
10,0.83697579,-0.73335778,-0.50521056,-0.33626343,1.0491452,-0.47295911
11,-0.062830048,1.4825868,1.3697585,-0.21457858,-0.66175414,-0.21393654
12,1.6819537,-0.039500116,-0.35195003,0.44349619,1.2881342,0.2581879
13,1.3476339,0.074165448,-0.10916363,0.54884155,1.4458436,0.39805498
14,-0.2473726,0.21175364,0.63354403,0.73609583,0.95718092,0.53360312
15,0.5160663,-0.31625076,-0.34584452,-0.26693099,-1.1617405,-0.48216364
16,2.8611414,1.843175,1.4209824,2.5961173,1.3585211,3.3927097
17,0.52354041,0.14890931,-0.50095801,-0.57546418,-1.3513902,-0.4464739
18,0.088905041,0.4163529,-0.1094146,-0.11745502,-0.92319219,-0.12355286
19,0.48784481,0.45760299,-0.2925347,-0.67313202,-1.3251202,-0.55042446
20,0.89910909,-1.2904133,-1.1611687,-0.7406789,1.1489985,-0.71777221
21,-1.1642221,1.0670489,1.1949911,0.82430083,0.13556745,0.988173
22,-0.28257448,-0.95751806,-0.73913479,-0.73286739,-1.071414,-0.87833138
23,0.11545989,2.3373969,1.7435785,0.82435653,0.060457876,1.8551173
24,-0.60001055,0.029298347,0.48333236,-0.86638516,-1.6652321,-0.70436707
25,0.088287799,-1.1564132,-1.4805304,-1.1420317,0.015287961,-0.76404598
26,-0.090989086,-1.2867731,-1.5618155,-0.74716271,0.8889833,-1.146497
27,-0.61703983,-0.57060442,-1.3963975,-0.73555519,-1.1728871,-0.68632361
28,0.97401427,-0.60405923,-0.17613437,0.063703501,0.028853967,-0.16765923
29,-0.094294126,-1.348271,-1.1267207,-0.54603565,0.16285106,-0.79676814
30,-0.57902839,-1.4677134,-1.597971,-0.72444776,-0.50097794,-0.70220939
31,1.2160877,0.023003377,-0.12867503,-0.20372324,0.43027271,-0.321059
32,-1.6505056,1.2704068,0.69548908,0.6724729,0.71215113,0.64372206
33,-0.55635167,-0.044155474,0.75257867,0.43348834,0.60394459,0.042841022
34,0.39960489,-0.46236849,-0.36101495,0.10198509,-1.255733,0.035082915
35,-0.34114442,0.91153836,0.38682019,1.4049538,1.4864219,1.1865012
36,-0.46327896,-1.5056792,-1.3894508,-0.28007476,0.030102523,-0.82054051
37,-0.97365194,1.0677873,0.69106889,1.1852262,1.3683349,1.3013975
38,-0.16914463,0.048787,0.28117368,0.46292772,-0.66525501,0.0093413288
39,-0.42037756,-0.096693484,0.58349327,-0.57067398,-0.76801688,-0.56839003
40,-0.073605989,-0.88179756,-1.6090913,-0.87231228,0.46054408,-0.79591127
41,0.7176935,-0.47870748,0.022507835,0.50564941,0.19607029,-0.041364309
42,-2.0481685,0.64642196,1.1547545,0.44808002,-0.82807189,0.50110487
43,-1.4346531,0.23389511,0.92713399,-1.0306975,-1.5852636,-0.88148812
44,0.67998307,-0.70879766,-0.55794131,-0.29531507,0.5746962,-0.68854019
45,0.39770309,-0.91646912,-0.87662547,-0.019652463,0.53361326,-0.2628587
46,-0.84004621,-1.4080685,-1.6109358,-1.0333416,-1.3494899,-0.96422621
47,0.34468388,-0.0823907,-0.013126228,-0.50417997,-1.3087884,-0.29761553
48,0.51817837,0.35680675,-0.035517871,0.18424758,0.48340779,0.074986537
49,0.32879171,-1.5053219,-0.81317086,-0.99434062,0.15782895,-0.7708062
50,-1.2002858,0.7227532,0.33276543,-0.35672722,-0.85079722,-0.25358815
51,-0.49864673,-1.2493069,-1.4273399,-0.54530587,-0.34838903,-0.71938672
52,-0.030662619,-0.13250618,0.23490152,-0.68900926,-1.1885535,-0.73267476
53,0.52361803,-1.3404777,-0.65533028,-1.1634657,-0.92442914,-0.6885247
54,1.5332252,-0.50369062,-0.35639099,-1.775433,-0.94962935,-1.1775929
55,0.22538194,-0.98603769,-0.85256404,-0.6511911,-1.1017298,-0.48900097
56,0.23876498,-0.7269528,-1.3627805,-0.65246949,0.58370113,-0.80558214
57,-0.28519972,-0.99495769,-1.4165463,-1.2623287,-1.6154272,-0.895257
58,-0.83861493,1.1504866,1.3680621,0.7485445,-0.2642831,0.70075753
59,0.026548168,0.036385368,0.3019481,-1.0877942,-0.45005962,-1.0724681
60,0.58760905,1.6955472,1.5023601,-1.0793234,-1.2775641,-0.83668292
61,-0.030549531,1.2052549,1.3036602,1.4650737,0.087824511,1.8547209
62,-0.30652794,-1.2332637,-1.3062124,-0.2677117,-0.56047094,-0.53353511
63,0.48014816,-1.7927944,-1.5660028,-1.4270039,1.336595,-0.90995263
64,0.72134937,0.18484687,-0.086227802,-0.12992749,-0.061286728,0.0015593643
65,-0.46832126,0.4667922,0.31018605,0.59628208,0.38386376,0.23105481
66,-0.26509912,1.1780365,1.3316968,1.0869025,0.38546143,1.0291151
67,-0.057071931,-1.5109754,-0.82772014,-0.67278184,-0.11903211,-0.90625856
68,-1.7291794,0.70281291,1.5100659,-0.46916661,-1.284714,-0.33033181
69,-0.1799139,0.049984294,0.75842289,1.1693718,0.78339064,0.64941091
70,-2.2826592,1.029449,0.81309549,-0.019851847,-1.0201596,0.15902449
71,1.1200205,-0.97550962,-0.22912363,0.40863244,1.6690153,-0.50953148
72,-0.82113594,0.084062755,0.93324133,1.2692179,0.45026891,0.79020995
73,-0.72895986,-0.055907123,0.55134067,-0.43845901,-0.76536873,-0.68199416
74,0.42960373,0.19576588,0.25028957,-1.5213403,-0.28349718,-1.0437822
75,-0.78094157,0.83085018,0.39415607,1.5901956,0.85043587,1.1670356
76,0.83130293,-1.2491272,-0.93718099,-0.7904432,0.68702164,-0.49507929
77,-0.25932343,-0.67370191,-1.3384902,-0.8021618,-0.38752157,-0.76781708
78,1.6354025,2.530439,1.6540581,2.0222387,1.2565764,3.8303474
79,-0.3370502,-0.8453756,-1.1437392,-0.55800011,-1.2479311,-0.76923833
80,-0.14157289,-0.83511227,-0.4341232,-0.3653507,-1.6460641,-0.7343074
81,-0.038866956,-1.0525834,-1.3789925,-1.0014279,-0.66010513,-0.85242382
82,0.66282652,0.3079954,0.08292277,0.020372109,1.1837205,-0.098092503
83,1.1536736,-0.4171806,-0.11816658,0.10533558,0.5023041,-0.27269657
84,0.72600759,-0.30658957,-0.19543352,-0.45156883,0.11207941,-0.87398842
85,0.24218519,-1.1395985,-1.0250031,-1.1592235,-0.90135606,-0.8401502
86,0.020964036,-0.20327868,0.67174842,0.47162677,0.30345979,-0.010848475
87,-0.64104534,-2.2211192,-1.4645961,-0.50407875,-0.17692057,-0.86489503
88,1.0610133,0.02548975,-0.10626744,0.22701618,0.86623761,-0.1414427
89,-0.90279487,-2.103269,-1.6509955,-1.4072912,-1.6226331,-1.0334709
90,-0.25693355,1.0170313,1.3974519,1.9432586,0.32614232,1.7446963
91,0.37040009,0.11175488,0.22842571,-0.32020919,0.42168133,-0.7690795
92,-0.3707363,0.33502908,0.16876445,-0.83398902,-1.2169145,-0.76807365
93,1.4121311,-0.14405265,-0.31432478,-0.13123127,1.1696615,0.065950462
94,1.5246226,0.33184272,-0.37462251,0.032792189,1.2615241,0.19813679
95,-0.94068191,0.82243668,1.1840483,1.5809843,0.54833763,1.5792276
96,1.1222856,1.017528,1.4804452,2.7598613,1.3419812,2.5749852
97,0.39878417,-0.23220885,-0.1400065,-0.81733556,-1.6763012,-0.61438373
98,-1.2220627,0.67805,1.7794314,-0.70940978,-1.3747995,-0.41301526
99,1.2211822,0.27627951,-0.43048091,0.48881195,1.2625893,-0.041807062
100,-0.82422877,1.1331569,0.61540208,1.4402223,1.3170911,1.0972226
101,1.3484842,0.15458443,-0.58213359,0.43351962,1.2938554,-0.052041666
102,-2.0728064,0.90094077,0.67133568,-0.45005224,-0.46033647,-0.58996031
103,-0.95198926,0.41869546,0.26685537,-0.57562578,-0.79152293,-0.74628668
104,1.7897047,1.8970692,1.7306149,1.5726728,0.15618569,2.3570195
105,0.43382059,-0.40420746,0.43355239,-1.0208814,-1.3074577,-0.79845424
106,0.62627256,-0.27035754,-0.923439,-0.4325641,-0.5950192,-0.3868312
107,0.30734539,-0.47832748,-1.2828134,-0.12991042,0.85205801,-0.2709596
108,-1.4423666,0.26010235,0.81686827,-0.045801866,-0.51666412,0.31261343
109,-1.1653735,-0.02242456,0.88661929,-0.35102687,-1.3632951,-0.32901017
110,0.60460676,-0.2809694,-0.99819234,-1.3899627,-1.1979055,-0.99942253
111,-0.65287833,-1.2495696,-1.6421786,-1.2404104,-1.4254957,-0.92205489
112,-1.2416508,0.41061054,0.63939504,1.111301,-0.11853827,0.47905163
