,oz6_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num
0,0.72945223,-0.78339564,0.083034595,0.55063268,0.060445314,-0.39005754
1,0.17321297,0.60652572,1.4623044,2.3984819,1.6967067,2.1302903
2,-1.7380475,0.91573845,1.0241607,-0.31701894,-0.90645298,-0.071312284
3,-1.7148361,0.78932002,0.61341131,0.31887922,0.033238252,0.34164626
4,-0.15621367,-1.3693787,-1.0865009,-0.3218152,-0.2037261,-0.6748512
5,-1.2341572,1.4109339,0.80720153,0.030255803,-0.4439594,0.40356221
6,0.89819266,-0.072172388,-0.80852071,-0.64729779,0.24374447,-0.49595488
7,-0.80340377,0.86510287,1.5574497,-0.71156417,-1.3890759,-0.094923658
8,0.16653575,0.049475717,0.67037247,2.0782247,1.2557134,1.016064
9,-1.0123919,0.15264781,0.45372716,0.3922596,-1.4352313,0.41622893
10,1.632755,1.3006238,1.3097659,2.4888493,1.6373778,2.733178
11,0.7188194,-0.84838549,-0.84472312,-0.22234936,1.0765624,-0.39811871
12,-0.33951997,1.0219631,1.7114704,-0.080586564,-1.1807835,0.10828256
13,-1.1056756,0.81866467,1.4481549,0.78346174,-0.41951374,0.87209098
14,0.45559801,1.3027996,1.6923409,0.13866927,-1.0810036,0.29561629
15,1.847604,1.6873497,1.469729,1.5788649,0.61646515,2.2554988
16,0.33531333,-1.7926112,-1.5510489,-0.69081895,1.2714669,-0.73670352
17,1.743586,0.079661521,-0.60399895,0.14439102,1.5456643,0.27286517
18,0.15502635,-0.12904591,-0.58076775,-0.46061086,-1.3122753,-0.65531085
19,0.72207757,-0.84218709,-0.1832329,0.27056216,0.082557986,-0.48412278
20,-0.97138713,0.37117919,0.79916425,1.2229113,1.0220111,1.0731903
21,0.54962487,-0.19127679,0.32191063,0.73208119,0.87956005,0.55781781
22,1.4135167,-0.72212685,-0.07994278,0.73224294,1.3311858,0.32958354
23,0.057921873,1.2379335,1.1324749,1.4508312,0.84789827,1.6381968
24,0.17224543,-0.17300653,0.098838428,-0.66295894,-1.3326677,-0.42394964
25,0.6154846,-0.5359743,-0.21729528,0.28889188,-0.52374268,-0.23360044
26,-2.0358306,0.45816868,0.92125678,-1.2379557,-1.5686823,-0.8731922
27,-0.19042476,-1.1015337,-1.4985842,-0.91494158,0.4886066,-0.77981011
28,0.73494823,-0.098565293,-1.080622,-0.36294235,0.54812819,-0.65530466
29,0.73583693,-0.34055663,-0.41082969,-0.27918741,-0.27469616,-0.30896911
30,-1.9601283,0.21034775,1.3275122,0.69957155,-0.12526532,0.18267107
31,1.1398643,-1.0657666,-0.50115153,0.27616482,1.7268072,-0.51312655
32,0.4998188,1.7877576,1.1386314,0.17727221,-0.44369886,0.6816951
33,0.20198434,-0.76217336,-0.78779666,-0.62480032,-0.87418154,-0.80033854
34,-1.1188262,1.3629405,0.94455528,-0.29848184,-0.73660837,0.056815474
35,0.44241866,-0.87081794,-1.4817707,-0.96045319,1.2086218,-0.98476259
36,0.25143168,0.022410905,-0.93761858,-0.4596478,-1.6258782,-0.40792386
37,-1.4247468,0.80612158,0.83856177,0.95162275,0.89314075,0.95348911
38,0.509714,-1.3097978,-0.57702729,-0.29500952,-0.21944746,-0.64341241
39,0.65374361,-0.36791179,-0.04244385,-0.21167169,-0.60674117,-0.25538415
40,0.85364671,0.011514174,-0.22358285,-0.073383278,0.47457439,-0.22850269
41,-0.27020783,0.10144807,0.22765827,-0.85162048,-0.8069075,-0.94498382
42,-0.58536807,0.79712053,1.0174928,1.704816,1.1925368,1.9354542
