,oz6_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num
0,1.2274608,-0.917226,-0.48146475,-0.90733472,-0.39908015,1.4857331
1,0.70641676,-1.0905658,-0.57518529,-0.20285262,0.74938973,-0.81986468
2,-1.4869701,0.87694645,0.2474801,-0.29957438,-0.090048604,-1.5540891
3,1.092014,-0.50999522,0.092276135,0.94884305,1.0008067,1.0603257
4,0.055479594,-0.70332836,-1.3641611,-0.77320993,-1.5918648,0.46372202
5,-1.183211,0.89355039,0.35935387,1.2361664,1.4576182,-0.072889058
6,0.83845154,0.27191055,-0.40158216,0.31927863,0.72665449,-0.4636344
7,1.7648222,1.4700197,1.5368583,2.6006939,1.5750987,1.6042091
8,-0.80903584,0.98552728,1.2002404,2.4209082,1.1329592,-1.4123674
9,0.93254492,-0.36117468,-0.47112523,0.80842637,1.0444954,-0.24283247
10,0.42153976,-1.5211289,-1.0715432,-0.93207672,-0.64652471,1.2104098
11,0.48042104,-0.84416781,-0.88839241,-0.74460529,-0.21887364,-0.380689
12,0.79863626,-1.7972154,-1.3297917,-1.1076495,1.1950369,1.1566531
13,-0.50540562,-0.10301471,0.558646,0.83191868,0.49712976,-0.94026551
14,-0.91132285,1.0416599,0.18731302,0.85658426,1.2491795,0.42780233
15,-0.71467117,0.87567514,1.5928066,0.72225084,-0.6248728,-0.5268929
16,0.70838321,-0.049020701,-0.030260732,-0.19197198,-0.44280475,1.0838346
17,0.83143195,0.059218279,-0.63623986,0.11793917,0.54300747,-1.0030968
18,0.24975036,-0.27555942,0.3868521,0.53805194,0.66069821,-0.18463581
19,-0.77174066,0.42365156,0.53493361,1.1167845,1.0964731,1.6240134
20,0.0126204,-1.4864739,-1.7233983,-1.1660784,-0.39475207,0.15199276
21,0.66747311,-0.50284183,-0.23082139,-0.021248851,-0.16473633,-0.63145026
22,-2.1648297,0.50779901,0.80012199,-0.10962986,-0.52471527,-0.7137527
23,0.8359454,-0.1998258,-0.35400008,-0.22128027,0.75237414,-1.5947457
24,2.0007912,-0.42595648,-1.1373371,-2.1019771,-0.10199185,1.6899917
25,-2.057036,0.61062636,0.97402164,-0.45211381,-0.99490252,-0.97576958
26,1.5045336,1.6832193,1.5373747,2.6251309,0.92972129,0.27062362
27,1.7345601,1.9687146,1.1224765,2.1844135,1.1480059,1.3919758
28,0.59292026,-0.86004386,-0.82567429,-0.59114252,0.62385813,-1.351005
29,-1.6956975,1.0042709,0.57581283,1.4496942,1.3759094,-1.3910993
30,-1.1646413,1.1901203,0.88764379,-1.4067367,-1.7645474,-0.31455309
31,-0.95536519,0.77159663,1.3767304,1.1647749,0.77746042,1.304356
32,0.3840854,-1.1583736,-0.5009109,0.21392133,0.19538198,-0.46118379
33,-0.79201902,-1.1090657,-1.7277042,-0.28486281,-0.087257576,-1.6223214
34,0.61114388,-0.38669712,-1.6070372,-0.99102617,0.41289863,0.68900658
35,-0.5150653,-0.098645493,0.5658997,0.66115099,0.34431253,0.16956496
36,0.49209551,-0.055713804,0.16018067,1.223856,1.4484007,-0.14547391
37,0.07734932,-0.28963435,0.47369778,0.80892285,0.37931885,-0.62809177
38,0.78388943,0.15439236,-0.46997408,-0.93318301,-0.5808836,-0.9191075
39,0.71754901,-0.11530566,-0.79441679,-0.56609094,-0.26649538,-1.4786896
40,-1.5727133,0.62649335,0.8870259,1.038057,0.098113636,1.1169908
41,-1.5958956,0.24093054,0.92683447,1.2762915,0.97922667,-1.038771
42,-0.14268285,1.1615579,1.2056943,2.5552687,1.2921561,-1.3267045
43,-2.1770714,0.97592594,0.67137871,0.37868327,-0.31063102,-0.76550654
44,0.64743828,-0.97438416,-1.1483621,-0.6213511,0.9553128,-0.78260922
45,1.1046497,-0.72527974,-0.72877304,-0.26297912,0.98336287,1.2764275
46,0.16532279,0.31718237,-0.34114086,-0.4750165,-0.95064219,-1.1302488
47,-0.23261507,0.26605834,0.098657089,-0.7996098,-0.601596,-1.1522867
48,0.48052954,0.023658802,-0.5207884,-0.33562561,-1.3291888,0.86209519
49,-2.2130158,0.98447976,0.51772203,0.23352856,-0.61834173,-1.6003839
50,-1.2256509,0.87562101,0.15972291,0.19504525,0.52271785,-1.0820106
51,0.58554806,-0.5541222,-0.96200821,-1.2610101,-1.5383424,-0.23804622
52,-1.2029242,0.45578476,1.0920127,2.379009,1.094877,0.25704913
53,0.43539594,-2.0623851,-1.7342613,-0.90709266,0.18164748,1.1972373
54,0.67023071,-0.3307688,-0.25695676,0.57185442,0.95951522,-0.79348124
55,0.89361841,-0.61643733,-0.87410832,-0.29319055,1.259018,-0.74642428
56,0.16972359,1.6283267,1.5117727,0.26279911,-0.91974588,-1.218903
57,-1.701776,0.90461798,0.39900757,0.60818797,0.42001432,-1.0627164
