,oz6_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num
0,0.61331902,-0.018938045,1.5178514,-0.65645842,-0.78382502,0.75129123
1,1.0229622,1.1355921,-0.41585342,-0.91114558,0.82971269,0.08594214
2,1.0169124,0.7733821,-0.0085471325,2.0163764,-1.2778571,0.45464836
3,1.682952,0.38823533,1.0044838,0.27433516,1.1723276,1.4676679
4,-0.91286299,1.4301711,-0.35232054,0.023758446,-1.9607919,-0.3158099
5,0.35021892,-0.052208898,-0.66450393,1.5848782,-0.046294509,1.217967
6,-0.9878201,-1.2332006,1.5409827,0.054879957,-1.0018229,1.3222474
7,-1.9297588,0.7778576,-1.6728843,-0.5142741,-0.59345342,-1.3983996
8,1.3467466,0.61224779,1.1796814,-1.5423954,0.20290117,-0.80690568
9,0.17363263,-0.25165274,-0.49226171,1.7824142,-0.72988852,1.3395079
10,-0.16532069,-1.5449243,-0.50361579,-1.2838448,1.3590416,-1.0335267
11,0.08009418,-0.25055635,0.16465111,-0.35488297,-0.26131294,0.5583128
12,-0.72940476,-1.1650787,0.71826144,0.11582376,1.2160228,-1.5169662
13,-0.62176941,-1.5605717,0.43567811,0.81317934,1.7374509,-1.5044099
14,0.96394418,1.5762328,0.47578622,0.14724432,0.59610639,1.1212308
15,-2.4173814,-0.8539317,-1.3389842,0.56542072,-1.7386433,-1.4388568
16,-0.035263726,-0.205065,-0.24342318,0.49482223,-0.24279859,1.3610878
17,-1.6211906,-1.1199772,0.23588812,0.78890322,-1.8336152,1.1573914
18,1.5458785,-0.26515185,1.620043,-1.4836465,-0.74321364,1.3846191
19,1.0784277,0.62614114,-0.47459103,-0.54192856,0.4773987,1.512949
20,0.71375077,0.24697651,0.18709784,0.6604912,0.50622721,-0.50981451
21,0.97895327,1.7063408,-0.79251573,-0.6520423,1.3769305,-0.10667617
22,0.33283425,-0.78735885,0.49830585,-0.37518309,0.88064668,1.1915564
23,0.41388613,1.3477627,0.84443521,-0.66599054,-1.2801339,1.2310124
24,0.52059078,0.68945999,0.23472856,-0.78450876,-0.53017809,-0.82404143
25,1.0846929,0.489994,-0.41316352,-0.98356105,1.1841977,0.49321219
26,-0.77386742,-1.665822,0.38326404,-0.50741057,0.12277546,-0.39206763
27,0.83423599,1.2135544,0.5045373,-1.049864,0.43065163,-0.8587185
28,0.62509631,0.35820337,0.30128875,0.47798348,1.0000012,-0.68264028
29,0.72726219,1.0716269,-0.33026826,-0.54348329,-0.0045500479,0.17610131
30,1.1814629,0.68868919,1.0981662,-1.5012625,-0.31403734,-1.231284
31,-0.75081032,0.62036151,-1.2314273,0.64505333,0.17287152,-0.29514298
32,-0.38742049,-0.8713122,-0.71724861,-1.4441457,-1.2164097,1.089315
33,1.0746022,-0.29333041,0.11428436,-1.423923,0.38536763,0.34003413
34,-0.38730506,0.25388541,-0.43854372,0.29149191,-0.94908873,1.035099
35,-1.1036645,1.3611339,-1.6407027,-0.93980346,-0.19053162,-0.77800478
36,0.37944343,-0.53986937,1.1145493,-0.47436808,1.1435366,0.11042924
37,1.7020886,1.192174,1.6544815,-0.71341616,1.8268179,1.3496627
38,1.5039162,0.45070758,1.5480221,-1.4073249,-1.2026933,0.88859516
39,1.112837,-0.071448195,0.99585466,1.8234094,0.26962459,-0.81433522
40,1.6828989,1.4609304,0.23375062,-1.1315249,1.095758,-0.61141779
41,0.40202694,0.41722526,1.7890021,1.2501387,0.015158232,-1.0939175
42,0.41838269,-0.057212739,1.7821373,-0.59807206,-0.30804481,-1.556003
43,0.75419976,-0.91106499,0.075649461,-1.1385367,1.232901,0.54231446
44,-1.3719446,-1.6478089,1.5191057,-0.98717785,-1.4768049,0.16243719
45,-1.4773032,-1.665418,-1.1652337,-1.3756384,-1.0922513,-1.7214731
46,-1.3822013,-0.84865914,-1.6646306,0.60223573,-0.59893646,1.1279471
47,-0.83315456,-1.6841201,-0.14654288,0.55627847,0.4314421,1.3153519
48,-1.1205715,0.6025199,-1.509433,-1.4671379,-1.2242311,-1.4339267
49,0.18464841,-1.081117,-0.75766102,1.9294581,1.1131603,-1.6612496
50,0.59288668,-1.5966092,0.43538343,1.8711346,1.0633959,0.052978454
51,2.6740854,0.23313511,1.6909238,1.6890925,1.5342319,1.0857681
52,-0.083162948,1.2421985,1.3803086,1.1613683,-0.33630544,-0.64574228
53,-1.3705654,1.7487844,-1.5582998,-0.27135707,-1.2280193,0.34283151
54,0.57862892,0.57673528,-0.1956121,-0.870312,0.019221114,0.93149641
