,oz6_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num
0,-0.053901661,-2.7246695,-2.0270909,-1.3401533,0.86857612,-1.1403093
1,-1.5400291,0.38045572,1.2877271,0.27346544,-0.90422808,0.14873587
2,1.0386326,0.54860452,1.3112394,2.7337012,1.4924925,2.2167788
3,-0.00051439404,-2.0110793,-1.200252,0.28661263,0.56628444,-0.66860171
4,0.8440127,1.403679,1.4240242,-0.43492524,-0.58648559,-0.016371184
5,0.21708338,-1.0724119,-1.2274072,-0.99550488,-0.50413556,-0.82062581
6,-1.8153221,0.4382537,0.23269065,-0.17278911,-0.71325544,-0.063855186
7,0.84117983,-0.22270859,-0.97962493,-0.76702548,0.041496624,-0.63348066
8,-0.58094994,0.0457814,0.10838192,0.50513587,0.56535906,0.079470058
9,0.47246034,-0.929113,-0.73406458,-0.49725956,-0.67196806,-0.59932991
10,-0.29259234,-0.96297048,-1.7973353,-0.61856397,-1.1281922,-0.70661546
11,-1.958737,0.3638354,1.037683,-0.54384658,-1.6246345,-0.40508631
12,-0.40375616,0.94420666,1.2566952,-0.31643715,-1.1108765,-0.051988662
13,1.2043573,2.0371311,1.2340581,0.99499608,-0.091865175,1.8958994
14,1.8048797,1.3437589,1.3926346,1.6345254,1.0648509,1.7929186
15,0.57524279,-0.86304726,-0.86536864,-0.50938506,-0.3540759,-0.74325488
16,0.8808835,-0.65486301,-0.30760981,-0.14183954,0.73277483,-0.19189568
17,0.59300432,-0.45903672,0.22567959,1.3250016,1.7410662,0.33540267
18,0.2657586,-1.0082375,-1.0596088,-1.1093981,-0.56540669,-0.76853845
19,0.9666652,-0.36880216,-0.92767988,-0.55188167,0.70545071,-0.76561012
20,-0.38836588,0.38937936,-0.11237319,0.57866466,0.062040195,0.54206899
21,0.23544498,-0.54234196,-0.0061460769,-0.55307341,-0.27731743,-0.81378877
22,1.0097676,-0.5969011,-0.92769559,-0.28826303,0.66111901,-0.47998372
23,2.6814119,1.4084509,1.3937074,2.5564889,1.364984,3.0133492
24,0.779643,-0.73429159,-0.44026057,-0.22860809,-0.098688132,-0.24103257
25,1.1594158,-0.59225565,-0.6445732,-0.22801319,1.3963353,-0.38370351
26,-0.81422545,0.94859418,0.14484289,0.74335944,1.0589858,1.0033061
27,0.8881627,-1.0347219,-0.84877192,0.080909149,1.4110663,-0.20135515
