,oz51_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num,oz6_num,oz7_num,oz8_num,oz9_num,oz10_num,oz11_num,oz12_num,oz13_num,oz14_num,oz15_num,oz16_num,oz17_num,oz18_num,oz19_num,oz20_num,oz21_num,oz22_num,oz23_num,oz24_num,oz25_num,oz26_num,oz27_num,oz28_num,oz29_num,oz30_num,oz31_num,oz32_num,oz33_num,oz34_num,oz35_num,oz36_num,oz37_num,oz38_num,oz39_num,oz40_num,oz41_num,oz42_num,oz43_num,oz44_num,oz45_num,oz46_num,oz47_num,oz48_num,oz49_num,oz50_num
0,0.88508948,-0.35208198,-1.0328049,-0.21147764,0.48473492,1.037599,-1.5756276,-1.6950754,-0.55134226,1.3023916,-0.33655021,0.73605267,-0.64274928,0.094834525,-1.5235495,-0.99485099,-1.2439235,-0.21790789,-0.1352861,-1.0713365,-0.70854104,-0.13247985,-1.0498486,-1.595044,0.32281115,-0.87508529,-1.0786016,0.64603261,-0.74703414,-0.15871589,1.600659,0.020292272,0.55590398,-0.56545843,0.70613203,1.0338052,0.58932737,1.0129403,-0.26652665,0.43618613,-1.6787871,0.94532691,-0.75903941,-1.0978722,-1.144835,1.35667,-0.70213321,0.81735331,0.46037692,-1.3866805,-0.30430204
1,-1.160886,0.88741354,1.6789674,-0.75308566,-1.5158891,-0.42517102,0.13215871,0.14617682,1.3765173,-0.57430131,1.423382,0.10312043,-0.20560053,-1.2232708,0.35347969,-0.28964876,0.77625266,1.0372442,-0.84582421,-0.7275213,1.0366891,-0.62728027,-1.6951185,1.696391,-1.2430994,-0.60330179,1.4863767,1.2708522,-0.76554889,0.99939365,-1.3475763,-1.5494715,-0.82221363,-0.36859661,1.2905895,-1.5418179,-0.73161836,0.20211267,1.4154885,-1.0023086,0.98271594,1.4199891,-0.01375245,0.11293081,-0.28936393,-0.96266753,-0.43825731,-1.6155498,1.4747707,-0.27790787,-0.84500605
2,0.54183345,-0.19054596,0.0033750792,0.84230839,0.0036107321,0.20276062,0.94869045,-0.23519986,-1.1726125,-0.11915304,-1.2357103,-0.2784251,1.5875138,1.2379974,-0.46418883,-0.24180481,-0.57019637,-0.13274953,-0.56897438,-0.646941,-1.71057,-1.2481626,1.3481603,1.1760364,-0.10340061,1.3888891,-0.23830732,1.4265222,1.4648906,-0.68758714,-0.39272748,-0.44454133,-1.5620142,-0.73250922,-0.20102227,0.86520398,-1.729021,1.3169093,-0.62604063,-0.20209624,-1.1886168,-0.70979353,0.61788121,1.1669747,1.2894974,0.65354185,1.4148426,-1.3705818,-0.10658237,-1.5102454,-1.3547888
3,-0.19583587,0.71996516,0.064043482,-0.44800899,0.062031833,-0.11746736,0.46730426,-1.6722004,0.68636339,0.58245611,1.6280285,0.08227381,1.1496963,0.19301608,-1.5843032,-0.28022842,0.1746585,-1.2061062,-0.84256806,-0.62996444,1.2897599,-1.3784185,1.4800107,0.065343216,1.0562308,1.159756,0.31451044,0.79576056,-0.49437726,0.7536625,-1.1369609,-0.40178407,0.12267715,0.42514455,1.1363102,-1.4869226,1.4327017,-0.36768941,-0.27322267,1.1130424,0.97035454,-0.13224839,-1.4170304,0.74528158,0.96561542,-1.5449221,1.5261314,0.4214437,0.13429609,-0.13130177,-1.5352802
4,-0.95066442,0.63272367,0.40858927,0.012595943,-0.034825312,1.6032126,0.11457361,0.12476246,0.11184811,0.91824535,1.495741,-0.054414112,-0.80672139,-0.14653552,0.99816103,-0.51908747,1.5850452,0.13611951,-0.19478041,-1.2250698,-0.089586763,0.54008559,-0.49775896,1.6769206,-0.81716411,-0.47407953,-0.86602032,1.4658393,0.10737021,-0.68805896,-0.30614688,-0.53773729,0.044707828,1.3589481,0.7055333,-0.93714573,1.2696814,0.35132102,-0.019447518,0.30520572,-1.5939325,-0.30425596,1.3600356,-0.029196534,-1.1097337,-1.0616963,0.98631275,-1.207494,-1.0027866,1.6927668,-1.2884794
5,-1.810646,0.99630333,1.0769259,0.77834536,-0.020298673,-0.043445322,-0.4390257,0.10871303,-1.5618375,-0.9950545,-1.316472,-1.4589482,-0.37718671,-1.4273296,0.54888186,-0.44991448,-1.2159807,-0.72901717,-0.51983021,-0.019575075,-1.6462516,0.45794087,-0.10397735,-1.4929783,1.1080414,-1.5495933,-1.1258947,-1.412281,0.78362993,1.4552178,0.41482778,1.01508,0.71721344,-1.076103,-0.20063745,1.3344169,1.4220367,0.2062741,1.0191567,1.3005897,-0.069379737,1.2519783,-1.6039535,-0.20213816,1.0925643,-1.6668121,-1.5761532,1.5876947,0.81719515,0.2445782,-1.4467534
6,1.2757613,-0.85602995,-0.13114993,-0.51137188,-0.3539943,1.77746,1.0850675,0.21583564,1.5502222,-0.05663009,-0.5469339,-1.5263229,-1.5951553,-0.35056954,-0.84642404,0.30235417,1.6255929,1.3954339,-1.3599812,0.64463627,0.82003586,-1.6491541,-1.0394571,-1.3799622,-0.83486555,-1.4069404,0.017707814,1.5459596,0.8557677,1.1003348,-1.2038662,-0.8158567,-0.34083505,1.0125787,1.4555657,-1.4449204,0.85744101,0.73256837,-1.1370284,-1.4059911,-0.62278741,1.1162292,-0.55731168,-0.51522243,-0.20300549,-0.61258141,-1.6887894,-0.28536265,0.48221452,1.5382927,-0.55354143
7,0.43359804,-1.6217459,-1.431324,-1.093039,-0.63821346,1.660727,-0.91612426,-0.81883926,0.83210492,-0.99504092,1.4217801,0.64289112,-1.4054208,-1.0629345,0.82550643,-0.14739248,-0.5544828,1.2249369,-1.6066353,1.5385074,-1.0385312,-1.0510886,-1.6627718,-1.4522087,-0.46464038,0.35099529,-0.83936779,-1.365263,0.40008043,0.29771958,-1.2935054,-1.059178,-0.37466749,-0.7313379,0.94333457,1.1238804,-0.36354042,-0.72528189,1.3308472,-1.2863318,-0.92588987,1.0416987,1.3398679,1.3973374,-0.15511797,1.6034627,0.31090788,-0.38304847,0.88864996,0.92776839,-0.63851699
8,0.9174092,0.12404779,0.16814126,-0.001474951,1.1613661,1.3595598,-0.89133147,-1.1723588,0.92410024,1.2169867,1.4526302,-1.5027177,-1.4008919,1.1892724,0.4514399,0.12731211,1.6368091,-1.0712632,0.30857954,1.1628881,-0.61351193,0.23852422,-1.1696388,-1.1918645,0.79022652,0.22492958,-1.386151,-1.5821017,0.055142856,-1.5410373,1.0978813,-1.7441217,0.034153861,-0.76594467,-1.5482852,0.090698474,1.0491762,1.5887293,-0.54410425,0.65566203,0.0067258521,0.83417139,1.0085771,-1.4325134,1.1884635,0.79151174,-1.6743645,-0.3452587,1.1352828,-0.66878927,0.54106778
9,-1.4021926,0.57764088,0.83825532,0.91405026,0.16229135,1.4243923,0.2557723,-0.81465528,0.46184751,-0.70051132,0.24727766,1.4293041,0.14885846,1.4400737,0.90607212,0.75396156,0.30982488,0.12640862,-0.4207002,0.98126194,1.1120067,0.87891553,0.038583086,-1.2753891,1.1100194,-0.68250871,-0.21653632,0.2095439,-0.53464683,0.71313825,-1.5159542,1.0391208,-0.22085193,1.3632123,-0.35388333,-0.55155276,-1.2212502,-1.5474505,-0.69259533,-1.4769711,1.3563012,1.4886167,-0.98779346,-0.32076654,0.15502162,0.43155007,-1.4147231,1.4213099,1.0833395,-1.2746893,-1.4730492
