,oz11_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num,oz6_num,oz7_num,oz8_num,oz9_num,oz10_num
0,0.87483886,-0.13133106,-0.74027055,1.4700366,-1.0064895,0.3826816,1.5107025,0.13514239,-0.98373264,-1.568228,-1.0978518
1,-0.51442402,-1.5685658,-1.4170308,-0.8666022,-0.44002791,-1.1576211,-0.46202397,-0.30508574,1.2924563,1.2446582,-1.1618709
2,-1.0965125,-1.2148755,-1.7315085,0.56664813,-1.4478238,-0.78725987,-1.2240786,-1.3363193,0.015689676,0.54358538,-0.47457194
3,-1.1761703,0.75869042,1.3638591,-0.84504692,0.44304663,-1.128438,0.79164443,0.55878234,-0.31740587,-1.3321044,0.45842996
4,1.1206855,-0.59913447,-0.7811293,0.079097849,1.1744169,-0.38267096,1.6192561,0.78171544,0.28545534,-0.63197832,1.2042036
5,0.91484131,-0.31466382,-1.0542784,1.1720175,0.31823651,-0.50422697,0.36618859,-0.82173057,-1.6681962,0.44067244,1.2962615
6,-1.2349934,0.9008811,1.1528289,-0.50342564,-0.63324805,1.350291,-1.6970889,-1.4779592,-0.31933825,0.78343765,-1.5339829
7,0.70032025,-0.41213689,-0.74462502,0.86433354,-0.59960238,0.99969352,-0.3178538,-1.4851362,-0.97952233,1.5637711,-0.78765997
8,-0.69522774,0.83931367,-0.021619097,1.6296322,-0.46160082,-1.2650265,-1.0126661,0.91496587,0.64347045,0.70099779,-0.015353484
9,0.97349017,0.11933426,-0.93832107,1.6776695,-0.26019068,-1.2952958,0.7625231,1.2625914,-0.83241317,0.96967096,1.5395451
10,0.67219166,-0.19252216,0.51951357,-1.5324991,1.2636044,1.550344,0.44120812,-1.3915657,0.10579184,-1.5712639,0.81465731
11,-1.4519427,0.05670648,0.83379355,-1.4370626,-1.2365376,-1.2108623,-0.83839581,-0.30221087,-1.0698417,1.4247752,1.1300246
12,-0.55348703,-1.0097048,-1.3202156,0.3436613,-1.4556996,0.12770977,-1.1247973,-1.1368332,1.3055021,0.90440935,0.76873787
13,0.04564906,-1.0120911,-1.6083946,0.73982874,0.32293066,0.69278424,-1.1403123,0.19626134,1.0338273,-0.94284865,-0.057201564
14,0.47411643,1.505467,1.5943912,0.30259072,-1.1767239,0.35838651,-0.43697324,-0.27009931,-0.72176923,-1.6785221,1.6856667
15,0.80274665,-0.66959348,-1.4833833,1.0776593,1.1414189,0.22520185,1.5134178,0.53190051,1.708528,-1.3905084,0.61683141
16,-0.32081753,-1.2090723,-1.3398926,-0.23737451,0.26051145,-0.68569093,0.18727716,0.80797131,1.5613379,1.5137357,1.5677908
17,-1.8368465,0.49630883,0.35159804,-0.17354311,-1.2877634,-0.69967219,-0.6609643,-0.64038051,-0.57763114,1.5377976,1.8332106
18,0.80562807,-0.49219256,-1.0171596,0.42778875,0.13386063,1.3260291,-0.85890909,0.083033741,0.84065885,-1.362641,-1.0620154
19,1.5051717,-1.0368062,-0.72910963,-1.3970704,1.2414112,0.57367764,-1.6736003,0.78443429,-0.84288575,0.42147342,0.41681587
20,0.22710026,0.62430838,0.091103046,1.3620555,1.6021293,-0.71804054,-1.1397174,-0.61351501,-1.5495344,-1.2257472,-1.0508927
