,oz26_num,oz1_num,oz2_num,oz3_num,oz4_num,oz5_num,oz6_num,oz7_num,oz8_num,oz9_num,oz10_num,oz11_num,oz12_num,oz13_num,oz14_num,oz15_num,oz16_num,oz17_num,oz18_num,oz19_num,oz20_num,oz21_num,oz22_num,oz23_num,oz24_num,oz25_num
0,-0.13861644,1.3693324,1.3480534,1.2455463,0.25594859,0.095248597,1.3445739,1.2676856,0.30135733,-0.93932963,0.27767432,-0.023593328,-1.1159276,-1.5067826,1.1259036,-1.2141691,0.13934709,0.46650333,0.7356935,1.1471369,-0.25286593,-1.7094471,1.4279592,1.8176725,1.6919763,-1.4883469
1,-2.1798748,0.69937913,1.356297,0.46462671,-0.51811235,-0.10032362,1.3276874,0.016988626,-0.111052,-0.23080283,1.4087241,-1.0909047,1.1479194,1.1557656,-0.72741354,0.89348954,0.12116754,-0.92859057,-0.69839448,0.12301068,-1.6430693,1.3736696,-0.97071344,-0.070211273,-1.361266,0.44379704
2,-0.53937123,0.1222152,0.390102,0.35506584,0.52807634,-0.46525845,0.099297256,1.588123,1.0886,-0.87281618,-1.4164012,1.0671905,1.5123233,-1.2752612,0.037510919,1.1223925,1.3444445,0.94861108,0.33368619,-1.3161992,1.2768922,0.065366296,1.6385739,1.1896799,-1.2736133,-0.28181739
3,0.17950147,0.56999033,-0.012568749,-0.15902818,1.5478921,-0.70230685,-1.3374011,-0.64013042,0.47084322,-1.3498613,-1.5418138,0.94746006,-1.5299985,0.65868216,0.43828235,-0.49593123,0.55364684,-1.6616194,1.507752,1.4696229,0.37770978,1.1480961,-1.2917787,0.68959769,0.78277019,1.558731
4,1.1579258,-0.84171814,-0.69802153,-0.65295079,0.021105297,1.7065817,0.77809668,-0.68842438,-1.6931325,-0.78710986,-1.3971065,1.2843565,0.2839145,0.2326309,-0.32388948,1.2010578,-0.33001122,0.35260644,0.91231273,0.73476783,-0.35151521,0.54030499,0.10792791,1.3349172,1.6579397,1.1544806
5,0.38266407,-0.25085257,0.25398446,0.089622763,0.46897841,-0.77796604,-1.0996285,0.64273869,0.98764101,0.59042085,0.57612962,-1.2354544,0.071514405,1.5978451,0.018674967,-1.2048502,0.0063510528,-0.50641873,-0.116074,0.12636361,-0.49158328,1.3717243,-1.0770535,1.0760887,-1.6694642,-0.9429887
6,0.44053498,-1.0161912,-0.29181997,-0.49821227,-0.27148024,-0.72006413,-1.0701688,-0.76122403,-1.65647,1.373059,-0.73948504,0.79155461,1.3100316,-0.28627832,-1.2732526,-1.412168,-0.53661233,0.076050496,1.3931514,-0.7440603,0.22445592,0.9688516,-1.0125518,1.1269878,-1.0113799,1.0600271
7,-1.4210929,0.51168832,0.20888498,0.3206519,-0.68383693,-0.97603717,1.1143621,-1.3379845,1.6478904,1.1632038,1.5116725,0.90734765,1.3284186,1.5823809,-0.53811572,-0.21575077,0.59154157,0.71744164,-0.34520105,-0.509052,1.6205837,1.5368655,-1.3327795,-1.2910878,1.5127487,-1.0642267
8,0.34674161,-0.5604427,-0.77915512,-0.71321381,-0.46582191,-1.4906497,0.93477086,0.60635858,1.1073939,0.92546575,-0.4922138,-1.0042202,0.32184898,1.3611795,0.4368884,0.59917661,-1.6101967,0.4692446,-0.78732135,1.4983782,-0.56708455,1.7345024,-0.93592225,0.11984178,0.47996652,-0.61125053
9,-0.38540024,0.62463068,0.18873567,-0.82307578,-0.31904232,1.5819251,-0.69821794,0.99578146,-0.38073571,1.0468678,-1.212602,-0.61018598,-0.65305581,0.12831201,-0.60286388,0.56329934,0.59787519,1.0536848,0.34993921,-0.80582075,0.52901538,-0.013988761,-0.96978823,0.3945561,-0.084395156,0.17796614
10,0.5761332,-0.58028056,-0.81936056,-0.044518229,-0.39675459,0.44889588,0.78547776,0.48858902,-0.5928962,0.39882065,-0.42653755,-1.2480061,0.79657242,0.21888348,1.262618,-0.4972679,0.42090895,-1.727766,0.033565471,0.73907798,-0.65002592,-0.43310729,1.6784941,1.7170766,1.6497062,1.4368913
11,-1.1232207,0.47298578,0.34424545,-0.078508635,-0.39191124,-0.42175102,1.263614,-0.20199451,1.2632652,-0.78358558,0.95342696,-0.77504227,0.26459137,0.78217804,0.28656751,-0.03332813,1.5694999,-0.22342339,-1.4799603,0.12321631,0.51234637,0.15026088,-0.057334011,-1.448828,-1.6616864,1.5439998
12,0.88826442,-1.1278314,-0.72993116,-0.48523036,0.079752023,1.2954104,1.133307,0.31435044,0.24059255,-1.5040868,-0.054525101,0.25847467,1.5471918,1.3323477,0.16971435,-0.65819931,0.59131528,-1.4737578,-1.6908535,1.6289985,-1.5307056,0.72977425,1.0911233,0.71642435,0.50349715,0.52269975
13,0.91532312,1.5831538,1.6935159,2.4048687,0.88639357,-1.0968043,0.88450977,-1.7713622,0.0022193643,-0.85617624,-0.26010097,-0.039449177,-0.93884788,-1.1000771,-1.0765868,0.67105934,1.3189762,-1.3859216,0.91246864,-1.4669989,1.0852607,-0.38437309,-0.89433561,-0.93681688,-1.1758185,-0.053529179
14,0.66566068,-0.77530986,-1.1519907,-1.058044,0.35003869,0.28643841,0.81570345,-0.71394479,1.2960571,0.54901222,-0.2977353,-1.4682141,1.3240335,1.1749976,0.87446039,0.70322726,-1.681538,-1.6316244,-0.84980156,0.5576895,-1.3372785,-1.7554187,-0.29558752,1.6051093,0.694748,-0.53287195
15,0.32402506,-1.5328492,-1.4492533,-0.90874371,0.55360033,-0.01214065,-0.12508067,1.4181791,1.3813078,-0.1037163,-0.92279383,0.66236581,0.0021487731,-1.0645799,-0.53341903,0.028866475,-1.4150175,1.5275828,0.5788897,1.2746511,-1.7511984,1.3019139,0.17902461,0.1277138,0.058114503,1.5274582
16,-1.2305489,0.89870123,0.19967446,-0.032888757,-0.066955529,0.95690756,0.48432465,-0.70750706,-0.084877824,1.5699019,-0.61882549,0.10207629,0.3969474,1.0358158,-0.61445436,1.3890689,0.78411486,0.57354529,1.0870227,-1.7359198,1.6911763,1.2704638,0.81997106,0.51828607,-0.72148255,-1.6854862
17,-2.2220239,0.67029643,1.3219258,-0.06289029,-0.37335614,-1.645101,-0.55607422,1.0385775,-0.83124058,-0.45382615,-0.71000505,0.73841324,-1.6577156,0.7360856,-0.24502223,0.35724513,-0.021511238,-1.0271921,0.010617062,-0.12980295,0.66399997,0.065564871,0.012576412,-0.19149446,-1.3894197,-0.51731634
18,0.3325959,1.1874957,1.5587487,1.3215962,0.21961552,1.2121422,-0.80374309,0.30009252,-1.5880205,-0.26611229,1.0370425,1.6826895,-0.16250818,0.24920947,-0.68022527,-0.57353776,-1.6826227,1.4747297,1.3698305,0.39015957,-0.32278153,0.064252074,1.5315087,0.83339225,1.5769914,1.1568704
19,-0.56714963,1.3634445,0.93463004,-0.16590791,0.15930267,1.2994637,-0.37099042,0.65241312,-1.5345595,-1.1379626,-0.65668487,0.011851452,0.66464666,1.5146648,0.34429436,-1.3666658,-0.52006112,-1.6102348,0.16974486,0.40134596,-1.4262213,-1.7345289,-0.22057104,-0.059481131,0.24137491,1.2109134
20,-0.30976062,-2.2656218,-1.650844,-0.36987257,1.7447741,-1.5729235,1.1013765,0.62216229,0.10582401,-0.61281451,0.047495351,0.95094183,-0.55289236,-0.99367152,0.35919689,-0.79676755,0.81414486,-1.603898,-1.0870937,0.82255707,-0.8584884,0.86008531,-0.25294685,1.4643915,0.55068827,0.78488214
21,0.54188366,-0.46370535,-1.0382386,-1.374466,-1.5649996,0.16847017,-1.2283069,0.35544767,0.3934683,1.1049822,0.23646474,-1.41644,-1.7787218,0.065098335,-0.023251988,-0.32294443,0.9000968,-0.10635517,1.3034523,0.51099291,0.89526139,1.3865243,0.24800861,-0.77335792,-0.28644977,-1.5137766
22,1.1966678,1.7984818,1.6957055,-1.2826473,-1.6933096,1.4162743,0.11981221,1.0942504,-0.72376773,1.4390322,1.4267121,-0.36105554,1.5889876,-0.55655431,0.89393348,1.1194914,0.30120152,-0.45950855,0.32333326,-1.7732808,-0.3972493,1.4199706,0.61877723,-0.68841148,0.20894765,-1.3256477
23,1.8555779,1.6366286,1.6265374,3.266526,1.3891424,-0.7605558,-0.40565092,0.037900213,1.3613846,0.88566092,-1.1564471,0.6182342,-0.5784999,-0.57140517,-0.6961713,-0.24722727,-0.81646129,0.13582241,-0.41369941,0.20724836,-1.5566713,-1.7479319,-1.287342,1.6045103,1.1257052,0.59447064
24,0.087585044,-1.3834726,-1.4683202,-1.5767046,-1.1230585,0.77641884,1.0790697,1.066977,0.15494072,1.3610259,-1.3047781,1.0570876,-1.6620461,1.6850958,0.98643868,0.9512936,-0.49506368,0.92696928,-0.25961033,0.94756704,0.94679227,-1.4789345,0.48317575,-1.2212201,1.4781036,-0.75908041
25,-1.9031616,0.2298984,0.79892868,0.40578163,-0.62136214,-1.5794372,-1.3414263,-1.4736265,0.055295942,-1.3421803,-0.64312969,-0.72087915,-1.0676779,1.1820709,-1.5424729,-0.18406847,1.2879728,0.59105242,0.4995988,-0.95615854,-1.1991409,1.1910708,-0.90765518,1.4708696,1.0469357,1.2008981
26,0.040132616,0.19425149,-0.21311146,-1.0422001,-1.6728853,-1.32703,0.7059169,1.359638,-1.5378347,1.5623491,0.61507052,-0.19368227,-0.33564499,1.1714514,0.11907579,0.88019875,1.0070751,-1.0897156,-0.82021853,1.314783,0.1760601,0.53995387,0.18891242,-1.2329945,-0.66798463,-1.6309473
27,1.1425259,0.00028767868,-0.20976058,0.75731192,1.8237837,0.097626073,0.06576337,0.76365444,1.0382214,-1.7266025,0.73029122,-0.4694851,0.1446062,-1.3477873,0.88992092,1.1770359,0.26501404,0.0099729679,0.31037881,-0.33783723,0.51075505,0.94844637,-1.5861418,1.4288973,-1.5795733,0.41313301
28,-0.75757101,-1.7924031,-1.3470372,-0.67421697,-0.8312953,-1.0722636,-1.5338036,-0.33898169,1.2246712,-0.34730331,0.65486496,0.77069825,1.2682426,-1.3372039,1.5516812,0.17270628,1.4766647,0.27200584,-1.1255596,-1.0915988,1.1432853,0.56318645,0.69893316,-1.078574,-0.9641496,-0.43765531
29,1.0743968,-0.83637713,-1.0295848,-0.57685949,1.1097938,0.30668654,1.3958474,1.1629003,1.3926956,-1.0008725,-1.1829044,-1.0142564,-1.5152471,-0.011574988,0.47722292,1.1525978,-1.759281,0.89139301,0.27068333,-0.9228767,1.6869793,1.6570507,0.12083832,0.73958173,1.3172748,0.32056088
30,0.24948335,-0.50695142,-0.83960857,-0.90716759,-1.3528478,-0.4678764,-1.4721582,0.35781159,-1.3387085,-1.3792235,1.3905882,0.14584974,-1.0777732,-0.062341744,0.61883569,0.61429871,-0.13868453,0.60796996,-1.0064542,1.1026531,0.41922777,-1.2301366,0.63634313,1.5715722,1.0030909,1.0555196
31,-0.77674226,0.70313451,0.32148642,1.2878663,0.94178032,1.5445698,1.2037065,-0.86696608,-1.5544453,0.95510507,-1.2611287,0.8036281,0.14878126,-0.90469532,0.64476516,-1.0492651,-1.6867395,-1.1849625,0.84157532,0.25569134,0.55195644,-0.088069599,0.55315798,0.93064194,-1.5225963,-1.390672
32,0.84039122,-0.72080031,-1.0686105,-0.48600647,0.90621798,0.88878717,1.5067916,1.6287903,0.86581455,1.4705207,-1.2179181,1.1047948,-0.65148059,-1.1178364,-1.0269264,-1.4287011,-1.1527808,1.0585204,1.1953402,-0.98387608,-1.5075953,-1.6199829,-1.4145788,0.94559667,1.6318961,-0.042434968
33,-2.2282135,0.85892791,0.93961845,1.0006912,0.39107004,-0.19645161,1.0700116,-0.42941969,-0.0018989505,-0.59303431,-1.4193986,1.67746,-1.4524345,1.171145,-0.98841245,-1.3388406,-0.71771571,0.79530341,1.5371397,-0.52155728,-1.0302085,0.45988715,-0.23112689,1.6996756,-1.5918536,-0.17993261
34,-0.47962964,0.5131953,1.4289323,2.9004245,1.5905157,1.4282447,-0.98527276,0.94222272,1.312434,-1.7491682,-1.6445631,1.2633914,-0.27621324,0.0080697937,-0.8466478,0.76349522,-1.5716216,-0.022803635,0.68743109,1.5531008,1.6787252,0.24860387,-0.25175035,-0.86322374,0.80321199,0.33545701
35,0.94383683,-0.58325291,-0.45754105,-0.78652629,-0.774164,-0.38039879,0.77701358,0.87558176,-0.96562749,0.049505507,0.092803002,0.33852803,1.4620714,0.044820434,0.81741268,-0.66779484,-0.073103416,0.38126327,0.59840854,-1.6026752,0.50324713,-0.91242147,0.38537603,-0.68789215,0.70839521,-0.9885958
36,0.52035321,-1.0396142,-0.82543895,-0.50814404,0.65951756,-1.1258867,-0.60605557,1.5769562,0.62944016,-0.35778554,0.65841571,0.070545344,0.98493997,0.92907499,0.68450216,1.3454446,0.21249633,1.4620401,0.09029398,-0.98893997,1.3882125,-0.54467991,0.11423257,0.074225011,-1.4342351,-0.037857387
37,1.0129728,0.040608771,-0.53442109,1.1297121,1.5859572,-1.3836802,-0.15186642,-0.22897394,-0.83279173,-0.43035837,-1.6227274,-0.090586761,0.47389558,-1.6277797,-0.97224608,1.5607287,-0.33949013,0.52929825,-1.741096,-1.257414,0.25513282,-0.55506247,-1.0468362,0.80410621,-0.99941588,-0.66419576
38,1.1131914,-0.098510009,-0.53953801,0.21519315,0.18221068,1.2583426,0.069053194,1.0602608,-0.84614279,-1.0770459,1.2775529,1.593961,1.1113834,1.5838758,1.624117,-1.0587738,0.050425608,0.9321081,-0.3873567,-0.26151525,-1.4696626,-0.15569776,-0.057379831,-1.445985,-0.20011643,-0.049768807
39,0.29428763,-0.95477403,-1.0459695,-0.48844993,0.26485975,-1.2831305,-1.5409795,-0.55193891,0.93748038,1.3120848,0.59026731,1.3032527,-1.043003,-0.32706818,-1.269387,-0.147,0.51844777,1.1181337,1.4418368,-0.52838486,0.68849662,-1.1182168,-0.14099841,-1.308346,-1.2361844,-0.612227
40,1.3258851,-0.059645543,-0.73263775,-1.3022346,-0.59453766,0.33356457,-1.0210874,-0.26059651,-1.0514885,-1.8133394,-1.0769991,-0.9525816,-0.31860902,1.0039291,0.99354659,-1.5776339,1.1081031,1.2150075,-0.47391212,-1.2276329,0.80203081,-0.55257011,1.5525838,-1.4612491,-1.4336476,0.43760292
41,0.02625783,-1.8356317,-1.604071,-0.7696166,0.42022349,0.25847494,-0.91173312,-0.36888531,-1.3888297,-0.74283759,0.12090095,-1.423107,-1.2574107,-0.15174872,0.6589213,0.97970288,1.5199688,1.3491364,-0.95457682,0.89402598,0.80930843,-0.047157096,-1.5277568,-0.53580587,-1.203195,1.0955815
42,0.012894903,-1.2151164,-1.156137,-0.85653237,-0.40757691,-1.3218093,0.30630749,-1.4544756,-0.047184108,0.28697742,-0.79850947,-0.93811753,-0.74605942,-1.5086659,1.6015624,-1.5195787,-0.19857329,0.78870303,-0.11701697,1.2409996,0.85284288,-1.2027379,0.5137621,-0.79650968,-1.0720368,0.34492601
43,-1.0028384,-0.25315821,0.62081142,0.27571647,-1.0751747,-1.2205357,1.084953,1.0446718,0.55577685,0.11895895,1.3038241,-1.4678429,-0.85347697,-1.0019721,-0.73574936,-0.73469278,-0.10289378,-0.82766174,-1.5409495,0.50801405,0.24644962,0.19486182,1.348735,-0.78240567,1.3318756,-1.4655527
44,0.70556628,-0.5129411,-0.75535515,-0.65477288,-0.63858527,0.55051059,-0.74864418,1.6564811,-0.78143203,-0.25346051,1.5633286,0.31964481,-0.39499217,1.2221954,0.70009608,0.14344756,-0.87253541,-0.50159867,-1.3208066,1.3551738,0.87028978,-0.26943923,0.32004164,-0.17976166,-0.020761846,-1.6487797
45,1.2858781,-0.22995282,-0.39041296,-0.58393945,0.3655105,0.48900936,1.5973738,-0.22397598,-0.0603555,0.70659404,-0.16722251,-1.571475,0.87124444,0.90554466,0.35238162,1.2384572,-0.41949309,-1.134512,0.22509219,0.58437919,1.5781259,-1.6052364,-0.44658297,0.73876076,-0.98152663,1.4585771
46,-1.3780056,0.61782583,0.97168468,2.3068726,1.2104063,1.370661,0.80493226,0.48643192,0.3756022,0.82480091,0.35310113,-1.1498127,-0.19891541,1.6943437,-0.76903919,-0.071701921,1.340685,1.0179822,0.01627676,-1.5388318,-0.70507063,0.2766966,-1.6879285,0.19995241,0.49403427,-1.5938666
47,0.41616002,-1.0871026,-0.56455083,-0.020975945,0.39296717,-0.91156123,0.27929455,-1.3963238,-0.63533143,-0.85282144,1.5815579,1.0140733,-0.44910294,-0.011341253,-1.630878,-1.6918607,-0.030655393,1.3748635,0.27463962,-1.2707951,-0.52493334,1.5544262,1.4920809,0.38366143,-0.75344906,0.17400707
48,0.45985773,-1.1523095,-1.4812543,-0.46664332,1.6962678,-0.091671754,-0.94001966,1.1507585,0.55567069,-0.77488939,-0.24609062,-0.91178637,1.5649336,-1.5979056,-1.0019355,0.6088169,0.18475859,0.40229678,-0.62843052,-0.15832062,1.0169321,0.67548077,-0.98829925,-0.66871424,0.28148636,-0.066243599
49,-0.40256299,0.24478129,0.50966809,1.3780918,1.5926347,-0.61308774,0.70614511,0.2900678,1.088314,1.0066706,-0.23904464,0.060498091,0.79038321,1.1387676,0.37749931,-0.9510491,-0.3388184,-1.1077161,-0.97756185,-1.5999509,-0.59269746,0.47879973,1.744052,-0.24091068,-0.73691761,-1.1239283
50,1.1718478,1.7468759,1.5063788,-1.3873266,-1.4226373,-0.75367081,-0.5824341,0.45203962,-0.26918872,0.14336103,0.90087145,0.8539856,-0.25681561,0.89958652,1.5066329,0.30479924,-0.058079779,1.4984581,0.96631592,1.3816073,-1.7543064,-1.0640718,-1.320834,-0.30940924,1.1858251,0.65453948
51,0.30603393,-1.7047731,-1.3127771,-0.5777597,1.7551491,-0.42021744,-0.36861593,0.31980584,-1.5105766,1.090453,0.72642382,0.31691995,-1.368453,1.1616318,-1.0439581,-0.76650893,-0.28446858,-0.2363577,-0.81682879,1.5115236,1.6065089,-1.5277976,-0.28777601,0.81086058,0.73560379,0.8099915
52,0.19108591,-0.12605555,0.43822974,0.65239356,0.29838455,0.66366989,-0.91872802,-0.31593529,-0.14132976,1.6159595,0.68797665,0.10697837,-0.98249604,-0.93116343,0.14826235,0.30255066,0.15104528,1.0724748,-0.5724309,-1.7382063,0.72533311,-0.051889233,-0.16102958,1.4822112,-1.1444387,0.45317971
53,0.21287787,1.2741968,1.3726592,1.4050782,0.70384115,0.59839478,-0.32928645,-0.49633724,-1.6217565,1.6971202,-0.65109038,1.1581572,1.3825043,0.063295829,0.54219169,-1.760876,-0.10074627,-0.40920517,1.618812,0.55281722,1.3960277,-1.1663458,-0.22503887,-0.25925926,1.6787292,0.39399381
