,velocity_num,eastwest_num,northsouth_num,angle_num,radialposition_num
0,1769,8.462788581848145,-38.17317199707031,102.5,39.0999980933372
1,1749,7.964977741241455,-35.92769241333008,102.5,36.79999935550716
2,1749,7.467166900634766,-33.682212829589844,102.5,34.50000061767713
3,1758,6.969355583190918,-31.436731338500977,102.5,32.19999991450378
4,1750,6.47154426574707,-29.19124984741211,102.5,29.89999921133045
5,1745,5.973733425140381,-26.945770263671875,102.5,27.60000047350041
6,1750,5.475922107696533,-24.700288772583008,102.5,25.29999977032707
7,1753,4.978111267089844,-22.45480728149414,102.5,22.99999917036018
8,1734,4.480299949645996,-20.209327697753906,102.5,20.7000003293237
9,1710,3.9824888706207275,-17.96384620666504,102.5,18.39999967775358
10,1711,3.46303391456604,-15.620736122131348,102.5,16.00000002783418
11,1709,2.9652225971221924,-13.375255584716797,102.5,13.70000025572927
12,1674,2.467411518096924,-11.12977409362793,102.5,11.39999960415915
13,1665,1.9696005582809448,-8.884294509887695,102.5,9.100000840527503
14,1680,1.4717893600463867,-6.638813018798828,102.5,6.800000163155775
15,1648,0.9739782810211182,-4.393332004547119,102.5,4.499999977119873
16,1626,0.4761671721935272,-2.1478512287139893,102.5,2.200000017400676
17,1581,-0.02164396084845066,0.0976295992732048,102.5,-0.09999999847727907
18,1602,-0.519455075263977,2.3431105613708496,102.5,-2.40000014125523
19,1558,-1.0172661542892456,4.5885910987854,102.5,-4.699999861756917
20,1538,-1.5150773525238037,6.834072113037109,102.5,-7.000000073594431
21,1506,-2.0128884315490723,9.07955265045166,102.5,-9.29999979409612
22,1521,-2.510699510574341,11.325034141540527,102.5,-11.60000044566623
23,1498,-3.0085105895996094,13.570513725280762,102.5,-13.89999923509949
24,1501,-3.527965545654297,15.913623809814453,102.5,-16.2999988850189
25,1491,-4.0257768630981445,18.15910530090332,102.5,-18.59999958819224
26,1481,-4.523587703704834,20.404586791992188,102.5,-20.90000018815913
27,1468,-5.021399021148682,22.650068283081055,102.5,-23.20000089133247
28,1455,-5.519210338592529,24.89554786682129,102.5,-25.49999973236896
29,1454,-6.017021179199219,27.141027450561523,102.5,-27.79999847019899
30,1456,-6.514832496643066,29.386510848999023,102.5,-30.10000103550918
31,1459,-7.012643814086914,31.63199234008789,102.5,-32.40000173868253
32,1451,-7.5104546546936035,33.877471923828125,102.5,-34.70000047651256
33,1465,-8.008265495300293,36.12295150756836,102.5,-36.99999921434259
34,1451,-8.50607681274414,38.368431091308594,102.5,-39.29999805537908
35,1486,-9.501699447631836,42.859397888183594,102.5,-43.90000318599947
36,1433,-11.016777038574219,49.6934700012207,102.5,-50.90000331119712
37,1631,27.82443618774414,6.168529033660889,12.5,28.49999999306953
38,1618,21.087993621826172,4.675095558166504,12.5,21.59999984889281
39,1607,18.842512130737305,4.177284240722656,12.5,19.29999914571947
40,1608,16.59703254699707,3.679473400115967,12.5,17.00000040788944
41,1601,14.351551055908203,3.1816623210906982,12.5,14.69999975631932
42,1603,12.106071472167969,2.6838512420654297,12.5,12.40000003581763
43,1612,9.860589981079102,2.186040163040161,12.5,10.10000031531595
44,1607,7.615108966827393,1.6882290840148926,12.5,7.800000129280045
45,1618,5.271998405456543,1.168773889541626,12.5,5.399999962223203
46,1649,3.026517629623413,0.6709628105163574,12.5,3.100000008954408
47,1595,0.7810367941856384,0.17315168678760529,12.5,0.7999999878182326
48,1580,-1.4644440412521362,-0.32465940713882446,12.5,-1.50000002686754
49,1574,-3.7099246978759766,-0.8224705457687378,12.5,-3.799999876653588
50,1574,-5.9554057121276855,-1.3202816247940063,12.5,-6.100000062689489
51,1559,-8.200885772705078,-1.818092703819275,12.5,-8.399999317656963
52,1578,-10.446367263793945,-2.315903902053833,12.5,-10.69999999502869
53,1591,-12.691847801208496,-2.8137149810791016,12.5,-12.99999971553038
54,1579,-14.937329292297363,-3.31152606010437,12.5,-15.30000036710049
55,1588,-17.182809829711914,-3.8093373775482178,12.5,-17.60000013920541
56,1581,-19.42828941345215,-4.307148456573486,12.5,-19.89999892863867
57,1569,-21.67377281188965,-4.804959774017334,12.5,-22.20000149394886
58,1572,-23.919252395629883,-5.302770614624023,12.5,-24.5000002317789
59,1584,-26.262361526489258,-5.822225570678711,12.5,-26.89999895062987
60,1565,-28.507844924926758,-6.320036888122559,12.5,-29.20000151594007
61,1718,23.86994171142578,-25.597379684448242,133.0,34.9999994859524
62,1711,22.301347732543945,-23.915266036987305,133.0,32.7000009221364
63,1710,20.732749938964844,-22.233152389526367,133.0,30.39999975670311
64,1715,19.164154052734375,-20.55103874206543,133.0,28.09999989207846
65,1713,17.595556259155273,-18.868925094604492,133.0,25.79999872664519
66,1717,16.026962280273438,-17.186811447143555,133.0,23.5000001628292
67,1715,14.390165328979492,-15.431563377380371,133.0,21.1000001532102
68,1712,12.82156753540039,-13.749448776245117,133.0,18.799998940708
69,1710,11.252972602844238,-12.067336082458496,133.0,16.4999997735566
70,1692,9.68437671661377,-10.385222434997559,133.0,14.19999990893196
71,1669,8.115779876708984,-8.703108787536621,133.0,11.899999393903
72,1679,6.547184467315674,-7.020995616912842,133.0,9.600000203217132
73,1691,4.978588104248047,-5.338881969451904,133.0,7.30000001339033
74,1647,3.40999174118042,-3.656768560409546,133.0,4.999999997931837
75,1630,1.841395616531372,-1.974655032157898,133.0,2.70000005789027
76,1616,0.2727993428707123,-0.2925414741039276,133.0,0.3999999944269892
77,1576,-1.2957968711853027,1.389572024345398,133.0,-1.899999984793944
78,1561,-2.8643929958343506,3.071685314178467,133.0,-4.199999750467201
79,1558,-4.432989120483398,4.753798961639404,133.0,-6.499999777692923
80,1538,-6.001585483551025,6.435912609100342,133.0,-8.799999967519726
81,1525,-7.638381481170654,8.191161155700684,133.0,-11.199999675471
82,1509,-9.206977844238281,9.873274803161621,133.0,-13.49999986529781
83,1501,-10.775574684143066,11.555388450622559,133.0,-15.80000038032677
84,1494,-12.344170570373535,13.237502098083496,133.0,-18.10000024495141
85,1489,-13.912766456604004,14.919614791870117,133.0,-20.39999941210281
86,1493,-15.481363296508789,16.601730346679688,133.0,-22.70000132207826
87,1487,-17.049959182739258,18.283842086791992,133.0,-24.99999979175642
88,1495,-18.618555068969727,19.96595573425293,133.0,-27.29999965638106
89,1511,-20.187150955200195,21.648069381713867,133.0,-29.5999995210057
90,1505,-21.755746841430664,23.330183029174805,133.0,-31.89999938563035
91,1508,-23.324344635009766,25.012296676635742,133.0,-34.20000055106363
92,1507,-24.892940521240234,26.69441032409668,133.0,-36.50000041568827
93,1513,-26.461536407470703,28.376523971557617,133.0,-38.80000028031291
94,1493,-28.030132293701172,30.058635711669922,133.0,-41.09999874999107
95,1495,-29.666929244995117,31.813886642456055,133.0,-43.50000085202977
96,1736,18.42011260986328,-47.98603439331055,111.0,51.40000044120649
97,1744,17.59586524963379,-45.83879852294922,111.0,49.09999922516091
98,1765,16.77161979675293,-43.69156265258789,111.0,46.79999869264793
99,1766,15.947373390197754,-41.54433059692383,111.0,44.50000137969536
100,1764,14.263044357299805,-37.15650177001953,111.0,39.80000073019806
101,1715,13.438797950744629,-35.0092658996582,111.0,37.49999985591879
102,1751,12.614551544189453,-32.862030029296875,111.0,35.19999932340583
103,1761,11.790306091308594,-30.714797973632812,111.0,32.90000201045324
104,1763,10.966059684753418,-28.567562103271484,111.0,30.60000113617395
105,1758,10.141812324523926,-26.420326232910156,111.0,28.29999992012837
106,1743,9.317566871643066,-24.273090362548828,111.0,25.9999993876154
107,1738,8.49332046508789,-22.125856399536133,111.0,23.70000029399947
108,1732,7.669074058532715,-19.978620529174805,111.0,21.39999941972019
109,1734,6.844828128814697,-17.83138656616211,111.0,19.10000049698742
110,1723,6.020581245422363,-15.684150695800781,111.0,16.79999945182498
111,1706,5.196335315704346,-13.53691577911377,111.0,14.49999963876053
112,1665,4.37208890914917,-11.389680862426758,111.0,12.19999965481293
113,1677,3.547842502593994,-9.242445945739746,111.0,9.899999670865322
114,1679,2.6877596378326416,-7.001852989196777,111.0,7.499999810205738
115,1601,1.8635132312774658,-4.854618072509766,111.0,5.199999826258133
116,1629,1.0392670631408691,-2.707383394241333,111.0,2.900000150335025
117,1621,0.2150207757949829,-0.560148298740387,111.0,0.6000000421710203
118,1574,-0.6092255115509033,1.587086796760559,111.0,-1.700000065992985
119,1559,-1.4334717988967896,3.7343215942382812,111.0,-3.999999895928341
120,1540,-2.257718086242676,5.881556987762451,111.0,-6.300000282320995
121,1525,-3.0819644927978516,8.028792381286621,111.0,-8.600000711434436
122,1517,-3.906210422515869,10.176026344299316,111.0,-10.89999963416721
123,1506,-4.730456829071045,12.323261260986328,111.0,-13.19999961811481
124,1481,-5.554703235626221,14.47049617767334,111.0,-15.49999960206242
125,1465,-6.378949165344238,16.61773109436035,111.0,-17.79999941512687
