    ,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,6.0,556.0,1.791759469228055,6.320768294250582,0.6931471805599453,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,2.0,-1.6436789318431015,0.2557917990127505,-0.008397263013650924,0.026881279233312117,2.8333333333333335,0.6871842709362768,17.0,6.0,6.0,0.0,6.0,0.0,0.0,0.01079136690647482,0.0,0.0,0.868915343915344,0.7458333333333333,1.0,0.6505291005291006,0.6490079365079364,0.7458333333333333,1.0,-1.3556857204313222,0.014448561594487925,0.6931471805599453,0.0,92.66666666666667,0.01079136690647482,0.6268633741655325,0.33765705612783103,0.0,"[17.601256732030848, 0.7096771262013601, -1, 3.2070314025573404e-05, 0.710125795669108, 4]"
1,12.0,235.0,2.4849066497880004,5.459585514144159,0.671248513962747,0.6042553191489362,0.5,0.39574468085106385,0.10425531914893615,1.5268817204301075,0.6549295774647887,0.4232275644480048,-0.42322756444800474,2.0,0.6812840093925168,0.7811224370740867,0.9809599860676682,0.3228818714537538,208.75,8.917445448856602,2505.0,0.0,0.0,12.0,12.0,0.0,0.0,0.05106382978723404,0.0,0.0,0.8591666666666666,0.8761956521739129,0.8463043478260868,0.834123188405797,0.8718478260869565,0.7490724637681159,0.3333333333333333,0.4965874610645278,0.9774349384772807,0.671248513962747,0.0,19.583333333333332,0.05106382978723404,2110.24119485361,766.2181707290429,0.6666666666666666,"[17.601256732030848, 0.7096771262013601, -1, 3.2070314025573404e-05, 0.710125795669108, 4]"
2,5.0,250.0,1.6094379124341003,5.521460917862246,0.6849326630370529,0.564,0.5,0.436,0.06399999999999997,1.2935779816513757,0.7730496453900711,0.25741200814902426,-0.25741200814902426,2.0,-0.24984737032906973,1.0431203214653897,0.41728932882042036,0.5254652535168596,250.0,0.0,1250.0,0.0,0.0,5.0,5.0,0.0,0.0,0.02,0.0,0.0,0.8196153846153844,0.7435897435897436,0.8234358974358974,0.6754230769230769,0.7522435897435897,0.631576923076923,0.6,-0.30884021328941014,0.6048839968317191,0.6849326630370529,0.0,50.0,0.02,1.0000000402442333,7.1426708368817004e-09,0.8,"[17394.546214855258, 0.017060713490297207, -1, 0.00016102053085201003, 0.4734310199128484, 4]"
3,5.0,1000.0,1.6094379124341003,6.907755278982137,0.6851880420827186,0.563,0.5,0.437,0.06299999999999997,1.2883295194508007,0.7761989342806396,0.25334643304410004,-0.25334643304410004,2.0,-0.3993674837778407,0.886638992610927,0.3793350716710349,0.5128776210660096,1000.0,0.0,5000.0,0.0,0.0,5.0,5.0,0.0,0.0,0.005,0.0,0.0,0.879941894189419,0.708082608260826,0.8749022902290229,0.6568987898789879,0.656979597959796,0.607906290629063,0.6,-0.35691589415342406,0.5572469524122896,0.6851880420827186,0.0,200.0,0.005,1.0000000600451198,8.353676793974004e-09,0.8,"[17394.546214855258, 0.017060713490297207, -1, 0.00016102053085201003, 0.4734310199128484, 4]"
4,7.0,500.0,1.9459101490553132,6.214608098422191,0.6931391805386118,0.502,0.5,0.498,0.0020000000000000018,1.0080321285140563,0.99203187250996,0.00800004266707637,-0.008000042667076376,2.0,0.4581793204363643,1.8408061541140586,-0.11791188076872593,0.5885929083385225,229.71428571428572,166.20960457525078,1608.0,0.0,0.0,7.0,7.0,0.0,0.0,0.014,0.0,0.0,0.5598751500600241,0.5358423369347738,0.5719175670268107,0.5737655062024811,0.5657671068427371,0.4939975990396158,0.14285714285714285,-1.2051246123595682,0.4014511513978794,0.6931391805386119,1.1102230246251565e-16,71.42857142857143,0.014,1082.7039753925044,2613.3924880613117,0.5714285714285714,"[2.91653778378334, 5.2818808305429865, -1, 4.554998850217131e-05, -0.5222895839056385, 4]"
5,13.0,303.0,2.5649493574615367,5.713732805509369,3.5144348774202245,0.0627062706270627,0.024390243902439025,0.0033003300330033004,0.014989529870729261,0.06690140845070425,14.947368421052627,-2.704535258994765,2.704535258994765,41.0,0.08389084500991642,1.7036164828540472,0.5104364780244318,0.8256452845480051,27.846153846153847,44.29593861196298,362.0,6.0,0.8571428571428571,1.1666666666666667,13.0,0.0,0.0,0.0429042904290429,0.0,0.0,0.03786336756924992,0.08610161080749315,0.04758305964188317,0.054828994534876885,0.01718722454016572,0.06508972508972509,0.23076923076923078,4.306794277707593,1.1198402900262112,3.5144348774202236,8.881784197001252e-16,23.307692307692307,0.0429042904290429,271.1030019048772,712.5937647469888,0.23076923076923078,"[2.91653778378334, 5.2818808305429865, -1, 4.554998850217131e-05, 0.06617177860784706, 4]"
6,5.0,38.0,1.6094379124341003,3.6375861597263857,0.5763341277567499,0.7368421052631579,0.5,0.2631578947368421,0.23684210526315788,2.7999999999999994,0.3571428571428572,1.0296194171811581,-1.0296194171811581,2.0,3.747981409494308,4.307698439967946,1.212068744826189,1.465603819167497,28.2,13.422369388450015,141.0,1.0,0.25,4.0,5.0,0.0,0.0,0.13157894736842105,0.0,0.0,0.6916666666666667,0.8083333333333333,0.675,0.7416666666666667,0.7083333333333334,0.7333333333333334,0.2,0.6484656292860995,1.1794874832870168,0.5763341277567499,0.0,7.6,0.13157894736842105,89138950220021.78,178277900439750.8,0.0,"[17394.546214855258, 1.095292537439119, -1, 0.00047432572055695964, 0.25130789892476657, 5]"
7,11.0,105.0,2.3978952727983707,4.653960350157523,1.0972362406730727,0.44761904761904764,0.25,0.02857142857142857,0.1742330131092924,0.8103448275862069,1.2340425531914894,-0.2102954088363608,0.21029540883636075,4.0,0.15138288265157024,1.517964207740985,-0.1572152580582375,0.7886409665516261,8.636363636363637,14.686250386440477,95.0,0.0,0.0,11.0,11.0,0.0,0.0,0.10476190476190476,0.0,0.0,0.9326612276612277,0.8454079254079255,0.962863247863248,0.8509634809634811,0.8138267288267288,0.4962043512043512,0.09090909090909091,-0.9609808512921143,-0.14384550371122687,1.097236240673073,2.220446049250313e-16,9.545454545454545,0.10476190476190476,18.225406759906758,54.97933218031157,0.09090909090909091,"[17394.546214855258, 1.0835412953706882, -1, 0.00047432572055695964, 0.25130789892476657, 5]"
8,3.0,662.0,1.0986122886681098,6.495265555937008,0.69225243479665,0.5211480362537765,0.5,0.4788519637462236,0.021148036253776453,1.0883280757097795,0.9188405797101447,0.08464264315407946,-0.08464264315407943,2.0,0.0053334120964301235,0.08652945397246728,0.1395502856471374,0.3277696935226575,662.0,0.0,1986.0,0.0,0.0,3.0,3.0,0.0,0.0,0.004531722054380665,0.0,0.0,0.49412065546393896,0.4534088299759941,0.47180530911874197,0.5567581672059284,0.509595727655429,0.48082628813972095,0.6666666666666666,0.024398666058209173,0.33741777028086045,0.69225243479665,0.0,220.66666666666666,0.004531722054380665,84.85037684127376,98.66055068992446,1.0,"[17.601256732030848, 0.7096771262013601, -1, 3.2070314025573404e-05, 0.710125795669108, 4]"
9,15.0,159.0,2.70805020110221,5.0689042022202315,1.5711585681587912,0.3018867924528302,0.16666666666666666,0.018867924528301886,0.10351915955219923,0.43243243243243223,2.312500000000001,-0.8383291904044436,0.8383291904044435,6.0,1.0888830846860553,1.5618103360795903,0.7202943822022875,0.8071858523260744,49.733333333333334,36.87359790178092,746.0,0.0,0.0,15.0,15.0,0.0,0.0,0.09433962264150944,0.0,0.0,0.3584081196581197,0.3931181318681319,0.6706654456654457,0.48274114774114774,0.46649725274725273,0.3320711233211233,0.06666666666666667,2.4693803875737093,1.5725824527363563,1.5711585681587907,4.440892098500626e-16,10.6,0.09433962264150944,2333452.906448528,8610353.226576446,0.8,"[50.842995396342516, 0.022995011585103274, -1, 0.00024043713573774114, -0.8662397594588362, 2]"
